level,enc,condition,estimator,speaker,uar
cremad,wav2vec2_base,single:angry@3,shrink,1055,69.55555555555556
cremad,wav2vec2_base,single:angry@3,shrink,1056,67.1111111111111
cremad,wav2vec2_base,single:angry@3,shrink,1057,46.0
cremad,wav2vec2_base,single:angry@3,shrink,1058,75.11111111111111
cremad,wav2vec2_base,single:angry@3,shrink,1059,58.44444444444446
cremad,wav2vec2_base,single:angry@3,shrink,1060,35.55555555555556
cremad,wav2vec2_base,single:angry@3,shrink,1061,52.666666666666664
cremad,wav2vec2_base,single:angry@3,shrink,1062,61.99999999999999
cremad,wav2vec2_base,single:angry@3,shrink,1063,75.1111111111111
cremad,wav2vec2_base,single:angry@3,shrink,1064,68.44444444444444
cremad,wav2vec2_base,single:angry@3,shrink,1065,64.66666666666667
cremad,wav2vec2_base,single:angry@3,shrink,1066,45.333333333333336
cremad,wav2vec2_base,single:angry@3,shrink,1067,30.0
cremad,wav2vec2_base,single:angry@3,shrink,1068,64.22222222222223
cremad,wav2vec2_base,single:angry@3,shrink,1069,64.44444444444444
cremad,wav2vec2_base,single:angry@3,shrink,1070,68.22222222222223
cremad,wav2vec2_base,single:angry@3,shrink,1071,52.666666666666664
cremad,wav2vec2_base,single:angry@3,shrink,1072,61.77777777777778
cremad,wav2vec2_base,single:angry@3,shrink,1073,67.33333333333333
cremad,wav2vec2_base,single:angry@3,shrink,1074,56.666666666666664
cremad,wav2vec2_base,single:angry@3,shrink,1075,60.666666666666664
cremad,wav2vec2_base,single:angry@3,shrink,1076,57.111111111111114
cremad,wav2vec2_base,single:angry@3,shrink,1077,49.77777777777777
cremad,wav2vec2_base,single:angry@3,shrink,1078,80.8888888888889
cremad,wav2vec2_base,single:angry@3,shrink,1079,57.111111111111114
cremad,wav2vec2_base,single:angry@3,shrink,1080,61.33333333333334
cremad,wav2vec2_base,single:angry@3,shrink,1081,72.66666666666666
cremad,wav2vec2_base,single:angry@3,shrink,1082,27.333333333333332
cremad,wav2vec2_base,single:angry@3,shrink,1083,57.555555555555564
cremad,wav2vec2_base,single:angry@3,shrink,1084,62.666666666666664
cremad,wav2vec2_base,single:angry@3,shrink,1085,70.44444444444444
cremad,wav2vec2_base,single:angry@3,shrink,1086,53.555555555555564
cremad,wav2vec2_base,single:angry@3,shrink,1087,59.333333333333336
cremad,wav2vec2_base,single:angry@3,shrink,1088,46.444444444444436
cremad,wav2vec2_base,single:angry@3,shrink,1089,66.22222222222223
cremad,wav2vec2_base,single:angry@3,shrink,1090,48.0
cremad,wav2vec2_base,single:angry@3,shrink,1091,63.11111111111111
cremad,wav2vec2_base,single:angry@3,neutral_filter,1001,35.55555555555555
cremad,wav2vec2_base,single:angry@3,neutral_filter,1002,50.888888888888886
cremad,wav2vec2_base,single:angry@3,neutral_filter,1003,45.111111111111114
cremad,wav2vec2_base,single:angry@3,neutral_filter,1004,58.22222222222221
cremad,wav2vec2_base,single:angry@3,neutral_filter,1005,44.0
cremad,wav2vec2_base,single:angry@3,neutral_filter,1006,49.055555555555564
cremad,wav2vec2_base,single:angry@3,neutral_filter,1007,43.11111111111111
cremad,wav2vec2_base,single:angry@3,neutral_filter,1008,41.38888888888889
cremad,wav2vec2_base,single:angry@3,neutral_filter,1009,59.333333333333336
cremad,wav2vec2_base,single:angry@3,neutral_filter,1010,41.11111111111111
cremad,wav2vec2_base,single:angry@3,neutral_filter,1011,55.77777777777778
cremad,wav2vec2_base,single:angry@3,neutral_filter,1012,54.88888888888889
cremad,wav2vec2_base,single:angry@3,neutral_filter,1013,64.77777777777777
cremad,wav2vec2_base,single:angry@3,neutral_filter,1014,66.66666666666667
cremad,wav2vec2_base,single:angry@3,neutral_filter,1015,44.66666666666668
cremad,wav2vec2_base,single:angry@3,neutral_filter,1016,52.444444444444436
cremad,wav2vec2_base,single:angry@3,neutral_filter,1017,49.055555555555564
cremad,wav2vec2_base,single:angry@3,neutral_filter,1018,63.55555555555555
cremad,wav2vec2_base,single:angry@3,neutral_filter,1019,43.77777777777777
cremad,wav2vec2_base,single:angry@3,neutral_filter,1020,50.88888888888889
cremad,wav2vec2_base,single:angry@3,neutral_filter,1021,39.111111111111114
cremad,wav2vec2_base,single:angry@3,neutral_filter,1022,62.44444444444445
cremad,wav2vec2_base,single:angry@3,neutral_filter,1023,59.555555555555564
cremad,wav2vec2_base,single:angry@3,neutral_filter,1024,43.555555555555564
cremad,wav2vec2_base,single:angry@3,neutral_filter,1025,41.77777777777777
cremad,wav2vec2_base,single:angry@3,neutral_filter,1026,59.111111111111114
cremad,wav2vec2_base,single:angry@3,neutral_filter,1027,54.0
cremad,wav2vec2_base,single:angry@3,neutral_filter,1028,42.666666666666664
cremad,wav2vec2_base,single:angry@3,neutral_filter,1029,46.88888888888889
cremad,wav2vec2_base,single:angry@3,neutral_filter,1030,73.55555555555556
cremad,wav2vec2_base,single:angry@3,neutral_filter,1031,42.88888888888889
cremad,wav2vec2_base,single:angry@3,neutral_filter,1032,44.666666666666664
cremad,wav2vec2_base,single:angry@3,neutral_filter,1033,58.0
cremad,wav2vec2_base,single:angry@3,neutral_filter,1034,49.77777777777778
cremad,wav2vec2_base,single:angry@3,neutral_filter,1035,63.111111111111114
cremad,wav2vec2_base,single:angry@3,neutral_filter,1036,40.44444444444444
cremad,wav2vec2_base,single:angry@3,neutral_filter,1037,57.11111111111111
cremad,wav2vec2_base,single:angry@3,neutral_filter,1038,67.33333333333333
cremad,wav2vec2_base,single:angry@3,neutral_filter,1039,55.55555555555555
cremad,wav2vec2_base,single:angry@3,neutral_filter,1040,50.0
cremad,wav2vec2_base,single:angry@3,neutral_filter,1041,38.44444444444444
cremad,wav2vec2_base,single:angry@3,neutral_filter,1042,48.00000000000001
cremad,wav2vec2_base,single:angry@3,neutral_filter,1043,63.33333333333334
cremad,wav2vec2_base,single:angry@3,neutral_filter,1044,40.666666666666664
cremad,wav2vec2_base,single:angry@3,neutral_filter,1045,45.77777777777778
cremad,wav2vec2_base,single:angry@3,neutral_filter,1046,46.0
cremad,wav2vec2_base,single:angry@3,neutral_filter,1047,60.22222222222222
cremad,wav2vec2_base,single:angry@3,neutral_filter,1048,45.77777777777777
cremad,wav2vec2_base,single:angry@3,neutral_filter,1049,61.55555555555555
cremad,wav2vec2_base,single:angry@3,neutral_filter,1050,52.22222222222223
cremad,wav2vec2_base,single:angry@3,neutral_filter,1051,61.555555555555564
cremad,wav2vec2_base,single:angry@3,neutral_filter,1052,65.33333333333333
cremad,wav2vec2_base,single:angry@3,neutral_filter,1053,58.22222222222223
cremad,wav2vec2_base,single:angry@3,neutral_filter,1054,61.77777777777779
cremad,wav2vec2_base,single:angry@3,neutral_filter,1055,61.555555555555564
cremad,wav2vec2_base,single:angry@3,neutral_filter,1056,62.22222222222222
cremad,wav2vec2_base,single:angry@3,neutral_filter,1057,46.44444444444445
cremad,wav2vec2_base,single:angry@3,neutral_filter,1058,62.666666666666664
cremad,wav2vec2_base,single:angry@3,neutral_filter,1059,55.333333333333336
cremad,wav2vec2_base,single:angry@3,neutral_filter,1060,30.88888888888889
cremad,wav2vec2_base,single:angry@3,neutral_filter,1061,44.88888888888889
cremad,wav2vec2_base,single:angry@3,neutral_filter,1062,44.22222222222222
cremad,wav2vec2_base,single:angry@3,neutral_filter,1063,62.88888888888889
cremad,wav2vec2_base,single:angry@3,neutral_filter,1064,59.111111111111114
cremad,wav2vec2_base,single:angry@3,neutral_filter,1065,49.77777777777778
cremad,wav2vec2_base,single:angry@3,neutral_filter,1066,41.55555555555556
cremad,wav2vec2_base,single:angry@3,neutral_filter,1067,34.444444444444436
cremad,wav2vec2_base,single:angry@3,neutral_filter,1068,49.77777777777777
cremad,wav2vec2_base,single:angry@3,neutral_filter,1069,54.22222222222223
cremad,wav2vec2_base,single:angry@3,neutral_filter,1070,55.333333333333336
cremad,wav2vec2_base,single:angry@3,neutral_filter,1071,41.11111111111111
cremad,wav2vec2_base,single:angry@3,neutral_filter,1072,64.44444444444444
cremad,wav2vec2_base,single:angry@3,neutral_filter,1073,50.0
cremad,wav2vec2_base,single:angry@3,neutral_filter,1074,46.88888888888889
cremad,wav2vec2_base,single:angry@3,neutral_filter,1075,55.333333333333336
cremad,wav2vec2_base,single:angry@3,neutral_filter,1076,59.611111111111114
cremad,wav2vec2_base,single:angry@3,neutral_filter,1077,34.0
cremad,wav2vec2_base,single:angry@3,neutral_filter,1078,71.77777777777779
cremad,wav2vec2_base,single:angry@3,neutral_filter,1079,66.0
cremad,wav2vec2_base,single:angry@3,neutral_filter,1080,54.44444444444445
cremad,wav2vec2_base,single:angry@3,neutral_filter,1081,56.888888888888886
cremad,wav2vec2_base,single:angry@3,neutral_filter,1082,34.888888888888886
cremad,wav2vec2_base,single:angry@3,neutral_filter,1083,52.22222222222223
cremad,wav2vec2_base,single:angry@3,neutral_filter,1084,46.666666666666664
cremad,wav2vec2_base,single:angry@3,neutral_filter,1085,58.88888888888889
cremad,wav2vec2_base,single:angry@3,neutral_filter,1086,44.666666666666664
cremad,wav2vec2_base,single:angry@3,neutral_filter,1087,56.888888888888886
cremad,wav2vec2_base,single:angry@3,neutral_filter,1088,40.888888888888886
cremad,wav2vec2_base,single:angry@3,neutral_filter,1089,60.0
cremad,wav2vec2_base,single:angry@3,neutral_filter,1090,46.22222222222223
cremad,wav2vec2_base,single:angry@3,neutral_filter,1091,48.22222222222223
cremad,wav2vec2_base,single:angry@3,prior_corrected,1001,39.55555555555556
cremad,wav2vec2_base,single:angry@3,prior_corrected,1002,50.888888888888886
cremad,wav2vec2_base,single:angry@3,prior_corrected,1003,52.22222222222223
cremad,wav2vec2_base,single:angry@3,prior_corrected,1004,59.33333333333332
cremad,wav2vec2_base,single:angry@3,prior_corrected,1005,50.22222222222223
cremad,wav2vec2_base,single:angry@3,prior_corrected,1006,62.11111111111111
cremad,wav2vec2_base,single:angry@3,prior_corrected,1007,49.11111111111111
cremad,wav2vec2_base,single:angry@3,prior_corrected,1008,44.72222222222223
cremad,wav2vec2_base,single:angry@3,prior_corrected,1009,66.66666666666667
cremad,wav2vec2_base,single:angry@3,prior_corrected,1010,54.44444444444445
cremad,wav2vec2_base,single:angry@3,prior_corrected,1011,65.33333333333333
cremad,wav2vec2_base,single:angry@3,prior_corrected,1012,52.88888888888889
cremad,wav2vec2_base,single:angry@3,prior_corrected,1013,78.33333333333333
cremad,wav2vec2_base,single:angry@3,prior_corrected,1014,74.8888888888889
cremad,wav2vec2_base,single:angry@3,prior_corrected,1015,54.666666666666664
cremad,wav2vec2_base,single:angry@3,prior_corrected,1016,56.888888888888886
cremad,wav2vec2_base,single:angry@3,prior_corrected,1017,53.666666666666664
cremad,wav2vec2_base,single:angry@3,prior_corrected,1018,80.44444444444446
cremad,wav2vec2_base,single:angry@3,prior_corrected,1019,53.333333333333336
cremad,wav2vec2_base,single:angry@3,prior_corrected,1020,72.22222222222223
cremad,wav2vec2_base,single:angry@3,prior_corrected,1021,51.555555555555564
cremad,wav2vec2_base,single:angry@3,prior_corrected,1022,72.44444444444444
cremad,wav2vec2_base,single:angry@3,prior_corrected,1023,67.55555555555556
cremad,wav2vec2_base,single:angry@3,prior_corrected,1024,48.88888888888889
cremad,wav2vec2_base,single:angry@3,prior_corrected,1025,57.333333333333336
cremad,wav2vec2_base,single:angry@3,prior_corrected,1026,64.44444444444444
cremad,wav2vec2_base,single:angry@3,prior_corrected,1027,59.11111111111112
cremad,wav2vec2_base,single:angry@3,prior_corrected,1028,57.111111111111114
cremad,wav2vec2_base,single:angry@3,prior_corrected,1029,57.333333333333336
cremad,wav2vec2_base,single:angry@3,prior_corrected,1030,85.77777777777779
cremad,wav2vec2_base,single:angry@3,prior_corrected,1031,40.0
cremad,wav2vec2_base,single:angry@3,prior_corrected,1032,49.555555555555564
cremad,wav2vec2_base,single:angry@3,prior_corrected,1033,70.44444444444444
cremad,wav2vec2_base,single:angry@3,prior_corrected,1034,53.111111111111114
cremad,wav2vec2_base,single:angry@3,prior_corrected,1035,68.22222222222223
cremad,wav2vec2_base,single:angry@3,prior_corrected,1036,43.333333333333336
cremad,wav2vec2_base,single:angry@3,prior_corrected,1037,71.33333333333333
cremad,wav2vec2_base,single:angry@3,prior_corrected,1038,76.8888888888889
cremad,wav2vec2_base,single:angry@3,prior_corrected,1039,62.444444444444436
cremad,wav2vec2_base,single:angry@3,prior_corrected,1040,65.55555555555556
cremad,wav2vec2_base,single:angry@3,prior_corrected,1041,49.77777777777777
cremad,wav2vec2_base,single:angry@3,prior_corrected,1042,56.44444444444445
cremad,wav2vec2_base,single:angry@3,prior_corrected,1043,77.55555555555554
cremad,wav2vec2_base,single:angry@3,prior_corrected,1044,46.0
cremad,wav2vec2_base,single:angry@3,prior_corrected,1045,57.555555555555564
cremad,wav2vec2_base,single:angry@3,prior_corrected,1046,59.333333333333336
cremad,wav2vec2_base,single:angry@3,prior_corrected,1047,72.44444444444444
cremad,wav2vec2_base,single:angry@3,prior_corrected,1048,59.111111111111114
cremad,wav2vec2_base,single:angry@3,prior_corrected,1049,72.22222222222221
cremad,wav2vec2_base,single:angry@3,prior_corrected,1050,60.22222222222222
cremad,wav2vec2_base,single:angry@3,prior_corrected,1051,69.55555555555556
cremad,wav2vec2_base,single:angry@3,prior_corrected,1052,76.0
cremad,wav2vec2_base,single:angry@3,prior_corrected,1053,62.666666666666664
cremad,wav2vec2_base,single:angry@3,prior_corrected,1054,72.22222222222221
cremad,wav2vec2_base,single:angry@3,prior_corrected,1055,67.1111111111111
cremad,wav2vec2_base,single:angry@3,prior_corrected,1056,67.77777777777777
cremad,wav2vec2_base,single:angry@3,prior_corrected,1057,59.555555555555564
cremad,wav2vec2_base,single:angry@3,prior_corrected,1058,62.0
cremad,wav2vec2_base,single:angry@3,prior_corrected,1059,53.77777777777778
cremad,wav2vec2_base,single:angry@3,prior_corrected,1060,40.888888888888886
cremad,wav2vec2_base,single:angry@3,prior_corrected,1061,59.55555555555555
cremad,wav2vec2_base,single:angry@3,prior_corrected,1062,56.44444444444445
cremad,wav2vec2_base,single:angry@3,prior_corrected,1063,75.55555555555556
cremad,wav2vec2_base,single:angry@3,prior_corrected,1064,61.333333333333336
cremad,wav2vec2_base,single:angry@3,prior_corrected,1065,63.333333333333336
cremad,wav2vec2_base,single:angry@3,prior_corrected,1066,53.111111111111114
cremad,wav2vec2_base,single:angry@3,prior_corrected,1067,26.444444444444443
cremad,wav2vec2_base,single:angry@3,prior_corrected,1068,57.333333333333336
cremad,wav2vec2_base,single:angry@3,prior_corrected,1069,60.22222222222222
cremad,wav2vec2_base,single:angry@3,prior_corrected,1070,62.444444444444436
cremad,wav2vec2_base,single:angry@3,prior_corrected,1071,51.77777777777778
cremad,wav2vec2_base,single:angry@3,prior_corrected,1072,62.666666666666664
cremad,wav2vec2_base,single:angry@3,prior_corrected,1073,57.111111111111114
cremad,wav2vec2_base,single:angry@3,prior_corrected,1074,57.333333333333336
cremad,wav2vec2_base,single:angry@3,prior_corrected,1075,61.333333333333336
cremad,wav2vec2_base,single:angry@3,prior_corrected,1076,63.166666666666664
cremad,wav2vec2_base,single:angry@3,prior_corrected,1077,48.88888888888889
cremad,wav2vec2_base,single:angry@3,prior_corrected,1078,80.22222222222223
cremad,wav2vec2_base,single:angry@3,prior_corrected,1079,68.66666666666667
cremad,wav2vec2_base,single:angry@3,prior_corrected,1080,64.88888888888889
cremad,wav2vec2_base,single:angry@3,prior_corrected,1081,72.0
cremad,wav2vec2_base,single:angry@3,prior_corrected,1082,30.666666666666668
cremad,wav2vec2_base,single:angry@3,prior_corrected,1083,60.44444444444445
cremad,wav2vec2_base,single:angry@3,prior_corrected,1084,60.0
cremad,wav2vec2_base,single:angry@3,prior_corrected,1085,68.0
cremad,wav2vec2_base,single:angry@3,prior_corrected,1086,52.88888888888889
cremad,wav2vec2_base,single:angry@3,prior_corrected,1087,51.333333333333336
cremad,wav2vec2_base,single:angry@3,prior_corrected,1088,44.88888888888889
cremad,wav2vec2_base,single:angry@3,prior_corrected,1089,63.77777777777777
cremad,wav2vec2_base,single:angry@3,prior_corrected,1090,61.333333333333336
cremad,wav2vec2_base,single:angry@3,prior_corrected,1091,61.111111111111114
cremad,wav2vec2_base,single:disgust@3,naive,1001,18.222222222222225
cremad,wav2vec2_base,single:disgust@3,naive,1002,27.166666666666668
cremad,wav2vec2_base,single:disgust@3,naive,1003,24.88888888888889
cremad,wav2vec2_base,single:disgust@3,naive,1004,20.666666666666668
cremad,wav2vec2_base,single:disgust@3,naive,1005,27.11111111111111
cremad,wav2vec2_base,single:disgust@3,naive,1006,22.88888888888889
cremad,wav2vec2_base,single:disgust@3,naive,1007,25.11111111111111
cremad,wav2vec2_base,single:disgust@3,naive,1008,24.444444444444446
cremad,wav2vec2_base,single:disgust@3,naive,1009,25.777777777777775
cremad,wav2vec2_base,single:disgust@3,naive,1010,22.444444444444446
cremad,wav2vec2_base,single:disgust@3,naive,1011,26.222222222222218
cremad,wav2vec2_base,single:disgust@3,naive,1012,30.000000000000004
cremad,wav2vec2_base,single:disgust@3,naive,1013,24.333333333333332
cremad,wav2vec2_base,single:disgust@3,naive,1014,23.333333333333332
cremad,wav2vec2_base,single:disgust@3,naive,1015,20.444444444444443
cremad,wav2vec2_base,single:disgust@3,naive,1016,28.666666666666668
cremad,wav2vec2_base,single:disgust@3,naive,1017,22.666666666666668
cremad,wav2vec2_base,single:disgust@3,naive,1018,25.555555555555554
cremad,wav2vec2_base,single:disgust@3,naive,1019,27.555555555555554
cremad,wav2vec2_base,single:disgust@3,naive,1020,27.777777777777775
cremad,wav2vec2_base,single:disgust@3,naive,1021,26.222222222222225
cremad,wav2vec2_base,single:disgust@3,naive,1022,31.77777777777777
cremad,wav2vec2_base,single:disgust@3,naive,1023,28.0
cremad,wav2vec2_base,single:disgust@3,naive,1024,22.222222222222218
cremad,wav2vec2_base,single:disgust@3,naive,1025,20.444444444444443
cremad,wav2vec2_base,single:disgust@3,naive,1026,28.444444444444446
cremad,wav2vec2_base,single:disgust@3,naive,1027,24.88888888888889
cremad,wav2vec2_base,single:disgust@3,naive,1028,22.666666666666668
cremad,wav2vec2_base,single:disgust@3,naive,1029,32.0
cremad,wav2vec2_base,single:disgust@3,naive,1030,26.444444444444446
cremad,wav2vec2_base,single:disgust@3,naive,1031,19.333333333333332
cremad,wav2vec2_base,single:disgust@3,naive,1032,24.88888888888889
cremad,wav2vec2_base,single:disgust@3,naive,1033,23.11111111111111
cremad,wav2vec2_base,single:disgust@3,naive,1034,25.333333333333332
cremad,wav2vec2_base,single:disgust@3,naive,1035,24.888888888888886
cremad,wav2vec2_base,single:disgust@3,naive,1036,23.777777777777782
cremad,wav2vec2_base,single:disgust@3,naive,1037,24.0
cremad,wav2vec2_base,single:disgust@3,naive,1038,26.666666666666668
cremad,wav2vec2_base,single:disgust@3,naive,1039,26.666666666666668
cremad,wav2vec2_base,single:disgust@3,naive,1040,24.666666666666668
cremad,wav2vec2_base,single:disgust@3,naive,1041,23.555555555555554
cremad,wav2vec2_base,single:disgust@3,naive,1042,25.111111111111114
cremad,wav2vec2_base,single:disgust@3,naive,1043,31.333333333333332
cremad,wav2vec2_base,single:disgust@3,naive,1044,25.777777777777775
cremad,wav2vec2_base,single:disgust@3,naive,1045,23.555555555555557
cremad,wav2vec2_base,single:disgust@3,naive,1046,24.0
cremad,wav2vec2_base,single:disgust@3,naive,1047,28.0
cremad,wav2vec2_base,single:disgust@3,naive,1048,24.888888888888886
cremad,wav2vec2_base,single:disgust@3,naive,1049,27.555555555555557
cremad,wav2vec2_base,single:disgust@3,naive,1050,23.777777777777782
cremad,wav2vec2_base,single:disgust@3,naive,1051,30.0
cremad,wav2vec2_base,single:disgust@3,naive,1052,29.111111111111114
cremad,wav2vec2_base,single:disgust@3,naive,1053,25.777777777777782
cremad,wav2vec2_base,single:disgust@3,naive,1054,25.555555555555554
cremad,wav2vec2_base,single:disgust@3,naive,1055,26.444444444444446
cremad,wav2vec2_base,single:disgust@3,naive,1056,22.666666666666668
cremad,wav2vec2_base,single:disgust@3,naive,1057,20.666666666666668
cremad,wav2vec2_base,single:disgust@3,naive,1058,24.444444444444443
cremad,wav2vec2_base,single:disgust@3,naive,1059,21.555555555555557
cremad,wav2vec2_base,single:disgust@3,naive,1060,24.666666666666668
cremad,wav2vec2_base,single:disgust@3,naive,1061,24.444444444444443
cremad,wav2vec2_base,single:disgust@3,naive,1062,22.222222222222218
cremad,wav2vec2_base,single:disgust@3,naive,1063,21.777777777777775
cremad,wav2vec2_base,single:disgust@3,naive,1064,26.666666666666668
cremad,wav2vec2_base,single:disgust@3,naive,1065,23.777777777777775
cremad,wav2vec2_base,single:disgust@3,naive,1066,26.666666666666668
cremad,wav2vec2_base,single:disgust@3,naive,1067,21.555555555555554
cremad,wav2vec2_base,single:disgust@3,naive,1068,27.33333333333334
cremad,wav2vec2_base,single:disgust@3,naive,1069,22.0
cremad,wav2vec2_base,single:disgust@3,naive,1070,26.888888888888886
cremad,wav2vec2_base,single:disgust@3,naive,1071,24.444444444444446
cremad,wav2vec2_base,single:disgust@3,naive,1072,22.444444444444446
cremad,wav2vec2_base,single:disgust@3,naive,1073,19.777777777777775
cremad,wav2vec2_base,single:disgust@3,naive,1074,19.555555555555554
cremad,wav2vec2_base,single:disgust@3,naive,1075,25.777777777777775
cremad,wav2vec2_base,single:disgust@3,naive,1076,25.611111111111114
cremad,wav2vec2_base,single:disgust@3,naive,1077,25.11111111111111
cremad,wav2vec2_base,single:disgust@3,naive,1078,29.555555555555554
cremad,wav2vec2_base,single:disgust@3,naive,1079,31.777777777777782
cremad,wav2vec2_base,single:disgust@3,naive,1080,30.666666666666668
cremad,wav2vec2_base,single:disgust@3,naive,1081,24.666666666666668
cremad,wav2vec2_base,single:disgust@3,naive,1082,24.222222222222218
cremad,wav2vec2_base,single:disgust@3,naive,1083,20.444444444444446
cremad,wav2vec2_base,single:disgust@3,naive,1084,21.11111111111111
cremad,wav2vec2_base,single:disgust@3,naive,1085,32.0
cremad,wav2vec2_base,single:disgust@3,naive,1086,22.88888888888889
cremad,wav2vec2_base,single:disgust@3,naive,1087,24.0
cremad,wav2vec2_base,single:disgust@3,naive,1088,29.555555555555554
cremad,wav2vec2_base,single:disgust@3,naive,1089,29.555555555555557
cremad,wav2vec2_base,single:disgust@3,naive,1090,26.666666666666668
cremad,wav2vec2_base,single:disgust@3,naive,1091,26.666666666666668
cremad,wav2vec2_base,single:disgust@3,shrink,1001,43.11111111111111
cremad,wav2vec2_base,single:disgust@3,shrink,1002,56.833333333333336
cremad,wav2vec2_base,single:disgust@3,shrink,1003,66.66666666666667
cremad,wav2vec2_base,single:disgust@3,shrink,1004,68.66666666666667
cremad,wav2vec2_base,single:disgust@3,shrink,1005,51.555555555555564
cremad,wav2vec2_base,single:disgust@3,shrink,1006,68.72222222222223
cremad,wav2vec2_base,single:disgust@3,shrink,1007,60.44444444444446
cremad,wav2vec2_base,single:disgust@3,shrink,1008,57.22222222222223
cremad,wav2vec2_base,single:disgust@3,shrink,1009,67.55555555555556
cremad,wav2vec2_base,single:disgust@3,shrink,1010,58.0
cremad,wav2vec2_base,single:disgust@3,shrink,1011,79.1111111111111
cremad,wav2vec2_base,single:disgust@3,shrink,1012,68.66666666666667
cremad,wav2vec2_base,single:disgust@3,shrink,1013,75.94444444444446
cremad,wav2vec2_base,single:disgust@3,shrink,1014,75.77777777777779
cremad,wav2vec2_base,single:disgust@3,shrink,1015,56.666666666666664
cremad,wav2vec2_base,single:disgust@3,shrink,1016,66.88888888888889
cremad,wav2vec2_base,single:disgust@3,shrink,1017,61.0
cremad,wav2vec2_base,single:disgust@3,shrink,1018,80.8888888888889
cremad,wav2vec2_base,single:disgust@3,shrink,1019,61.77777777777778
cremad,wav2vec2_base,single:disgust@3,shrink,1020,83.77777777777779
cremad,wav2vec2_base,single:disgust@3,shrink,1021,56.444444444444436
cremad,wav2vec2_base,single:disgust@3,shrink,1022,78.0
cremad,wav2vec2_base,single:disgust@3,shrink,1023,68.66666666666667
cremad,wav2vec2_base,single:disgust@3,shrink,1024,52.44444444444445
cremad,wav2vec2_base,single:disgust@3,shrink,1025,61.555555555555564
cremad,wav2vec2_base,single:disgust@3,shrink,1026,73.33333333333333
cremad,wav2vec2_base,single:disgust@3,shrink,1027,77.1111111111111
cremad,wav2vec2_base,single:disgust@3,shrink,1028,63.55555555555555
cremad,wav2vec2_base,single:disgust@3,shrink,1029,65.77777777777777
cremad,wav2vec2_base,single:disgust@3,shrink,1030,84.66666666666667
cremad,wav2vec2_base,single:disgust@3,shrink,1031,48.888888888888886
cremad,wav2vec2_base,single:disgust@3,shrink,1032,56.666666666666664
cremad,wav2vec2_base,single:disgust@3,shrink,1033,84.00000000000001
cremad,wav2vec2_base,single:disgust@3,shrink,1034,61.111111111111114
cremad,wav2vec2_base,single:disgust@3,shrink,1035,71.55555555555556
cremad,wav2vec2_base,single:disgust@3,shrink,1036,59.11111111111112
cremad,wav2vec2_base,single:disgust@3,shrink,1037,77.1111111111111
cremad,wav2vec2_base,single:disgust@3,shrink,1038,81.55555555555556
cremad,wav2vec2_base,single:disgust@3,shrink,1039,68.8888888888889
cremad,wav2vec2_base,single:disgust@3,shrink,1040,77.55555555555556
cremad,wav2vec2_base,single:disgust@3,shrink,1041,57.77777777777778
cremad,wav2vec2_base,single:disgust@3,shrink,1042,59.77777777777778
cremad,wav2vec2_base,single:disgust@3,shrink,1043,70.22222222222223
cremad,wav2vec2_base,single:disgust@3,shrink,1044,52.66666666666668
cremad,wav2vec2_base,single:disgust@3,shrink,1045,62.666666666666664
cremad,wav2vec2_base,single:disgust@3,shrink,1046,56.44444444444445
cremad,wav2vec2_base,single:disgust@3,shrink,1047,70.22222222222221
cremad,wav2vec2_base,single:disgust@3,shrink,1048,60.0
cremad,wav2vec2_base,single:disgust@3,shrink,1049,72.8888888888889
cremad,wav2vec2_base,single:disgust@3,shrink,1050,64.22222222222221
cremad,wav2vec2_base,single:disgust@3,shrink,1051,74.66666666666667
cremad,wav2vec2_base,single:disgust@3,shrink,1052,74.22222222222223
cremad,wav2vec2_base,single:disgust@3,shrink,1053,52.0
cremad,wav2vec2_base,single:disgust@3,shrink,1054,74.66666666666667
cremad,wav2vec2_base,single:disgust@3,shrink,1055,66.0
cremad,wav2vec2_base,single:disgust@3,shrink,1056,61.555555555555564
cremad,wav2vec2_base,single:disgust@3,shrink,1057,52.22222222222222
cremad,wav2vec2_base,single:disgust@3,shrink,1058,73.55555555555556
cremad,wav2vec2_base,single:disgust@3,shrink,1059,45.333333333333336
cremad,wav2vec2_base,single:disgust@3,shrink,1060,48.22222222222223
cremad,wav2vec2_base,single:disgust@3,shrink,1061,58.88888888888889
cremad,wav2vec2_base,single:disgust@3,shrink,1062,59.55555555555555
cremad,wav2vec2_base,single:disgust@3,shrink,1063,71.33333333333333
cremad,wav2vec2_base,single:disgust@3,shrink,1064,63.333333333333336
cremad,wav2vec2_base,single:disgust@3,shrink,1065,64.88888888888887
cremad,wav2vec2_base,single:disgust@3,shrink,1066,61.333333333333336
cremad,wav2vec2_base,single:disgust@3,shrink,1067,35.77777777777778
cremad,wav2vec2_base,single:disgust@3,shrink,1068,63.11111111111111
cremad,wav2vec2_base,single:disgust@3,shrink,1069,60.0
cremad,wav2vec2_base,single:disgust@3,shrink,1070,67.55555555555556
cremad,wav2vec2_base,single:disgust@3,shrink,1071,56.22222222222223
cremad,wav2vec2_base,single:disgust@3,shrink,1072,54.44444444444445
cremad,wav2vec2_base,single:disgust@3,shrink,1073,66.22222222222221
cremad,wav2vec2_base,single:disgust@3,shrink,1074,47.33333333333334
cremad,wav2vec2_base,single:disgust@3,shrink,1075,69.1111111111111
