corpus,model,protocol,speaker_id,status,reason,n_required_seeds,n_complete_seeds,n_utterances_per_seed,uar_seed_mean,accuracy_seed_mean,macro_f1_seed_mean
ravdess,resnet_se,random,03,complete,,3,3,60,0.64583333333333337,0.65000000000000002,0.63217244500139236
ravdess,resnet_se,random,04,complete,,3,3,60,0.63541666666666663,0.6166666666666667,0.59557484576876485
ravdess,resnet_se,random,05,complete,,3,3,60,0.5625,0.5444444444444444,0.50134121697589185
ravdess,resnet_se,random,06,complete,,3,3,60,0.72916666666666663,0.71111111111111114,0.69948799695316721
ravdess,resnet_se,random,07,complete,,3,3,60,0.59375,0.61111111111111105,0.5850826257076257
ravdess,resnet_se,random,08,complete,,3,3,60,0.79166666666666663,0.77777777777777779,0.76828079435471075
ravdess,resnet_se,random,09,complete,,3,3,60,0.59895833333333337,0.61111111111111105,0.57821519934102383
ravdess,resnet_se,random,10,complete,,3,3,60,0.58854166666666663,0.58888888888888891,0.57678900620077089
ravdess,resnet_se,random,11,complete,,3,3,60,0.58333333333333337,0.58888888888888891,0.5257046140134376
ravdess,resnet_se,random,12,complete,,3,3,60,0.71875,0.71111111111111114,0.70211414975346864
ravdess,resnet_se,random,13,complete,,3,3,60,0.515625,0.48888888888888887,0.46762769609131838
ravdess,resnet_se,random,14,complete,,3,3,60,0.609375,0.59444444444444444,0.58007144271850153
ravdess,resnet_se,random,15,complete,,3,3,60,0.609375,0.59444444444444444,0.59907706779804304
ravdess,resnet_se,random,16,complete,,3,3,60,0.75520833333333337,0.74444444444444446,0.73525212266420714
ravdess,resnet_se,random,17,complete,,3,3,60,0.625,0.60000000000000009,0.5686857706295888
ravdess,resnet_se,random,18,complete,,3,3,60,0.69791666666666663,0.68888888888888899,0.66969691886487548
ravdess,resnet_se,random,19,complete,,3,3,60,0.66145833333333337,0.63888888888888884,0.6198960081313023
ravdess,resnet_se,random,20,complete,,3,3,60,0.69791666666666663,0.68333333333333324,0.68163433394664052
ravdess,resnet_se,random,21,complete,,3,3,60,0.73958333333333337,0.72777777777777786,0.71154308582714154
ravdess,resnet_se,random,22,complete,,3,3,60,0.65104166666666663,0.63888888888888895,0.62931194013817848
ravdess,resnet_se,random,23,complete,,3,3,60,0.6875,0.67222222222222217,0.6397974212892944
ravdess,resnet_se,random,24,complete,,3,3,60,0.703125,0.68888888888888877,0.65091644395049963
ravdess,resnet_se,groupkfold,01,complete,,3,3,60,0.49479166666666669,0.47222222222222215,0.4532185428663757
ravdess,resnet_se,groupkfold,02,complete,,3,3,60,0.59895833333333337,0.57222222222222219,0.53542366023520949
ravdess,resnet_se,groupkfold,03,complete,,3,3,60,0.484375,0.49444444444444446,0.4341244702131799
ravdess,resnet_se,groupkfold,04,complete,,3,3,60,0.39583333333333331,0.37777777777777777,0.34072106299273486
ravdess,resnet_se,groupkfold,05,complete,,3,3,60,0.421875,0.41111111111111115,0.33379520419509906
ravdess,resnet_se,groupkfold,06,complete,,3,3,60,0.57291666666666663,0.57222222222222219,0.5189517023099941
ravdess,resnet_se,groupkfold,07,complete,,3,3,60,0.45833333333333331,0.48888888888888887,0.43975784814600605
ravdess,resnet_se,groupkfold,08,complete,,3,3,60,0.640625,0.6166666666666667,0.58772723735959032
ravdess,resnet_se,groupkfold,09,complete,,3,3,60,0.30208333333333331,0.30555555555555552,0.26036303199026983
ravdess,resnet_se,groupkfold,10,complete,,3,3,60,0.390625,0.39444444444444443,0.35959095943616065
ravdess,resnet_se,groupkfold,11,complete,,3,3,60,0.51041666666666663,0.5,0.4521694645224057
ravdess,resnet_se,groupkfold,12,complete,,3,3,60,0.53645833333333337,0.52777777777777779,0.49827966695613751
ravdess,resnet_se,groupkfold,13,complete,,3,3,60,0.34375,0.31111111111111112,0.2681457763413409
ravdess,resnet_se,groupkfold,14,complete,,3,3,60,0.52604166666666663,0.5,0.47576289179230358
ravdess,resnet_se,groupkfold,15,complete,,3,3,60,0.4375,0.42777777777777776,0.41112542646579647
ravdess,resnet_se,groupkfold,16,complete,,3,3,60,0.48958333333333331,0.48333333333333334,0.43107376906719014
ravdess,resnet_se,groupkfold,17,complete,,3,3,60,0.41145833333333331,0.3833333333333333,0.35138052851288148
ravdess,resnet_se,groupkfold,18,complete,,3,3,60,0.375,0.3888888888888889,0.30975100682057094
ravdess,resnet_se,groupkfold,19,complete,,3,3,60,0.5625,0.53888888888888897,0.48930617749696692
ravdess,resnet_se,groupkfold,20,complete,,3,3,60,0.44270833333333331,0.42777777777777776,0.39782022680048995
ravdess,resnet_se,groupkfold,21,complete,,3,3,60,0.36458333333333331,0.37222222222222223,0.28606939047733798
ravdess,resnet_se,groupkfold,22,complete,,3,3,60,0.4375,0.43888888888888888,0.38571156186526134
ravdess,resnet_se,groupkfold,23,complete,,3,3,60,0.34895833333333331,0.37222222222222223,0.337833360811302
ravdess,resnet_se,groupkfold,24,complete,,3,3,60,0.578125,0.58888888888888891,0.5485416967114537
ravdess,resnet_se,loso,01,complete,,3,3,60,0.5625,0.53888888888888897,0.51390164130413485
ravdess,resnet_se,loso,02,complete,,3,3,60,0.69791666666666663,0.69444444444444453,0.65342874646280213
ravdess,resnet_se,loso,03,complete,,3,3,60,0.52604166666666663,0.53333333333333333,0.47748457486976575
ravdess,resnet_se,loso,04,complete,,3,3,60,0.30729166666666669,0.29444444444444445,0.26079352757951829
ravdess,resnet_se,loso,05,complete,,3,3,60,0.421875,0.39444444444444443,0.35424823105744158
ravdess,resnet_se,loso,06,complete,,3,3,60,0.58854166666666663,0.58333333333333337,0.53069622295140528
ravdess,resnet_se,loso,07,complete,,3,3,60,0.56770833333333337,0.60555555555555551,0.53718889875365627
ravdess,resnet_se,loso,08,complete,,3,3,60,0.71354166666666663,0.69444444444444453,0.68944642075380302
ravdess,resnet_se,loso,09,complete,,3,3,60,0.34375,0.36111111111111116,0.3137523569463298
ravdess,resnet_se,loso,10,complete,,3,3,60,0.49479166666666669,0.49444444444444446,0.46783041770464373
ravdess,resnet_se,loso,11,complete,,3,3,60,0.54166666666666663,0.55000000000000004,0.48575186423483635
ravdess,resnet_se,loso,12,complete,,3,3,60,0.56770833333333337,0.56666666666666676,0.53049931521293747
ravdess,resnet_se,loso,13,complete,,3,3,60,0.34895833333333331,0.32777777777777778,0.27473276179158534
ravdess,resnet_se,loso,14,complete,,3,3,60,0.55208333333333337,0.53333333333333333,0.47807785617425202
ravdess,resnet_se,loso,15,complete,,3,3,60,0.515625,0.5,0.47915506799988222
ravdess,resnet_se,loso,16,complete,,3,3,60,0.59375,0.60555555555555562,0.56783413008174077
ravdess,resnet_se,loso,17,complete,,3,3,60,0.4375,0.41666666666666669,0.36112147167036229
ravdess,resnet_se,loso,18,complete,,3,3,60,0.4375,0.44444444444444448,0.39745784195912065
ravdess,resnet_se,loso,19,complete,,3,3,60,0.5,0.49444444444444446,0.43479311727393566
ravdess,resnet_se,loso,20,complete,,3,3,60,0.61458333333333337,0.58888888888888891,0.57063761135851931
ravdess,resnet_se,loso,21,complete,,3,3,60,0.41145833333333331,0.41666666666666669,0.34931214631416868
ravdess,resnet_se,loso,22,complete,,3,3,60,0.44270833333333331,0.42777777777777781,0.40860789429868377
ravdess,resnet_se,loso,23,complete,,3,3,60,0.35416666666666669,0.36666666666666664,0.33630921547588216
ravdess,resnet_se,loso,24,complete,,3,3,60,0.640625,0.62222222222222223,0.58861663183451107
ravdess,transformer,random,01,complete,,3,3,60,0.515625,0.51111111111111107,0.48631018160732803
ravdess,transformer,random,02,complete,,3,3,60,0.80208333333333337,0.7944444444444444,0.7725922884591615
ravdess,transformer,random,03,complete,,3,3,60,0.58854166666666663,0.57777777777777783,0.57666228107404582
ravdess,transformer,random,04,complete,,3,3,60,0.54166666666666663,0.52777777777777779,0.53392894264604795
ravdess,transformer,random,05,complete,,3,3,60,0.47395833333333331,0.46666666666666673,0.42443724468685767
ravdess,transformer,random,06,complete,,3,3,60,0.57291666666666663,0.56666666666666676,0.56119579286955446
ravdess,transformer,random,07,complete,,3,3,60,0.53125,0.56111111111111123,0.52065247453211849
ravdess,transformer,random,08,complete,,3,3,60,0.77604166666666663,0.77222222222222225,0.76172120363296825
ravdess,transformer,random,09,complete,,3,3,60,0.44791666666666669,0.43888888888888888,0.42798510740314416
ravdess,transformer,random,10,complete,,3,3,60,0.51041666666666663,0.52222222222222225,0.50421219253456095
ravdess,transformer,random,11,complete,,3,3,60,0.54166666666666663,0.55555555555555547,0.48532671026756713
ravdess,transformer,random,12,complete,,3,3,60,0.61458333333333337,0.61111111111111116,0.59888680505940572
ravdess,transformer,random,13,complete,,3,3,60,0.43229166666666669,0.41111111111111115,0.37169819144588628
ravdess,transformer,random,14,complete,,3,3,60,0.50520833333333337,0.5,0.44982217673394143
ravdess,transformer,random,15,complete,,3,3,60,0.46875,0.46111111111111108,0.43664079620929463
ravdess,transformer,random,16,complete,,3,3,60,0.671875,0.68888888888888877,0.64259315711521592
ravdess,transformer,random,17,complete,,3,3,60,0.55729166666666663,0.53888888888888886,0.50950323111700824
ravdess,transformer,random,18,complete,,3,3,60,0.59895833333333337,0.58333333333333337,0.57493391684568163
ravdess,transformer,random,19,complete,,3,3,60,0.53125,0.51666666666666672,0.49021754851652882
ravdess,transformer,random,20,complete,,3,3,60,0.61458333333333337,0.61666666666666659,0.59993087806387047
ravdess,transformer,random,21,complete,,3,3,60,0.578125,0.58333333333333337,0.55620285839368144
ravdess,transformer,random,22,complete,,3,3,60,0.67708333333333337,0.67222222222222217,0.66359242895620607
ravdess,transformer,random,23,complete,,3,3,60,0.55729166666666663,0.55555555555555547,0.53914088648995762
ravdess,transformer,random,24,complete,,3,3,60,0.65625,0.63888888888888884,0.61280568273602332
ravdess,transformer,groupkfold,01,complete,,3,3,60,0.43229166666666669,0.43888888888888894,0.39379626049904687
ravdess,transformer,groupkfold,02,complete,,3,3,60,0.48958333333333331,0.46666666666666662,0.42278217640059745
ravdess,transformer,groupkfold,03,complete,,3,3,60,0.4375,0.42777777777777781,0.38402958198301335
ravdess,transformer,groupkfold,04,complete,,3,3,60,0.27083333333333331,0.2722222222222222,0.23431807571513455
ravdess,transformer,groupkfold,05,complete,,3,3,60,0.40625,0.3888888888888889,0.32688918350626972
ravdess,transformer,groupkfold,06,complete,,3,3,60,0.45833333333333331,0.48333333333333339,0.41334576321301908
ravdess,transformer,groupkfold,07,complete,,3,3,60,0.421875,0.45000000000000001,0.39415026014290722
ravdess,transformer,groupkfold,08,complete,,3,3,60,0.52604166666666663,0.51111111111111107,0.49343384737992579
ravdess,transformer,groupkfold,09,complete,,3,3,60,0.28645833333333331,0.2722222222222222,0.19318241671182848
ravdess,transformer,groupkfold,10,complete,,3,3,60,0.43229166666666669,0.45000000000000001,0.40415480389400166
ravdess,transformer,groupkfold,11,complete,,3,3,60,0.42708333333333331,0.43333333333333335,0.35140627488453574
ravdess,transformer,groupkfold,12,complete,,3,3,60,0.40104166666666669,0.39444444444444443,0.35644351261527191
ravdess,transformer,groupkfold,13,complete,,3,3,60,0.375,0.35000000000000003,0.30535192967258179
ravdess,transformer,groupkfold,14,complete,,3,3,60,0.50520833333333337,0.48888888888888893,0.45309289900134297
ravdess,transformer,groupkfold,15,complete,,3,3,60,0.421875,0.41111111111111115,0.38058040106608221
ravdess,transformer,groupkfold,16,complete,,3,3,60,0.41666666666666669,0.42777777777777776,0.37540592083224694
ravdess,transformer,groupkfold,17,complete,,3,3,60,0.35416666666666669,0.31666666666666665,0.29301819957457215
ravdess,transformer,groupkfold,18,complete,,3,3,60,0.40625,0.40555555555555561,0.36608941676085638
ravdess,transformer,groupkfold,19,complete,,3,3,60,0.453125,0.46111111111111108,0.40151779263621368
ravdess,transformer,groupkfold,20,complete,,3,3,60,0.41145833333333331,0.40555555555555561,0.38765753587091284
ravdess,transformer,groupkfold,21,complete,,3,3,60,0.36458333333333331,0.36111111111111116,0.3097192742382347
ravdess,transformer,groupkfold,22,complete,,3,3,60,0.421875,0.43333333333333329,0.40059721959231759
ravdess,transformer,groupkfold,23,complete,,3,3,60,0.14583333333333334,0.15555555555555556,0.16494625318638476
ravdess,transformer,groupkfold,24,complete,,3,3,60,0.578125,0.59444444444444444,0.56257304392946816
ravdess,transformer,loso,01,complete,,3,3,60,0.421875,0.41111111111111115,0.36852808765818978
ravdess,transformer,loso,02,complete,,3,3,60,0.50520833333333337,0.48333333333333339,0.46094970632509336
ravdess,transformer,loso,03,complete,,3,3,60,0.484375,0.45555555555555549,0.41923313595727385
ravdess,transformer,loso,04,complete,,3,3,60,0.359375,0.3666666666666667,0.32086592184433743
ravdess,transformer,loso,05,complete,,3,3,60,0.33333333333333331,0.32777777777777778,0.27062875396208724
ravdess,transformer,loso,06,complete,,3,3,60,0.546875,0.5444444444444444,0.52655728244973099
ravdess,transformer,loso,07,complete,,3,3,60,0.54166666666666663,0.57777777777777783,0.51638114319834605
ravdess,transformer,loso,08,complete,,3,3,60,0.66145833333333337,0.64444444444444449,0.63859931384118696
ravdess,transformer,loso,09,complete,,3,3,60,0.22395833333333334,0.21666666666666665,0.14780957196398373
ravdess,transformer,loso,10,complete,,3,3,60,0.45833333333333331,0.47222222222222227,0.43184835317188258
ravdess,transformer,loso,11,complete,,3,3,60,0.515625,0.50555555555555554,0.43965024737190123
ravdess,transformer,loso,12,complete,,3,3,60,0.44791666666666669,0.46111111111111108,0.43053674957018284
ravdess,transformer,loso,13,complete,,3,3,60,0.296875,0.2722222222222222,0.2183180854233486
ravdess,transformer,loso,14,complete,,3,3,60,0.41145833333333331,0.42222222222222222,0.34766337599112873
ravdess,transformer,loso,15,complete,,3,3,60,0.42708333333333331,0.42777777777777781,0.40427060018584787
ravdess,transformer,loso,16,complete,,3,3,60,0.38020833333333331,0.40000000000000008,0.33403618436496424
ravdess,transformer,loso,17,complete,,3,3,60,0.43229166666666669,0.41111111111111115,0.38360630476502688
ravdess,transformer,loso,18,complete,,3,3,60,0.36458333333333331,0.37222222222222223,0.30546100055774977
ravdess,transformer,loso,19,complete,,3,3,60,0.44270833333333331,0.41111111111111115,0.36859936416224448
ravdess,transformer,loso,20,complete,,3,3,60,0.44791666666666669,0.44444444444444448,0.42076890553721213
ravdess,transformer,loso,21,complete,,3,3,60,0.40104166666666669,0.40555555555555561,0.34089341598133155
ravdess,transformer,loso,22,complete,,3,3,60,0.43229166666666669,0.42777777777777776,0.39825888118780273
ravdess,transformer,loso,23,complete,,3,3,60,0.19791666666666666,0.21111111111111111,0.17551965477054979
ravdess,transformer,loso,24,complete,,3,3,60,0.47395833333333331,0.4777777777777778,0.43621394565473509
ravdess,fno,random,01,complete,,3,3,60,0.50520833333333337,0.48888888888888893,0.48058220374396843
ravdess,fno,random,02,complete,,3,3,60,0.72395833333333337,0.71111111111111114,0.70597661748010054
ravdess,fno,random,03,complete,,3,3,60,0.578125,0.56111111111111101,0.5285840739497859
ravdess,fno,random,04,complete,,3,3,60,0.55729166666666663,0.52777777777777779,0.52147844204909422
ravdess,fno,random,05,complete,,3,3,60,0.41145833333333331,0.39999999999999997,0.38368512579038888
ravdess,fno,random,06,complete,,3,3,60,0.59375,0.5722222222222223,0.55406021853390275
ravdess,fno,random,07,complete,,3,3,60,0.44791666666666669,0.46666666666666673,0.43100974652187246
ravdess,fno,random,08,complete,,3,3,60,0.70833333333333337,0.69444444444444431,0.68774591314258482
ravdess,fno,random,09,complete,,3,3,60,0.44270833333333331,0.44444444444444448,0.42940448247143292
ravdess,fno,random,10,complete,,3,3,60,0.46354166666666669,0.46111111111111108,0.45192554585936939
ravdess,fno,random,11,complete,,3,3,60,0.58854166666666663,0.58888888888888891,0.552971666784007
ravdess,fno,random,12,complete,,3,3,60,0.63541666666666663,0.61111111111111116,0.61003921438325459
ravdess,fno,random,13,complete,,3,3,60,0.41145833333333331,0.3888888888888889,0.36952298039414405
ravdess,fno,random,14,complete,,3,3,60,0.546875,0.52222222222222225,0.50213079866507315
ravdess,fno,random,15,complete,,3,3,60,0.53125,0.51111111111111107,0.50048146260792647
ravdess,fno,random,16,complete,,3,3,60,0.73958333333333337,0.74444444444444446,0.71181094769523556
ravdess,fno,random,17,complete,,3,3,60,0.546875,0.52222222222222225,0.52020767652540101
ravdess,fno,random,18,complete,,3,3,60,0.484375,0.48888888888888893,0.466382786149943
ravdess,fno,random,19,complete,,3,3,60,0.5,0.47222222222222227,0.42315647658678346
ravdess,fno,random,20,complete,,3,3,60,0.578125,0.56111111111111112,0.57772068617656858
ravdess,fno,random,21,complete,,3,3,60,0.52604166666666663,0.51666666666666672,0.48138506675119946
ravdess,fno,random,22,complete,,3,3,60,0.64583333333333337,0.63888888888888884,0.62790198063030878
ravdess,fno,random,23,complete,,3,3,60,0.625,0.61111111111111116,0.6091221197321447
ravdess,fno,random,24,complete,,3,3,60,0.59895833333333337,0.57777777777777772,0.56083885369876085
ravdess,fno,groupkfold,01,complete,,3,3,60,0.43229166666666669,0.41666666666666669,0.37112755170140083
ravdess,fno,groupkfold,02,complete,,3,3,60,0.47395833333333331,0.45555555555555555,0.41408243255749649
ravdess,fno,groupkfold,03,complete,,3,3,60,0.453125,0.43888888888888888,0.39839110085820612
ravdess,fno,groupkfold,04,complete,,3,3,60,0.41145833333333331,0.40000000000000008,0.34401162018809078
ravdess,fno,groupkfold,05,complete,,3,3,60,0.375,0.35555555555555557,0.31713923267757904
ravdess,fno,groupkfold,06,complete,,3,3,60,0.44270833333333331,0.45000000000000001,0.41754954207336764
ravdess,fno,groupkfold,07,complete,,3,3,60,0.35416666666666669,0.37777777777777777,0.3100160007697193
ravdess,fno,groupkfold,08,complete,,3,3,60,0.58333333333333337,0.5722222222222223,0.5385943841788744
ravdess,fno,groupkfold,09,complete,,3,3,60,0.31770833333333331,0.31666666666666665,0.25306091934381408
ravdess,fno,groupkfold,10,complete,,3,3,60,0.34895833333333331,0.33888888888888885,0.32704938565619684
ravdess,fno,groupkfold,11,complete,,3,3,60,0.484375,0.45000000000000001,0.39646008911993569
ravdess,fno,groupkfold,12,complete,,3,3,60,0.41666666666666669,0.39999999999999997,0.37341968216968219
ravdess,fno,groupkfold,13,complete,,3,3,60,0.296875,0.2722222222222222,0.23513811359206094
ravdess,fno,groupkfold,14,complete,,3,3,60,0.40104166666666669,0.39444444444444443,0.35142645111685361
ravdess,fno,groupkfold,15,complete,,3,3,60,0.41666666666666669,0.38333333333333336,0.35394034535868896
ravdess,fno,groupkfold,16,complete,,3,3,60,0.49479166666666669,0.50555555555555554,0.45186014249481743
ravdess,fno,groupkfold,17,complete,,3,3,60,0.31770833333333331,0.28333333333333333,0.25768678080451762
ravdess,fno,groupkfold,18,complete,,3,3,60,0.375,0.37222222222222223,0.31101180618250546
ravdess,fno,groupkfold,19,complete,,3,3,60,0.5,0.46666666666666662,0.40191378435037856
ravdess,fno,groupkfold,20,complete,,3,3,60,0.42708333333333331,0.41111111111111115,0.39066835941835948
ravdess,fno,groupkfold,21,complete,,3,3,60,0.29166666666666669,0.31111111111111106,0.21181485142056325
ravdess,fno,groupkfold,22,complete,,3,3,60,0.47916666666666669,0.45555555555555555,0.41963277018086198
ravdess,fno,groupkfold,23,complete,,3,3,60,0.22395833333333334,0.2388888888888889,0.17714109310871881
ravdess,fno,groupkfold,24,complete,,3,3,60,0.38020833333333331,0.37777777777777777,0.33100916637100847
ravdess,fno,loso,01,complete,,3,3,60,0.40104166666666669,0.40555555555555561,0.38391511159119518
ravdess,fno,loso,02,complete,,3,3,60,0.53645833333333337,0.51111111111111118,0.45654356393520484
ravdess,fno,loso,03,complete,,3,3,60,0.43229166666666669,0.41111111111111115,0.36329640989750955
ravdess,fno,loso,04,complete,,3,3,60,0.375,0.36666666666666664,0.34606770812386761
ravdess,fno,loso,05,complete,,3,3,60,0.41145833333333331,0.3888888888888889,0.35108772734546728
ravdess,fno,loso,06,complete,,3,3,60,0.45833333333333331,0.45555555555555555,0.40511470418936096
ravdess,fno,loso,07,complete,,3,3,60,0.43229166666666669,0.46111111111111108,0.39357769137180904
ravdess,fno,loso,08,complete,,3,3,60,0.5,0.46666666666666673,0.45430844485324107
ravdess,fno,loso,09,complete,,3,3,60,0.375,0.3611111111111111,0.2694721263352699
ravdess,fno,loso,10,complete,,3,3,60,0.29166666666666669,0.27777777777777773,0.24786892852875822
ravdess,fno,loso,11,complete,,3,3,60,0.48958333333333331,0.46111111111111108,0.42943127069868553
ravdess,fno,loso,12,complete,,3,3,60,0.55208333333333337,0.53333333333333333,0.50977987154457738
ravdess,fno,loso,13,complete,,3,3,60,0.29166666666666669,0.28333333333333333,0.24595140483298381
ravdess,fno,loso,14,complete,,3,3,60,0.39583333333333331,0.3888888888888889,0.36314632587515883
ravdess,fno,loso,15,complete,,3,3,60,0.42708333333333331,0.38888888888888884,0.36404254249648987
ravdess,fno,loso,16,complete,,3,3,60,0.58333333333333337,0.60000000000000009,0.54968477347863309
ravdess,fno,loso,17,complete,,3,3,60,0.38541666666666669,0.37777777777777777,0.32754995785686319
ravdess,fno,loso,18,complete,,3,3,60,0.375,0.37777777777777777,0.30236794387606664
ravdess,fno,loso,19,complete,,3,3,60,0.4375,0.39999999999999997,0.32271842901265319
ravdess,fno,loso,20,complete,,3,3,60,0.50520833333333337,0.48333333333333334,0.47065302352184829
ravdess,fno,loso,21,complete,,3,3,60,0.328125,0.33333333333333331,0.21373470911521161
ravdess,fno,loso,22,complete,,3,3,60,0.53125,0.52777777777777779,0.50513604839196014
ravdess,fno,loso,23,complete,,3,3,60,0.24479166666666666,0.26111111111111107,0.20717003693977376
ravdess,fno,loso,24,complete,,3,3,60,0.44270833333333331,0.42222222222222222,0.40244874608792031
cremad,cnn,random,1001,complete,,3,3,82,0.43518518518518517,0.43089430894308944,0.41559663020313126
cremad,cnn,random,1002,complete,,3,3,81,0.49927849927849927,0.50205761316872433,0.50763101576221326
cremad,cnn,random,1003,complete,,3,3,82,0.66798941798941802,0.66666666666666663,0.65641109927431962
cremad,cnn,random,1004,complete,,3,3,82,0.66335978835978837,0.66260162601626016,0.63186992290496458
cremad,cnn,random,1005,complete,,3,3,82,0.56283068783068779,0.55691056910569114,0.54445095182746861
cremad,cnn,random,1006,complete,,3,3,82,0.62169312169312174,0.61382113821138207,0.61782899973643313
cremad,cnn,random,1007,complete,,3,3,82,0.55158730158730152,0.54471544715447162,0.50007090197487647
cremad,cnn,random,1008,complete,,3,3,76,0.49961149961149959,0.49122807017543862,0.44199306381634579
cremad,cnn,random,1009,complete,,3,3,76,0.67599067599067597,0.67543859649122806,0.6722582321026519
cremad,cnn,random,1010,complete,,3,3,82,0.66335978835978826,0.66260162601626016,0.66168211762900297
cremad,cnn,random,1011,complete,,3,3,82,0.6421957671957671,0.63414634146341464,0.59962298160759409
cremad,cnn,random,1012,complete,,3,3,82,0.60119047619047616,0.59756097560975607,0.59532416931730436
cremad,cnn,random,1013,complete,,3,3,82,0.64087301587301582,0.63414634146341464,0.60666654341750803
cremad,cnn,random,1014,complete,,3,3,82,0.61309523809523814,0.62601626016260159,0.57695975655595111
cremad,cnn,random,1015,complete,,3,3,82,0.59523809523809523,0.5934959349593496,0.5873091775975422
cremad,cnn,random,1016,complete,,3,3,82,0.57539682539682535,0.56910569105691067,0.55407372925521747
cremad,cnn,random,1017,complete,,3,3,82,0.54232804232804233,0.53658536585365857,0.5048419929593293
cremad,cnn,random,1018,complete,,3,3,82,0.76190476190476186,0.75609756097560987,0.73887650912308134
cremad,cnn,random,1019,complete,,3,3,76,0.62703962703962712,0.6228070175438597,0.59932211633261456
cremad,cnn,random,1020,complete,,3,3,82,0.73015873015873023,0.72357723577235777,0.72281443973264725
cremad,cnn,random,1021,complete,,3,3,82,0.52777777777777768,0.51626016260162599,0.47399697740317942
cremad,cnn,random,1022,complete,,3,3,82,0.59589947089947082,0.59349593495934949,0.58067701233187241
cremad,cnn,random,1023,complete,,3,3,82,0.51256613756613756,0.50813008130081305,0.46980795183949037
cremad,cnn,random,1024,complete,,3,3,82,0.5542328042328043,0.54878048780487809,0.53468543712951344
cremad,cnn,random,1025,complete,,3,3,82,0.5085978835978836,0.50406504065040647,0.48887873690689343
cremad,cnn,random,1026,complete,,3,3,82,0.68452380952380942,0.67886178861788615,0.65474949546901318
cremad,cnn,random,1027,complete,,3,3,82,0.64153439153439151,0.64227642276422758,0.63309433162603057
cremad,cnn,random,1028,complete,,3,3,82,0.57341269841269848,0.56504065040650409,0.54714348526231482
cremad,cnn,random,1029,complete,,3,3,82,0.57473544973544977,0.56504065040650409,0.54283539047650031
cremad,cnn,random,1030,complete,,3,3,82,0.60978835978835977,0.60162601626016254,0.57236536025387208
cremad,cnn,random,1031,complete,,3,3,82,0.46031746031746029,0.44715447154471538,0.41040674900375507
cremad,cnn,random,1032,complete,,3,3,82,0.59722222222222221,0.58943089430894302,0.57719285013082955
cremad,cnn,random,1033,complete,,3,3,82,0.63822751322751337,0.64227642276422758,0.64423607912592573
cremad,cnn,random,1034,complete,,3,3,82,0.56944444444444442,0.56504065040650409,0.55305260147491453
cremad,cnn,random,1035,complete,,3,3,82,0.56018518518518512,0.55284552845528456,0.54179531352117016
cremad,cnn,random,1036,complete,,3,3,82,0.42195767195767192,0.41869918699186992,0.38790253045778794
cremad,cnn,random,1037,complete,,3,3,82,0.68121693121693117,0.67479674796747968,0.65106040362831541
cremad,cnn,random,1038,complete,,3,3,82,0.70701058201058198,0.70325203252032509,0.70501325390336766
cremad,cnn,random,1039,complete,,3,3,82,0.60052910052910058,0.59349593495934949,0.58131210980619608
cremad,cnn,random,1040,complete,,3,3,82,0.60251322751322756,0.59756097560975607,0.58729228904174491
cremad,cnn,random,1041,complete,,3,3,82,0.60978835978835988,0.61382113821138207,0.6088305555718071
cremad,cnn,random,1042,complete,,3,3,82,0.50992063492063489,0.5,0.45099516237795134
cremad,cnn,random,1043,complete,,3,3,82,0.66666666666666663,0.65853658536585369,0.64132089885207699
cremad,cnn,random,1044,complete,,3,3,82,0.62301587301587302,0.62195121951219512,0.61944661445831917
cremad,cnn,random,1045,complete,,3,3,82,0.61838624338624337,0.6097560975609756,0.58386582866790915
cremad,cnn,random,1046,complete,,3,3,82,0.4682539682539682,0.45528455284552843,0.39661021466694563
cremad,cnn,random,1047,complete,,3,3,82,0.75396825396825395,0.74796747967479682,0.74663953432319252
cremad,cnn,random,1048,complete,,3,3,82,0.65939153439153442,0.65447154471544711,0.64901143338527467
cremad,cnn,random,1049,complete,,3,3,82,0.66732804232804233,0.66666666666666663,0.66347808224869687
cremad,cnn,random,1050,complete,,3,3,82,0.61309523809523803,0.60569105691056901,0.55621780281982802
cremad,cnn,random,1051,complete,,3,3,82,0.66269841269841268,0.65853658536585369,0.64929713204057526
cremad,cnn,random,1052,complete,,3,3,82,0.57473544973544965,0.57317073170731714,0.56730955856861598
cremad,cnn,random,1053,complete,,3,3,82,0.66402116402116385,0.65853658536585369,0.65383398933622527
cremad,cnn,random,1054,complete,,3,3,82,0.43716931216931215,0.44308943089430897,0.42903973647491639
cremad,cnn,random,1055,complete,,3,3,82,0.6335978835978836,0.63008130081300806,0.62900712508658529
cremad,cnn,random,1056,complete,,3,3,82,0.57738095238095244,0.56910569105691067,0.53521359757407561
cremad,cnn,random,1057,complete,,3,3,82,0.41468253968253971,0.41869918699186992,0.38744167632248322
cremad,cnn,random,1058,complete,,3,3,82,0.62169312169312152,0.61788617886178854,0.6179065475217399
cremad,cnn,random,1059,complete,,3,3,82,0.43915343915343913,0.43902439024390238,0.40976005043132147
cremad,cnn,random,1060,complete,,3,3,82,0.45634920634920634,0.46341463414634143,0.42393359176964668
cremad,cnn,random,1061,complete,,3,3,82,0.69775132275132268,0.7032520325203252,0.69420109018776943
cremad,cnn,random,1062,complete,,3,3,82,0.58664021164021163,0.57723577235772361,0.53624374884640236
