unit_id,corpus,draw,fold,model,window,rule,selected_epoch,unit,oracle_shortfall_unit,outer_uar,oracle_outer_uar,oracle_shortfall_pp,oracle_used_for_selection
ads2_formal_subesco_d01_f2_hubert_base_A,subesco,1,2,hubert_base,15,seen_uar,14,UAR_percent,percentage_points,41.07142857142857,48.214285714285715,7.142857142857143,False
ads2_formal_subesco_d01_f2_hubert_base_A,subesco,1,2,hubert_base,15,unseen_uar,11,UAR_percent,percentage_points,48.214285714285715,48.214285714285715,0.0,False
ads2_formal_subesco_d01_f3_wavlm_base_plus_A,subesco,1,3,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,37.5,48.214285714285715,10.714285714285714,False
ads2_formal_subesco_d01_f3_wavlm_base_plus_A,subesco,1,3,wavlm_base_plus,15,seen_ce,9,UAR_percent,percentage_points,41.07142857142857,48.214285714285715,7.142857142857143,False
ads2_formal_subesco_d01_f3_wavlm_base_plus_A,subesco,1,3,wavlm_base_plus,15,unseen_ce,6,UAR_percent,percentage_points,44.642857142857146,48.214285714285715,3.5714285714285716,False
ads2_formal_subesco_d01_f3_wavlm_base_plus_A,subesco,1,3,wavlm_base_plus,15,seen_uar,15,UAR_percent,percentage_points,37.5,48.214285714285715,10.714285714285714,False
ads2_formal_subesco_d01_f3_wavlm_base_plus_A,subesco,1,3,wavlm_base_plus,15,unseen_uar,12,UAR_percent,percentage_points,39.285714285714285,48.214285714285715,8.928571428571429,False
ads2_formal_subesco_d01_f3_wavlm_base_plus_A,subesco,1,3,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,39.285714285714285,51.785714285714285,12.5,False
ads2_formal_subesco_d01_f3_wavlm_base_plus_A,subesco,1,3,wavlm_base_plus,45,seen_ce,9,UAR_percent,percentage_points,41.07142857142857,51.785714285714285,10.714285714285714,False
ads2_formal_subesco_d01_f3_wavlm_base_plus_A,subesco,1,3,wavlm_base_plus,45,unseen_ce,6,UAR_percent,percentage_points,44.642857142857146,51.785714285714285,7.142857142857143,False
ads2_formal_subesco_d01_f3_wavlm_base_plus_A,subesco,1,3,wavlm_base_plus,45,seen_uar,19,UAR_percent,percentage_points,44.642857142857146,51.785714285714285,7.142857142857143,False
ads2_formal_subesco_d01_f3_wavlm_base_plus_A,subesco,1,3,wavlm_base_plus,45,unseen_uar,27,UAR_percent,percentage_points,44.642857142857146,51.785714285714285,7.142857142857143,False
ads2_formal_subesco_d01_f3_hubert_base_A,subesco,1,3,hubert_base,15,last,15,UAR_percent,percentage_points,42.857142857142854,44.642857142857146,1.7857142857142858,False
ads2_formal_subesco_d01_f3_hubert_base_A,subesco,1,3,hubert_base,15,seen_ce,9,UAR_percent,percentage_points,37.5,44.642857142857146,7.142857142857143,False
ads2_formal_subesco_d01_f3_hubert_base_A,subesco,1,3,hubert_base,15,unseen_ce,4,UAR_percent,percentage_points,37.5,44.642857142857146,7.142857142857143,False
ads2_formal_subesco_d01_f3_hubert_base_A,subesco,1,3,hubert_base,15,seen_uar,14,UAR_percent,percentage_points,39.285714285714285,44.642857142857146,5.357142857142857,False
ads2_formal_subesco_d01_f3_hubert_base_A,subesco,1,3,hubert_base,15,unseen_uar,10,UAR_percent,percentage_points,37.5,44.642857142857146,7.142857142857143,False
ads2_formal_subesco_d01_f4_wavlm_base_plus_A,subesco,1,4,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,42.857142857142854,55.357142857142854,12.5,False
ads2_formal_subesco_d01_f4_wavlm_base_plus_A,subesco,1,4,wavlm_base_plus,15,seen_ce,8,UAR_percent,percentage_points,37.5,55.357142857142854,17.857142857142858,False
ads2_formal_subesco_d01_f4_wavlm_base_plus_A,subesco,1,4,wavlm_base_plus,15,unseen_ce,7,UAR_percent,percentage_points,55.357142857142854,55.357142857142854,0.0,False
ads2_formal_subesco_d01_f4_wavlm_base_plus_A,subesco,1,4,wavlm_base_plus,15,seen_uar,8,UAR_percent,percentage_points,37.5,55.357142857142854,17.857142857142858,False
ads2_formal_subesco_d01_f4_wavlm_base_plus_A,subesco,1,4,wavlm_base_plus,15,unseen_uar,15,UAR_percent,percentage_points,42.857142857142854,55.357142857142854,12.5,False
ads2_formal_subesco_d01_f4_wavlm_base_plus_A,subesco,1,4,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,50.0,55.357142857142854,5.357142857142857,False
ads2_formal_subesco_d01_f4_wavlm_base_plus_A,subesco,1,4,wavlm_base_plus,45,seen_ce,8,UAR_percent,percentage_points,37.5,55.357142857142854,17.857142857142858,False
ads2_formal_subesco_d01_f4_wavlm_base_plus_A,subesco,1,4,wavlm_base_plus,45,unseen_ce,7,UAR_percent,percentage_points,55.357142857142854,55.357142857142854,0.0,False
ads2_formal_subesco_d01_f4_wavlm_base_plus_A,subesco,1,4,wavlm_base_plus,45,seen_uar,38,UAR_percent,percentage_points,46.42857142857143,55.357142857142854,8.928571428571429,False
ads2_formal_subesco_d01_f4_wavlm_base_plus_A,subesco,1,4,wavlm_base_plus,45,unseen_uar,28,UAR_percent,percentage_points,50.0,55.357142857142854,5.357142857142857,False
ads2_formal_subesco_d01_f4_hubert_base_A,subesco,1,4,hubert_base,15,last,15,UAR_percent,percentage_points,57.142857142857146,60.714285714285715,3.5714285714285716,False
ads2_formal_subesco_d01_f4_hubert_base_A,subesco,1,4,hubert_base,15,seen_ce,11,UAR_percent,percentage_points,50.0,60.714285714285715,10.714285714285714,False
ads2_formal_subesco_d01_f4_hubert_base_A,subesco,1,4,hubert_base,15,unseen_ce,5,UAR_percent,percentage_points,53.57142857142857,60.714285714285715,7.142857142857143,False
ads2_formal_subesco_d01_f4_hubert_base_A,subesco,1,4,hubert_base,15,seen_uar,11,UAR_percent,percentage_points,50.0,60.714285714285715,10.714285714285714,False
ads2_formal_subesco_d01_f4_hubert_base_A,subesco,1,4,hubert_base,15,unseen_uar,14,UAR_percent,percentage_points,53.57142857142857,60.714285714285715,7.142857142857143,False
ads2_formal_subesco_d02_f0_wavlm_base_plus_A,subesco,2,0,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,53.57142857142857,55.357142857142854,1.7857142857142858,False
ads2_formal_subesco_d02_f0_wavlm_base_plus_A,subesco,2,0,wavlm_base_plus,15,seen_ce,8,UAR_percent,percentage_points,44.642857142857146,55.357142857142854,10.714285714285714,False
ads2_formal_subesco_d02_f0_wavlm_base_plus_A,subesco,2,0,wavlm_base_plus,15,unseen_ce,11,UAR_percent,percentage_points,50.0,55.357142857142854,5.357142857142857,False
ads2_formal_subesco_d02_f0_wavlm_base_plus_A,subesco,2,0,wavlm_base_plus,15,seen_uar,11,UAR_percent,percentage_points,50.0,55.357142857142854,5.357142857142857,False
ads2_formal_subesco_d02_f0_wavlm_base_plus_A,subesco,2,0,wavlm_base_plus,15,unseen_uar,11,UAR_percent,percentage_points,50.0,55.357142857142854,5.357142857142857,False
ads2_formal_subesco_d02_f0_wavlm_base_plus_A,subesco,2,0,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,46.42857142857143,58.92857142857143,12.5,False
ads2_formal_subesco_d02_f0_wavlm_base_plus_A,subesco,2,0,wavlm_base_plus,45,seen_ce,8,UAR_percent,percentage_points,44.642857142857146,58.92857142857143,14.285714285714286,False
ads2_formal_subesco_d02_f0_wavlm_base_plus_A,subesco,2,0,wavlm_base_plus,45,unseen_ce,11,UAR_percent,percentage_points,50.0,58.92857142857143,8.928571428571429,False
ads2_formal_subesco_d02_f0_wavlm_base_plus_A,subesco,2,0,wavlm_base_plus,45,seen_uar,23,UAR_percent,percentage_points,53.57142857142857,58.92857142857143,5.357142857142857,False
ads2_formal_subesco_d02_f0_wavlm_base_plus_A,subesco,2,0,wavlm_base_plus,45,unseen_uar,11,UAR_percent,percentage_points,50.0,58.92857142857143,8.928571428571429,False
ads2_formal_subesco_d02_f0_hubert_base_A,subesco,2,0,hubert_base,15,last,15,UAR_percent,percentage_points,46.42857142857143,53.57142857142857,7.142857142857143,False
ads2_formal_subesco_d02_f0_hubert_base_A,subesco,2,0,hubert_base,15,seen_ce,7,UAR_percent,percentage_points,41.07142857142857,53.57142857142857,12.5,False
ads2_formal_subesco_d02_f0_hubert_base_A,subesco,2,0,hubert_base,15,unseen_ce,3,UAR_percent,percentage_points,46.42857142857143,53.57142857142857,7.142857142857143,False
ads2_formal_subesco_d02_f0_hubert_base_A,subesco,2,0,hubert_base,15,seen_uar,12,UAR_percent,percentage_points,50.0,53.57142857142857,3.5714285714285716,False
ads2_formal_subesco_d02_f0_hubert_base_A,subesco,2,0,hubert_base,15,unseen_uar,11,UAR_percent,percentage_points,53.57142857142857,53.57142857142857,0.0,False
ads2_formal_subesco_d02_f1_wavlm_base_plus_A,subesco,2,1,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,46.42857142857143,55.357142857142854,8.928571428571429,False
ads2_formal_subesco_d02_f1_wavlm_base_plus_A,subesco,2,1,wavlm_base_plus,15,seen_ce,10,UAR_percent,percentage_points,51.785714285714285,55.357142857142854,3.5714285714285716,False
ads2_formal_subesco_d02_f1_wavlm_base_plus_A,subesco,2,1,wavlm_base_plus,15,unseen_ce,6,UAR_percent,percentage_points,51.785714285714285,55.357142857142854,3.5714285714285716,False
ads2_formal_subesco_d02_f1_wavlm_base_plus_A,subesco,2,1,wavlm_base_plus,15,seen_uar,14,UAR_percent,percentage_points,50.0,55.357142857142854,5.357142857142857,False
ads2_formal_subesco_d02_f1_wavlm_base_plus_A,subesco,2,1,wavlm_base_plus,15,unseen_uar,6,UAR_percent,percentage_points,51.785714285714285,55.357142857142854,3.5714285714285716,False
ads2_formal_subesco_d02_f1_wavlm_base_plus_A,subesco,2,1,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,51.785714285714285,55.357142857142854,3.5714285714285716,False
ads2_formal_subesco_d02_f1_wavlm_base_plus_A,subesco,2,1,wavlm_base_plus,45,seen_ce,20,UAR_percent,percentage_points,55.357142857142854,55.357142857142854,0.0,False
ads2_formal_subesco_d02_f1_wavlm_base_plus_A,subesco,2,1,wavlm_base_plus,45,unseen_ce,6,UAR_percent,percentage_points,51.785714285714285,55.357142857142854,3.5714285714285716,False
ads2_formal_subesco_d02_f1_wavlm_base_plus_A,subesco,2,1,wavlm_base_plus,45,seen_uar,27,UAR_percent,percentage_points,51.785714285714285,55.357142857142854,3.5714285714285716,False
ads2_formal_subesco_d02_f1_wavlm_base_plus_A,subesco,2,1,wavlm_base_plus,45,unseen_uar,25,UAR_percent,percentage_points,50.0,55.357142857142854,5.357142857142857,False
ads2_formal_subesco_d02_f1_hubert_base_A,subesco,2,1,hubert_base,15,last,15,UAR_percent,percentage_points,53.57142857142857,57.142857142857146,3.5714285714285716,False
ads2_formal_subesco_d02_f1_hubert_base_A,subesco,2,1,hubert_base,15,seen_ce,10,UAR_percent,percentage_points,57.142857142857146,57.142857142857146,0.0,False
ads2_formal_subesco_d02_f1_hubert_base_A,subesco,2,1,hubert_base,15,unseen_ce,10,UAR_percent,percentage_points,57.142857142857146,57.142857142857146,0.0,False
ads2_formal_subesco_d02_f1_hubert_base_A,subesco,2,1,hubert_base,15,seen_uar,12,UAR_percent,percentage_points,55.357142857142854,57.142857142857146,1.7857142857142858,False
ads2_formal_subesco_d02_f1_hubert_base_A,subesco,2,1,hubert_base,15,unseen_uar,15,UAR_percent,percentage_points,53.57142857142857,57.142857142857146,3.5714285714285716,False
ads2_formal_subesco_d02_f2_wavlm_base_plus_A,subesco,2,2,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,41.07142857142857,42.857142857142854,1.7857142857142858,False
ads2_formal_subesco_d02_f2_wavlm_base_plus_A,subesco,2,2,wavlm_base_plus,15,seen_ce,8,UAR_percent,percentage_points,32.142857142857146,42.857142857142854,10.714285714285714,False
ads2_formal_subesco_d02_f2_wavlm_base_plus_A,subesco,2,2,wavlm_base_plus,15,unseen_ce,8,UAR_percent,percentage_points,32.142857142857146,42.857142857142854,10.714285714285714,False
ads2_formal_subesco_d02_f2_wavlm_base_plus_A,subesco,2,2,wavlm_base_plus,15,seen_uar,12,UAR_percent,percentage_points,42.857142857142854,42.857142857142854,0.0,False
ads2_formal_subesco_d02_f2_wavlm_base_plus_A,subesco,2,2,wavlm_base_plus,15,unseen_uar,12,UAR_percent,percentage_points,42.857142857142854,42.857142857142854,0.0,False
ads2_formal_subesco_d02_f2_wavlm_base_plus_A,subesco,2,2,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,41.07142857142857,44.642857142857146,3.5714285714285716,False
ads2_formal_subesco_d02_f2_wavlm_base_plus_A,subesco,2,2,wavlm_base_plus,45,seen_ce,8,UAR_percent,percentage_points,32.142857142857146,44.642857142857146,12.5,False
ads2_formal_subesco_d02_f2_wavlm_base_plus_A,subesco,2,2,wavlm_base_plus,45,unseen_ce,8,UAR_percent,percentage_points,32.142857142857146,44.642857142857146,12.5,False
ads2_formal_subesco_d02_f2_wavlm_base_plus_A,subesco,2,2,wavlm_base_plus,45,seen_uar,38,UAR_percent,percentage_points,42.857142857142854,44.642857142857146,1.7857142857142858,False
ads2_formal_subesco_d02_f2_wavlm_base_plus_A,subesco,2,2,wavlm_base_plus,45,unseen_uar,12,UAR_percent,percentage_points,42.857142857142854,44.642857142857146,1.7857142857142858,False
ads2_formal_subesco_d02_f2_hubert_base_A,subesco,2,2,hubert_base,15,last,15,UAR_percent,percentage_points,44.642857142857146,48.214285714285715,3.5714285714285716,False
ads2_formal_subesco_d02_f2_hubert_base_A,subesco,2,2,hubert_base,15,seen_ce,13,UAR_percent,percentage_points,48.214285714285715,48.214285714285715,0.0,False
ads2_formal_subesco_d02_f2_hubert_base_A,subesco,2,2,hubert_base,15,unseen_ce,6,UAR_percent,percentage_points,41.07142857142857,48.214285714285715,7.142857142857143,False
ads2_formal_subesco_d02_f2_hubert_base_A,subesco,2,2,hubert_base,15,seen_uar,14,UAR_percent,percentage_points,44.642857142857146,48.214285714285715,3.5714285714285716,False
ads2_formal_subesco_d02_f2_hubert_base_A,subesco,2,2,hubert_base,15,unseen_uar,14,UAR_percent,percentage_points,44.642857142857146,48.214285714285715,3.5714285714285716,False
ads2_formal_subesco_d02_f3_wavlm_base_plus_A,subesco,2,3,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,48.214285714285715,53.57142857142857,5.357142857142857,False
ads2_formal_subesco_d02_f3_wavlm_base_plus_A,subesco,2,3,wavlm_base_plus,15,seen_ce,9,UAR_percent,percentage_points,51.785714285714285,53.57142857142857,1.7857142857142858,False
ads2_formal_subesco_d02_f3_wavlm_base_plus_A,subesco,2,3,wavlm_base_plus,15,unseen_ce,7,UAR_percent,percentage_points,46.42857142857143,53.57142857142857,7.142857142857143,False
ads2_formal_subesco_d02_f3_wavlm_base_plus_A,subesco,2,3,wavlm_base_plus,15,seen_uar,15,UAR_percent,percentage_points,48.214285714285715,53.57142857142857,5.357142857142857,False
ads2_formal_subesco_d02_f3_wavlm_base_plus_A,subesco,2,3,wavlm_base_plus,15,unseen_uar,15,UAR_percent,percentage_points,48.214285714285715,53.57142857142857,5.357142857142857,False
ads2_formal_subesco_d02_f3_wavlm_base_plus_A,subesco,2,3,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,46.42857142857143,57.142857142857146,10.714285714285714,False
ads2_formal_subesco_d02_f3_wavlm_base_plus_A,subesco,2,3,wavlm_base_plus,45,seen_ce,20,UAR_percent,percentage_points,53.57142857142857,57.142857142857146,3.5714285714285716,False
ads2_formal_subesco_d02_f3_wavlm_base_plus_A,subesco,2,3,wavlm_base_plus,45,unseen_ce,7,UAR_percent,percentage_points,46.42857142857143,57.142857142857146,10.714285714285714,False
ads2_formal_subesco_d02_f3_wavlm_base_plus_A,subesco,2,3,wavlm_base_plus,45,seen_uar,31,UAR_percent,percentage_points,48.214285714285715,57.142857142857146,8.928571428571429,False
ads2_formal_subesco_d02_f3_wavlm_base_plus_A,subesco,2,3,wavlm_base_plus,45,unseen_uar,20,UAR_percent,percentage_points,53.57142857142857,57.142857142857146,3.5714285714285716,False
ads2_formal_subesco_d02_f3_hubert_base_A,subesco,2,3,hubert_base,15,last,15,UAR_percent,percentage_points,51.785714285714285,57.142857142857146,5.357142857142857,False
ads2_formal_subesco_d02_f3_hubert_base_A,subesco,2,3,hubert_base,15,seen_ce,13,UAR_percent,percentage_points,48.214285714285715,57.142857142857146,8.928571428571429,False
ads2_formal_subesco_d02_f3_hubert_base_A,subesco,2,3,hubert_base,15,unseen_ce,3,UAR_percent,percentage_points,46.42857142857143,57.142857142857146,10.714285714285714,False
ads2_formal_subesco_d02_f3_hubert_base_A,subesco,2,3,hubert_base,15,seen_uar,13,UAR_percent,percentage_points,48.214285714285715,57.142857142857146,8.928571428571429,False
ads2_formal_subesco_d02_f3_hubert_base_A,subesco,2,3,hubert_base,15,unseen_uar,7,UAR_percent,percentage_points,51.785714285714285,57.142857142857146,5.357142857142857,False
ads2_formal_subesco_d02_f4_wavlm_base_plus_A,subesco,2,4,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,60.714285714285715,60.714285714285715,0.0,False
ads2_formal_subesco_d02_f4_wavlm_base_plus_A,subesco,2,4,wavlm_base_plus,15,seen_ce,10,UAR_percent,percentage_points,53.57142857142857,60.714285714285715,7.142857142857143,False
ads2_formal_subesco_d02_f4_wavlm_base_plus_A,subesco,2,4,wavlm_base_plus,15,unseen_ce,6,UAR_percent,percentage_points,46.42857142857143,60.714285714285715,14.285714285714286,False
ads2_formal_subesco_d02_f4_wavlm_base_plus_A,subesco,2,4,wavlm_base_plus,15,seen_uar,12,UAR_percent,percentage_points,46.42857142857143,60.714285714285715,14.285714285714286,False
ads2_formal_subesco_d02_f4_wavlm_base_plus_A,subesco,2,4,wavlm_base_plus,15,unseen_uar,12,UAR_percent,percentage_points,46.42857142857143,60.714285714285715,14.285714285714286,False
ads2_formal_subesco_d02_f4_wavlm_base_plus_A,subesco,2,4,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,57.142857142857146,64.28571428571429,7.142857142857143,False
ads2_formal_subesco_d02_f4_wavlm_base_plus_A,subesco,2,4,wavlm_base_plus,45,seen_ce,10,UAR_percent,percentage_points,53.57142857142857,64.28571428571429,10.714285714285714,False
ads2_formal_subesco_d02_f4_wavlm_base_plus_A,subesco,2,4,wavlm_base_plus,45,unseen_ce,6,UAR_percent,percentage_points,46.42857142857143,64.28571428571429,17.857142857142858,False
ads2_formal_subesco_d02_f4_wavlm_base_plus_A,subesco,2,4,wavlm_base_plus,45,seen_uar,37,UAR_percent,percentage_points,58.92857142857143,64.28571428571429,5.357142857142857,False
ads2_formal_subesco_d02_f4_wavlm_base_plus_A,subesco,2,4,wavlm_base_plus,45,unseen_uar,34,UAR_percent,percentage_points,60.714285714285715,64.28571428571429,3.5714285714285716,False
ads2_formal_subesco_d02_f4_hubert_base_A,subesco,2,4,hubert_base,15,last,15,UAR_percent,percentage_points,62.5,67.85714285714286,5.357142857142857,False
ads2_formal_subesco_d02_f4_hubert_base_A,subesco,2,4,hubert_base,15,seen_ce,8,UAR_percent,percentage_points,58.92857142857143,67.85714285714286,8.928571428571429,False
ads2_formal_subesco_d02_f4_hubert_base_A,subesco,2,4,hubert_base,15,unseen_ce,6,UAR_percent,percentage_points,55.357142857142854,67.85714285714286,12.5,False
ads2_formal_subesco_d02_f4_hubert_base_A,subesco,2,4,hubert_base,15,seen_uar,7,UAR_percent,percentage_points,50.0,67.85714285714286,17.857142857142858,False
ads2_formal_subesco_d02_f4_hubert_base_A,subesco,2,4,hubert_base,15,unseen_uar,13,UAR_percent,percentage_points,55.357142857142854,67.85714285714286,12.5,False
ads2_formal_subesco_d03_f0_wavlm_base_plus_A,subesco,3,0,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,41.07142857142857,50.0,8.928571428571429,False
ads2_formal_subesco_d03_f0_wavlm_base_plus_A,subesco,3,0,wavlm_base_plus,15,seen_ce,9,UAR_percent,percentage_points,50.0,50.0,0.0,False
ads2_formal_subesco_d03_f0_wavlm_base_plus_A,subesco,3,0,wavlm_base_plus,15,unseen_ce,4,UAR_percent,percentage_points,37.5,50.0,12.5,False
ads2_formal_subesco_d03_f0_wavlm_base_plus_A,subesco,3,0,wavlm_base_plus,15,seen_uar,14,UAR_percent,percentage_points,46.42857142857143,50.0,3.5714285714285716,False
ads2_formal_subesco_d03_f0_wavlm_base_plus_A,subesco,3,0,wavlm_base_plus,15,unseen_uar,15,UAR_percent,percentage_points,41.07142857142857,50.0,8.928571428571429,False
ads2_formal_subesco_d03_f0_wavlm_base_plus_A,subesco,3,0,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,42.857142857142854,50.0,7.142857142857143,False
ads2_formal_subesco_d03_f0_wavlm_base_plus_A,subesco,3,0,wavlm_base_plus,45,seen_ce,9,UAR_percent,percentage_points,50.0,50.0,0.0,False
ads2_formal_subesco_d03_f0_wavlm_base_plus_A,subesco,3,0,wavlm_base_plus,45,unseen_ce,4,UAR_percent,percentage_points,37.5,50.0,12.5,False
ads2_formal_subesco_d03_f0_wavlm_base_plus_A,subesco,3,0,wavlm_base_plus,45,seen_uar,14,UAR_percent,percentage_points,46.42857142857143,50.0,3.5714285714285716,False
ads2_formal_subesco_d03_f0_wavlm_base_plus_A,subesco,3,0,wavlm_base_plus,45,unseen_uar,44,UAR_percent,percentage_points,41.07142857142857,50.0,8.928571428571429,False
ads2_formal_subesco_d03_f0_hubert_base_A,subesco,3,0,hubert_base,15,last,15,UAR_percent,percentage_points,48.214285714285715,51.785714285714285,3.5714285714285716,False
ads2_formal_subesco_d03_f0_hubert_base_A,subesco,3,0,hubert_base,15,seen_ce,6,UAR_percent,percentage_points,44.642857142857146,51.785714285714285,7.142857142857143,False
ads2_formal_subesco_d03_f0_hubert_base_A,subesco,3,0,hubert_base,15,unseen_ce,3,UAR_percent,percentage_points,39.285714285714285,51.785714285714285,12.5,False
ads2_formal_subesco_d03_f0_hubert_base_A,subesco,3,0,hubert_base,15,seen_uar,6,UAR_percent,percentage_points,44.642857142857146,51.785714285714285,7.142857142857143,False
ads2_formal_subesco_d03_f0_hubert_base_A,subesco,3,0,hubert_base,15,unseen_uar,12,UAR_percent,percentage_points,44.642857142857146,51.785714285714285,7.142857142857143,False
ads2_formal_subesco_d03_f1_wavlm_base_plus_A,subesco,3,1,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,50.0,53.57142857142857,3.5714285714285716,False
ads2_formal_subesco_d03_f1_wavlm_base_plus_A,subesco,3,1,wavlm_base_plus,15,seen_ce,13,UAR_percent,percentage_points,53.57142857142857,53.57142857142857,0.0,False
ads2_formal_subesco_d03_f1_wavlm_base_plus_A,subesco,3,1,wavlm_base_plus,15,unseen_ce,8,UAR_percent,percentage_points,50.0,53.57142857142857,3.5714285714285716,False
ads2_formal_subesco_d03_f1_wavlm_base_plus_A,subesco,3,1,wavlm_base_plus,15,seen_uar,13,UAR_percent,percentage_points,53.57142857142857,53.57142857142857,0.0,False
ads2_formal_subesco_d03_f1_wavlm_base_plus_A,subesco,3,1,wavlm_base_plus,15,unseen_uar,14,UAR_percent,percentage_points,50.0,53.57142857142857,3.5714285714285716,False
ads2_formal_subesco_d03_f1_wavlm_base_plus_A,subesco,3,1,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,55.357142857142854,57.142857142857146,1.7857142857142858,False
ads2_formal_subesco_d03_f1_wavlm_base_plus_A,subesco,3,1,wavlm_base_plus,45,seen_ce,13,UAR_percent,percentage_points,53.57142857142857,57.142857142857146,3.5714285714285716,False
ads2_formal_subesco_d03_f1_wavlm_base_plus_A,subesco,3,1,wavlm_base_plus,45,unseen_ce,8,UAR_percent,percentage_points,50.0,57.142857142857146,7.142857142857143,False
ads2_formal_subesco_d03_f1_wavlm_base_plus_A,subesco,3,1,wavlm_base_plus,45,seen_uar,16,UAR_percent,percentage_points,55.357142857142854,57.142857142857146,1.7857142857142858,False
ads2_formal_subesco_d03_f1_wavlm_base_plus_A,subesco,3,1,wavlm_base_plus,45,unseen_uar,36,UAR_percent,percentage_points,50.0,57.142857142857146,7.142857142857143,False
ads2_formal_subesco_d03_f1_hubert_base_A,subesco,3,1,hubert_base,15,last,15,UAR_percent,percentage_points,48.214285714285715,53.57142857142857,5.357142857142857,False
ads2_formal_subesco_d03_f1_hubert_base_A,subesco,3,1,hubert_base,15,seen_ce,10,UAR_percent,percentage_points,46.42857142857143,53.57142857142857,7.142857142857143,False
ads2_formal_subesco_d03_f1_hubert_base_A,subesco,3,1,hubert_base,15,unseen_ce,8,UAR_percent,percentage_points,48.214285714285715,53.57142857142857,5.357142857142857,False
ads2_formal_subesco_d03_f1_hubert_base_A,subesco,3,1,hubert_base,15,seen_uar,14,UAR_percent,percentage_points,48.214285714285715,53.57142857142857,5.357142857142857,False
ads2_formal_subesco_d03_f1_hubert_base_A,subesco,3,1,hubert_base,15,unseen_uar,9,UAR_percent,percentage_points,44.642857142857146,53.57142857142857,8.928571428571429,False
ads2_formal_subesco_d03_f2_wavlm_base_plus_A,subesco,3,2,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,55.357142857142854,58.92857142857143,3.5714285714285716,False
ads2_formal_subesco_d03_f2_wavlm_base_plus_A,subesco,3,2,wavlm_base_plus,15,seen_ce,9,UAR_percent,percentage_points,51.785714285714285,58.92857142857143,7.142857142857143,False
ads2_formal_subesco_d03_f2_wavlm_base_plus_A,subesco,3,2,wavlm_base_plus,15,unseen_ce,5,UAR_percent,percentage_points,39.285714285714285,58.92857142857143,19.642857142857142,False
ads2_formal_subesco_d03_f2_wavlm_base_plus_A,subesco,3,2,wavlm_base_plus,15,seen_uar,15,UAR_percent,percentage_points,55.357142857142854,58.92857142857143,3.5714285714285716,False
ads2_formal_subesco_d03_f2_wavlm_base_plus_A,subesco,3,2,wavlm_base_plus,15,unseen_uar,12,UAR_percent,percentage_points,50.0,58.92857142857143,8.928571428571429,False
ads2_formal_subesco_d03_f2_wavlm_base_plus_A,subesco,3,2,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,57.142857142857146,60.714285714285715,3.5714285714285716,False
ads2_formal_subesco_d03_f2_wavlm_base_plus_A,subesco,3,2,wavlm_base_plus,45,seen_ce,18,UAR_percent,percentage_points,60.714285714285715,60.714285714285715,0.0,False
ads2_formal_subesco_d03_f2_wavlm_base_plus_A,subesco,3,2,wavlm_base_plus,45,unseen_ce,5,UAR_percent,percentage_points,39.285714285714285,60.714285714285715,21.428571428571427,False
ads2_formal_subesco_d03_f2_wavlm_base_plus_A,subesco,3,2,wavlm_base_plus,45,seen_uar,18,UAR_percent,percentage_points,60.714285714285715,60.714285714285715,0.0,False
ads2_formal_subesco_d03_f2_wavlm_base_plus_A,subesco,3,2,wavlm_base_plus,45,unseen_uar,17,UAR_percent,percentage_points,58.92857142857143,60.714285714285715,1.7857142857142858,False
ads2_formal_subesco_d03_f2_hubert_base_A,subesco,3,2,hubert_base,15,last,15,UAR_percent,percentage_points,55.357142857142854,58.92857142857143,3.5714285714285716,False
ads2_formal_subesco_d03_f2_hubert_base_A,subesco,3,2,hubert_base,15,seen_ce,9,UAR_percent,percentage_points,51.785714285714285,58.92857142857143,7.142857142857143,False
ads2_formal_subesco_d03_f2_hubert_base_A,subesco,3,2,hubert_base,15,unseen_ce,4,UAR_percent,percentage_points,51.785714285714285,58.92857142857143,7.142857142857143,False
ads2_formal_subesco_d03_f2_hubert_base_A,subesco,3,2,hubert_base,15,seen_uar,13,UAR_percent,percentage_points,58.92857142857143,58.92857142857143,0.0,False
ads2_formal_subesco_d03_f2_hubert_base_A,subesco,3,2,hubert_base,15,unseen_uar,14,UAR_percent,percentage_points,57.142857142857146,58.92857142857143,1.7857142857142858,False
