corpus,comparison,model,window,draw,units,D_CE_pp,D_UAR_pp,J_pp,T_seen_ce_pp,T_unseen_ce_pp,T_seen_uar_pp,T_unseen_uar_pp,T_last_pp
cremad,hubert_minus_wavlm15,hubert_minus_wavlm,15,8,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""percentage_points"", ""T_unseen_ce"": ""percentage_points"", ""T_seen_uar"": ""percentage_points"", ""T_unseen_uar"": ""percentage_points"", ""T_last"": ""percentage_points""}",-0.7247523346594554,2.169321023810188,-2.8940733584696434,1.951529350910156,2.676281685569611,3.2121989707129024,1.0428779469027147,-0.49088914413991813
cremad,hubert_minus_wavlm15,hubert_minus_wavlm,15,9,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""percentage_points"", ""T_unseen_ce"": ""percentage_points"", ""T_seen_uar"": ""percentage_points"", ""T_unseen_uar"": ""percentage_points"", ""T_last"": ""percentage_points""}",0.6604747162022704,-1.8949579831932772,2.555432699395548,1.0232853375268236,0.3628106213245532,0.29445345389617833,2.1894114370894555,0.8204825789965109
cremad,hubert_minus_wavlm15,hubert_minus_wavlm,15,10,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""percentage_points"", ""T_unseen_ce"": ""percentage_points"", ""T_seen_uar"": ""percentage_points"", ""T_unseen_uar"": ""percentage_points"", ""T_last"": ""percentage_points""}",3.1758003429830057,-2.0236377666718224,5.199438109654828,5.592630344952326,2.4168300019693207,4.054168156335339,6.077805923007161,9.228529120169988
cremad,hubert_minus_wavlm15,hubert_minus_wavlm,15,11,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""percentage_points"", ""T_unseen_ce"": ""percentage_points"", ""T_seen_uar"": ""percentage_points"", ""T_unseen_uar"": ""percentage_points"", ""T_last"": ""percentage_points""}",-0.46520767882996983,0.7571320264818717,-1.2223397053118414,0.4996665677780229,0.9648742466079927,1.6970559075822234,0.9399238811003517,2.7790582589344197
cremad,hubert_minus_wavlm15,hubert_minus_wavlm,15,12,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""percentage_points"", ""T_unseen_ce"": ""percentage_points"", ""T_seen_uar"": ""percentage_points"", ""T_unseen_uar"": ""percentage_points"", ""T_last"": ""percentage_points""}",0.3588516746411483,2.3532539012415175,-1.994402226600369,1.6139725427651124,1.255120868123964,5.7763392438315035,3.4230853425899865,2.1427901304062296
cremad,hubert_minus_wavlm15,hubert_minus_wavlm,15,13,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""percentage_points"", ""T_unseen_ce"": ""percentage_points"", ""T_seen_uar"": ""percentage_points"", ""T_unseen_uar"": ""percentage_points"", ""T_last"": ""percentage_points""}",-1.0423116615067078,0.1266281761637799,-1.1689398376704878,0.9869466990210024,2.0292583605277104,1.1636404206063649,1.037012244442585,5.617661004657909
cremad,hubert_minus_wavlm15,hubert_minus_wavlm,15,14,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""percentage_points"", ""T_unseen_ce"": ""percentage_points"", ""T_seen_uar"": ""percentage_points"", ""T_unseen_uar"": ""percentage_points"", ""T_last"": ""percentage_points""}",2.781513570987255,1.0878342457289825,1.6936793252582727,3.518757992442203,0.7372444214549477,2.562466772993089,1.4746325272641063,1.101843470264523
cremad,hubert_minus_wavlm15,hubert_minus_wavlm,15,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""percentage_points"", ""T_unseen_ce"": ""percentage_points"", ""T_seen_uar"": ""percentage_points"", ""T_unseen_uar"": ""percentage_points"", ""T_last"": ""percentage_points""}",1.3828689370485037,0.675954592363261,0.7069143446852425,2.3116615067079462,0.9287925696594427,2.420020639834881,1.7440660474716203,2.6625386996904026
cremad,hubert_minus_wavlm15,hubert_minus_wavlm,15,16,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""percentage_points"", ""T_unseen_ce"": ""percentage_points"", ""T_seen_uar"": ""percentage_points"", ""T_unseen_uar"": ""percentage_points"", ""T_last"": ""percentage_points""}",0.3508771929824561,-0.13415892672858618,0.4850361197110423,4.0815273477812175,3.7306501547987616,1.888544891640867,2.022703818369453,1.5273477812177503
cremad,hubert_minus_wavlm15,hubert_minus_wavlm,15,17,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""percentage_points"", ""T_unseen_ce"": ""percentage_points"", ""T_seen_uar"": ""percentage_points"", ""T_unseen_uar"": ""percentage_points"", ""T_last"": ""percentage_points""}",-1.2754860123281175,-2.812219762684159,1.5367337503560414,-0.5304868617562116,0.744999150571906,-1.454034952486965,1.358184810197194,2.6715189718285695
cremad,hubert_minus_wavlm15,hubert_minus_wavlm,15,18,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""percentage_points"", ""T_unseen_ce"": ""percentage_points"", ""T_seen_uar"": ""percentage_points"", ""T_unseen_uar"": ""percentage_points"", ""T_last"": ""percentage_points""}",-0.026357626976822025,1.6099916409513932,-1.6363492679282152,-1.1452910833715788,-1.1189334563947566,0.9459839800397076,-0.6640076609116857,3.4950585260182785
cremad,hubert_minus_wavlm15,hubert_minus_wavlm,15,19,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""percentage_points"", ""T_unseen_ce"": ""percentage_points"", ""T_seen_uar"": ""percentage_points"", ""T_unseen_uar"": ""percentage_points"", ""T_last"": ""percentage_points""}",0.22703818369453044,-2.2084623323013415,2.435500515995872,0.07739938080495357,-0.14963880288957687,2.1826625386996903,4.391124871001032,3.937048503611971
cremad,hubert_minus_wavlm15,hubert_minus_wavlm,15,20,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""percentage_points"", ""T_unseen_ce"": ""percentage_points"", ""T_seen_uar"": ""percentage_points"", ""T_unseen_uar"": ""percentage_points"", ""T_last"": ""percentage_points""}",3.409950902210964,-1.1875723176032773,4.597523219814241,2.696625699721675,-0.7133252024892892,0.8795384182381086,2.067110735841386,3.2737592644713387
cremad,hubert_minus_wavlm15,hubert_minus_wavlm,15,21,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""percentage_points"", ""T_unseen_ce"": ""percentage_points"", ""T_seen_uar"": ""percentage_points"", ""T_unseen_uar"": ""percentage_points"", ""T_last"": ""percentage_points""}",-1.2528810826024448,1.1432372423084498,-2.3961183249108946,-2.532800179859003,-1.2799190972565586,0.4687448495498031,-0.6744923927586466,2.0363960921236464
cremad,hubert_minus_wavlm15,hubert_minus_wavlm,15,22,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""percentage_points"", ""T_unseen_ce"": ""percentage_points"", ""T_seen_uar"": ""percentage_points"", ""T_unseen_uar"": ""percentage_points"", ""T_last"": ""percentage_points""}",-2.9471182412358883,-2.5329142821402884,-0.4142039590956,0.05222503674516058,2.999343277981049,0.6374894455389811,3.1704037276792696,7.2630328048284705
cremad,hubert_minus_wavlm15,hubert_minus_wavlm,15,23,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""percentage_points"", ""T_unseen_ce"": ""percentage_points"", ""T_seen_uar"": ""percentage_points"", ""T_unseen_uar"": ""percentage_points"", ""T_last"": ""percentage_points""}",1.3157894736842106,-0.6235182550972025,1.9393077287814129,-0.19928597327978134,-1.5150754469639918,0.9519426547290324,1.5754609098262349,5.1556355116726635
subesco,model_window,wavlm_base_plus,15,0,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.7857142857142858,0.35714285714285715,1.4285714285714286,47.5,45.714285714285715,47.857142857142854,47.5,44.285714285714285
subesco,model_window,wavlm_base_plus,15,1,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.7142857142857143,-1.0714285714285714,1.7857142857142858,45.0,44.285714285714285,44.642857142857146,45.714285714285715,45.714285714285715
subesco,model_window,wavlm_base_plus,15,2,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.4285714285714286,-0.35714285714285715,1.7857142857142858,46.785714285714285,45.357142857142854,47.5,47.857142857142854,50.0
subesco,model_window,wavlm_base_plus,15,3,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",6.785714285714286,3.9285714285714284,2.857142857142857,46.07142857142857,39.285714285714285,46.07142857142857,42.142857142857146,44.285714285714285
subesco,model_window,wavlm_base_plus,15,4,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.0714285714285714,-0.35714285714285715,1.4285714285714286,46.785714285714285,45.714285714285715,51.07142857142857,51.42857142857143,48.214285714285715
subesco,model_window,wavlm_base_plus,15,5,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",2.857142857142857,0.7142857142857143,2.142857142857143,45.714285714285715,42.857142857142854,45.714285714285715,45.0,41.785714285714285
subesco,model_window,wavlm_base_plus,15,6,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",4.285714285714286,-5.357142857142857,9.642857142857142,52.5,48.214285714285715,47.5,52.857142857142854,50.714285714285715
subesco,model_window,wavlm_base_plus,15,7,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",3.5714285714285716,-1.4285714285714286,5.0,46.785714285714285,43.214285714285715,45.714285714285715,47.142857142857146,42.857142857142854
subesco,model_window,wavlm_base_plus,15,8,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",10.714285714285714,2.142857142857143,8.571428571428571,47.142857142857146,36.42857142857143,50.357142857142854,48.214285714285715,50.0
subesco,model_window,wavlm_base_plus,15,9,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-0.35714285714285715,0.7142857142857143,-1.0714285714285714,49.285714285714285,49.642857142857146,47.857142857142854,47.142857142857146,46.42857142857143
subesco,model_window,wavlm_base_plus,15,10,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.0714285714285714,1.4285714285714286,-0.35714285714285715,47.5,46.42857142857143,47.857142857142854,46.42857142857143,46.07142857142857
subesco,model_window,wavlm_base_plus,15,11,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",3.2142857142857144,-1.7857142857142858,5.0,46.785714285714285,43.57142857142857,47.5,49.285714285714285,49.285714285714285
subesco,model_window,wavlm_base_plus,15,12,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-0.7142857142857143,-1.4285714285714286,0.7142857142857143,45.714285714285715,46.42857142857143,46.42857142857143,47.857142857142854,44.285714285714285
subesco,model_window,wavlm_base_plus,15,13,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",4.285714285714286,4.285714285714286,0.0,50.0,45.714285714285715,49.642857142857146,45.357142857142854,48.57142857142857
subesco,model_window,wavlm_base_plus,15,14,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-1.0714285714285714,-3.2142857142857144,2.142857142857143,53.214285714285715,54.285714285714285,49.642857142857146,52.857142857142854,51.42857142857143
subesco,model_window,wavlm_base_plus,15,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.7142857142857143,-2.5,3.2142857142857144,47.142857142857146,46.42857142857143,41.07142857142857,43.57142857142857,44.642857142857146
subesco,model_window,wavlm_base_plus,15,16,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-1.0714285714285714,-0.7142857142857143,-0.35714285714285715,50.357142857142854,51.42857142857143,50.357142857142854,51.07142857142857,50.714285714285715
subesco,model_window,wavlm_base_plus,15,17,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.35714285714285715,6.071428571428571,-5.714285714285714,52.5,52.142857142857146,51.785714285714285,45.714285714285715,49.285714285714285
subesco,model_window,wavlm_base_plus,15,18,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.7857142857142858,1.7857142857142858,0.0,48.214285714285715,46.42857142857143,48.57142857142857,46.785714285714285,45.357142857142854
subesco,model_window,wavlm_base_plus,15,19,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",5.357142857142857,1.7857142857142858,3.5714285714285716,48.92857142857143,43.57142857142857,48.92857142857143,47.142857142857146,48.57142857142857
subesco,model_window,wavlm_base_plus,15,20,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",3.2142857142857144,1.7857142857142858,1.4285714285714286,47.142857142857146,43.92857142857143,48.214285714285715,46.42857142857143,45.357142857142854
subesco,model_window,wavlm_base_plus,15,21,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",2.857142857142857,1.0714285714285714,1.7857142857142858,45.714285714285715,42.857142857142854,45.714285714285715,44.642857142857146,43.57142857142857
subesco,model_window,wavlm_base_plus,15,22,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.7857142857142858,1.0714285714285714,0.7142857142857143,44.285714285714285,42.5,48.57142857142857,47.5,48.214285714285715
subesco,model_window,wavlm_base_plus,15,23,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.4285714285714286,2.5,-1.0714285714285714,53.57142857142857,52.142857142857146,52.142857142857146,49.642857142857146,48.57142857142857
subesco,model_window,wavlm_base_plus,45,0,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.7857142857142858,-0.7142857142857143,2.5,47.5,45.714285714285715,49.285714285714285,50.0,50.714285714285715
subesco,model_window,wavlm_base_plus,45,1,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.7142857142857143,0.35714285714285715,0.35714285714285715,45.0,44.285714285714285,50.0,49.642857142857146,47.142857142857146
subesco,model_window,wavlm_base_plus,45,2,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",2.5,-0.35714285714285715,2.857142857142857,47.857142857142854,45.357142857142854,51.07142857142857,51.42857142857143,48.57142857142857
subesco,model_window,wavlm_base_plus,45,3,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",8.571428571428571,6.785714285714286,1.7857142857142858,47.857142857142854,39.285714285714285,51.785714285714285,45.0,48.214285714285715
subesco,model_window,wavlm_base_plus,45,4,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",2.5,1.0714285714285714,1.4285714285714286,48.214285714285715,45.714285714285715,54.642857142857146,53.57142857142857,53.214285714285715
subesco,model_window,wavlm_base_plus,45,5,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",2.857142857142857,0.7142857142857143,2.142857142857143,45.714285714285715,42.857142857142854,44.285714285714285,43.57142857142857,43.214285714285715
subesco,model_window,wavlm_base_plus,45,6,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",4.285714285714286,1.4285714285714286,2.857142857142857,52.5,48.214285714285715,52.857142857142854,51.42857142857143,51.785714285714285
subesco,model_window,wavlm_base_plus,45,7,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",3.5714285714285716,2.5,1.0714285714285714,46.785714285714285,43.214285714285715,49.285714285714285,46.785714285714285,49.285714285714285
subesco,model_window,wavlm_base_plus,45,8,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",11.428571428571429,1.0714285714285714,10.357142857142858,47.857142857142854,36.42857142857143,48.57142857142857,47.5,50.357142857142854
subesco,model_window,wavlm_base_plus,45,9,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-0.35714285714285715,0.7142857142857143,-1.0714285714285714,49.285714285714285,49.642857142857146,48.214285714285715,47.5,47.5
subesco,model_window,wavlm_base_plus,45,10,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.0714285714285714,3.5714285714285716,-2.5,47.5,46.42857142857143,51.07142857142857,47.5,48.92857142857143
subesco,model_window,wavlm_base_plus,45,11,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",3.9285714285714284,-2.857142857142857,6.785714285714286,47.5,43.57142857142857,50.0,52.857142857142854,49.285714285714285
subesco,model_window,wavlm_base_plus,45,12,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-0.7142857142857143,-3.2142857142857144,2.5,45.714285714285715,46.42857142857143,44.642857142857146,47.857142857142854,45.0
subesco,model_window,wavlm_base_plus,45,13,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",4.285714285714286,2.5,1.7857142857142858,50.0,45.714285714285715,51.42857142857143,48.92857142857143,48.57142857142857
subesco,model_window,wavlm_base_plus,45,14,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.35714285714285715,-2.142857142857143,2.5,54.642857142857146,54.285714285714285,52.857142857142854,55.0,54.285714285714285
subesco,model_window,wavlm_base_plus,45,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.4285714285714286,-1.4285714285714286,2.857142857142857,47.857142857142854,46.42857142857143,45.357142857142854,46.785714285714285,45.357142857142854
subesco,model_window,wavlm_base_plus,45,16,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-0.7142857142857143,-1.7857142857142858,1.0714285714285714,50.714285714285715,51.42857142857143,51.07142857142857,52.857142857142854,54.285714285714285
