level,model,cell,speaker,coverage,accepted_error,n_r,gap_coverage,gap_accepted_error,coverage_secondary,accepted_error_secondary,gap_accepted_error_secondary
cremad,ridge_hubert_base,GG,1032,0.7642276422764228,0.4087437115101049,3,-0.03568865886253366,0.13607913551610526,0.2967479674796748,0.25614035087719295,0.08538658110524396
cremad,ridge_hubert_base,GG,1033,0.8130081300813008,0.1250565355042967,3,0.01291748774695567,-0.14988919913144041,0.47560975609756095,0.036521779254337396,-0.1341954057094532
cremad,ridge_hubert_base,GG,1034,0.8130081300813008,0.4599728629579376,3,0.013137162768472987,0.1880168682354427,0.43089430894308944,0.38113821138211385,0.2153947219068414
cremad,ridge_hubert_base,GG,1035,0.8739837398373984,0.2182746382746383,3,0.07419862689470454,-0.03822878611321665,0.5975609756097561,0.15631205673758866,-0.006796708619431074
cremad,ridge_hubert_base,GG,1036,0.7317073170731708,0.47236679748021554,3,-0.06803495096806644,0.2130953115990757,0.4146341463414634,0.4005547021676054,0.23897880590356513
cremad,ridge_hubert_base,GG,1037,0.9024390243902438,0.09870228705845145,3,0.1026515892306689,-0.1523266851883527,0.7398373983739838,0.04934147509578544,-0.1145160242963339
cremad,ridge_hubert_base,GG,1038,0.8739837398373984,0.09284354777312524,3,0.0742867001995986,-0.1549016539245034,0.6666666666666666,0.05426900584795322,-0.1062066593755947
cremad,ridge_hubert_base,GG,1039,0.8455284552845529,0.2790200138026225,3,0.04587176704648214,0.017465338061308577,0.5975609756097562,0.1976923076923077,0.03619539158510831
cremad,ridge_hubert_base,GG,1040,0.8414634146341463,0.19862813243094934,3,0.04150606786447649,-0.06924190755067444,0.548780487804878,0.1381167851756087,-0.02655501538444748
cremad,ridge_hubert_base,GG,1041,0.7886178861788617,0.23026533996683252,3,-0.011124795690183284,-0.04627589220326767,0.39430894308943093,0.12643970189701897,-0.044849747405115326
cremad,ridge_hubert_base,GG,1042,0.7398373983739838,0.360165647092642,3,-0.06003631081974207,0.09588287166118513,0.3739837398373984,0.2518037518037518,0.08781219589497606
cremad,ridge_hubert_base,GG,1043,0.6544715447154471,0.17990157990157987,3,-0.1451851435226235,-0.08165309583973401,0.3821138211382114,0.08534946236559139,-0.07614745374160799
cremad,ridge_hubert_base,GG,1044,0.8373983739837398,0.2473572219438723,3,0.03743659762877616,-0.003266903035456283,0.6219512195121951,0.18296444121915822,0.02163804435814139
cremad,ridge_hubert_base,GG,1045,0.8211382113821138,0.39588820602868013,3,0.021307181948654403,0.14897420887367072,0.5,0.28737060041407864,0.13244610549437455
cremad,ridge_hubert_base,GG,1046,0.6991869918699187,0.2970087289759421,3,-0.10042682401974486,0.047475112371463464,0.3617886178861789,0.16614971050454921,0.006745567028132837
cremad,ridge_hubert_base,GG,1047,0.8821138211382115,0.1014856260852788,3,0.08237155309697423,-0.18391575794663337,0.6300813008130083,0.05562770562770563,-0.12009433942667251
cremad,ridge_hubert_base,GG,1048,0.8373983739837398,0.26208745007357576,3,0.037481764747113955,-0.02290908669086082,0.5203252032520326,0.19647495361781075,0.02328401109453515
cremad,ridge_hubert_base,GG,1049,0.8333333333333334,0.19000066949528427,3,0.033547918129179045,-0.06948732504196982,0.5203252032520326,0.14188261351052048,-0.019236878724234175
cremad,ridge_hubert_base,GG,1050,0.8373983739837398,0.24260185167974987,3,0.037526826135313364,-0.032131091995986606,0.491869918699187,0.1509273979862215,-0.015606690628348694
cremad,ridge_hubert_base,GG,1051,0.8130081300813008,0.19987359398658877,3,0.013094317867016278,-0.06931433924262113,0.4390243902439024,0.07840166369578135,-0.08887469487247056
cremad,ridge_hubert_base,GG,1052,0.8130081300813009,0.23487044356609574,3,0.013265475906748758,-0.03297808640785999,0.548780487804878,0.12430757745427397,-0.039875257864143455
cremad,ridge_hubert_base,GG,1053,0.7764227642276422,0.16760539341184502,3,-0.023577180630914407,-0.11682748895584731,0.47560975609756095,0.08333333333333333,-0.08935762161473411
cremad,ridge_hubert_base,GG,1054,0.8211382113821138,0.20279695068793058,3,0.021050199362319222,-0.06797728122763345,0.5772357723577236,0.11970836181362497,-0.05031743408668355
cremad,ridge_hubert_base,GG,1055,0.7764227642276422,0.25653108465608465,3,-0.023405082050160824,-0.00904900024969644,0.48373983739837395,0.12222222222222223,-0.04486273485775575
cremad,ridge_hubert_base,GG,1056,0.8252032520325203,0.315139751552795,3,0.02533145737152398,0.0597377117564121,0.5691056910569106,0.22121749408983452,0.0611696907702961
cremad,ridge_hubert_base,GG,1057,0.8536585365853658,0.40373185685685686,3,0.053961083119758224,0.15061097570221135,0.524390243902439,0.27771618625277167,0.11763179812507481
cremad,ridge_hubert_base,GG,1058,0.8414634146341463,0.25091322322862114,3,0.04180672639607563,-0.013327458421905775,0.5731707317073171,0.12769169493267551,-0.03629973889746801
cremad,ridge_hubert_base,GG,1059,0.8658536585365854,0.31391947951174376,3,0.0661113904953482,0.03120410138904463,0.5365853658536586,0.26634146341463416,0.09311393608320014
cremad,ridge_hubert_base,GG,1060,0.8130081300813008,0.48936184588358506,3,0.013177653488947172,0.23653209548567275,0.5731707317073171,0.4358974358974359,0.2746569261333127
cremad,ridge_hubert_base,GG,1061,0.8861788617886179,0.26137093615354484,3,0.08656545972676218,0.01721299900608314,0.6666666666666666,0.206484348125215,0.04668892755294751
cremad,ridge_hubert_base,GG,1062,0.7804878048780489,0.3331752055660974,3,-0.01947122959601692,0.07487786129573083,0.5284552845528455,0.23144612683783192,0.0683677964103184
cremad,ridge_hubert_base,GG,1063,0.8333333333333334,0.20520585478405076,3,0.03350230389987393,-0.04170814237095866,0.5609756097560976,0.11590550854488135,-0.03901898637482276
cremad,ridge_hubert_base,GG,1064,0.8983739837398375,0.16748444551256378,3,0.0987605816779817,-0.07398748572568498,0.6991869918699187,0.09286146400483969,-0.06443943884448368
cremad,ridge_hubert_base,GG,1065,0.7357723577235773,0.31339041764246683,3,-0.06388474434230129,0.05800988785375191,0.4390243902439024,0.15285427047818867,-0.006704567599711016
cremad,ridge_hubert_base,GG,1066,0.7642276422764228,0.2758879113717823,3,-0.035515039592622255,-0.0006533207983178227,0.3089430894308944,0.08862433862433862,-0.08266511067779567
cremad,ridge_hubert_base,GG,1067,0.7073170731707318,0.5154970760233918,3,-0.09242558100382041,0.24764854604943606,0.2804878048780488,0.49595959595959593,0.3317767606411785
cremad,ridge_hubert_base,GG,1068,0.7886178861788619,0.200543482290485,3,-0.011167226763832083,-0.03903810486932805,0.5203252032520326,0.13027646956218383,-0.02629645941549903
cremad,ridge_hubert_base,GG,1069,0.8333333333333334,0.23926585559596972,3,0.03346181317939978,-0.026774385883622298,0.5203252032520326,0.1556659600777248,-0.003761514553128583
cremad,ridge_hubert_base,GG,1070,0.7357723577235772,0.33706739526411655,3,-0.06409871501194182,0.08245115846714553,0.32926829268292684,0.1367283950617284,-0.027809348981671395
cremad,ridge_hubert_base,GG,1071,0.7967479674796748,0.32659313725490197,3,-0.0029087207583958774,0.06503846151358805,0.4268292682926829,0.20936819172113288,0.047871275613933506
cremad,ridge_hubert_base,GG,1072,0.8170731707317073,0.18433917369673372,3,0.017156728202872246,-0.0890202622526493,0.516260162601626,0.06489479512735326,-0.10307295250438071
cremad,ridge_hubert_base,GG,1073,0.6544715447154471,0.2728138528138528,3,-0.14540024994554915,0.017411813017469868,0.2764227642276423,0.13823857302118173,-0.021809230298356696
cremad,ridge_hubert_base,GG,1074,0.7886178861788619,0.4074852163087457,3,-0.011427527752045955,0.15327382677925025,0.47154471544715443,0.2353864734299517,0.07337983191765443
cremad,ridge_hubert_base,GG,1075,0.9552845528455284,0.3320203197868088,3,0.15528004315545552,0.0723195342895541,0.7682926829268292,0.32274607113316794,0.15744348254919285
cremad,ridge_hubert_base,GG,1076,0.7875,0.3693973046167652,3,-0.012371072735519073,0.11746707372900718,0.48333333333333334,0.22402159244264508,0.06197836612218941
cremad,ridge_hubert_base,GG,1077,0.8089430894308943,0.42803124054670955,3,0.009329687369038572,0.18655930930846085,0.5609756097560976,0.32638888888888884,0.1690879860395655
cremad,ridge_hubert_base,GG,1078,0.8170731707317073,0.1490232429933134,3,0.01715919180963203,-0.13180179105095005,0.5325203252032521,0.07505233945177466,-0.09744721400801885
cremad,ridge_hubert_base,GG,1079,0.8211382113821138,0.27697774861953967,3,0.021135779165485702,0.02736421908536092,0.5528455284552846,0.18554857840572125,0.027253393729647368
cremad,ridge_hubert_base,GG,1080,0.9024390243902439,0.20223503965392933,3,0.1026111781124408,-0.046423208023809864,0.7276422764227641,0.14457478005865101,-0.01597434064199009
cremad,ridge_hubert_base,GG,1081,0.8211382113821138,0.09920343137254901,3,0.021307490046323856,-0.15498644814927842,0.5447154471544716,0.029346182917611485,-0.132171493353047
cremad,ridge_hubert_base,GG,1082,0.7926829268292682,0.41511194029850745,3,-0.007147549763085366,0.16228218990059515,0.4878048780487805,0.2653740697218958,0.10413355995777263
cremad,ridge_hubert_base,GG,1083,0.7926829268292682,0.3537779850746268,3,-0.007276107644797396,0.09548064080426026,0.45121951219512196,0.30085470085470084,0.13777637042718735
cremad,ridge_hubert_base,GG,1084,0.8373983739837398,0.26769532433953747,3,0.037701334345940064,0.01995012264190883,0.508130081300813,0.15145728834169328,-0.009018376881854662
cremad,ridge_hubert_base,GG,1085,0.7926829268292682,0.2813434552564987,3,-0.007100078745012876,0.01306856800739938,0.4552845528455285,0.16666666666666666,-0.0005362364244920573
cremad,ridge_hubert_base,GG,1086,0.6747967479674797,0.3191029143897996,3,-0.12507438605313895,0.052431656080293064,0.3536585365853659,0.07515151515151515,-0.08927933283596205
cremad,ridge_hubert_base,GG,1087,0.7113821138211381,0.3128050010082678,3,-0.08848705052530763,0.06157446393205796,0.30894308943089427,0.11846153846153847,-0.040894875794517865
cremad,ridge_hubert_base,GG,1088,0.8455284552845529,0.29299757252385417,3,0.04578618724331566,0.010282194401154984,0.5487804878048781,0.1619581165799653,-0.011269410751468692
cremad,ridge_hubert_base,GG,1089,0.8658536585365854,0.24416498993963784,3,0.0659825858010663,-0.007765240948120237,0.6341463414634146,0.1722222222222222,0.01017899590176656
cremad,ridge_hubert_base,GG,1090,0.7764227642276422,0.23501674598977615,3,-0.023489107326020348,-0.03144985276495951,0.3617886178861789,0.1565079365079365,-0.005939605895658136
cremad,ridge_hubert_base,GG,1091,0.7764227642276422,0.32842506833421825,3,-0.023493536911314172,0.0792043845817778,0.5203252032520326,0.26264931259860264,0.1035471738940474
cremad,ridge_wav2vec2_base,GR,1001,0.8170731707317073,0.4220263532763533,3,0.017117793547541876,0.1434569204738945,0.4471544715447155,0.29465709728867623,0.12311569337662571
cremad,ridge_wav2vec2_base,GR,1002,0.7777777777777777,0.4279647435897436,3,-0.021954125707476974,0.13562159160885584,0.3991769547325103,0.39166666666666666,0.2139919120604138
cremad,ridge_wav2vec2_base,GR,1003,0.7845528455284553,0.2893922524474402,3,-0.01522377067756849,0.006352297152665128,0.40243902439024387,0.14056776556776557,-0.03248552354061657
cremad,ridge_wav2vec2_base,GR,1004,0.7967479674796748,0.2786002304147465,3,-0.002983936005579927,-0.01206881965548042,0.5040650406504065,0.19023569023569023,0.013960234631545776
cremad,ridge_wav2vec2_base,GR,1005,0.8658536585365854,0.375644642788902,3,0.06612175505133062,0.09028668220225845,0.508130081300813,0.2514226268379092,0.07608970247116843
cremad,ridge_wav2vec2_base,GR,1006,0.85,0.33408878702996353,3,0.05004644412367928,0.04054457569427383,0.4083333333333334,0.1768421052631579,-0.00011665674013652816
cremad,ridge_wav2vec2_base,GR,1007,0.894308943089431,0.49969051243023843,3,0.09471290916939361,0.21013397297358072,0.6504065040650406,0.4248484848484848,0.24807379359527426
cremad,ridge_wav2vec2_base,GR,1008,0.7807017543859649,0.35323030343677847,3,-0.01898492069585241,0.07351622349490657,0.43421052631578955,0.22886106141920096,0.05802430789692196
cremad,ridge_wav2vec2_base,GR,1009,0.8157894736842105,0.24204247376916868,3,0.0161934397641732,-0.04619299210689538,0.5219298245614036,0.14871481028151776,-0.027458381519110675
cremad,ridge_wav2vec2_base,GR,1010,0.7357723577235772,0.303639846743295,3,-0.06413648543197444,0.010012891361895019,0.4065040650406504,0.1984126984126984,0.01978036175710594
cremad,ridge_wav2vec2_base,GR,1011,0.8739837398373984,0.1812549829673117,3,0.0742071236313746,-0.10010852639284473,0.5691056910569107,0.12033891570812721,-0.05394863807973995
cremad,ridge_wav2vec2_base,GR,1012,0.6910569105691057,0.21743877022154098,3,-0.1086731716083043,-0.06996759605862676,0.3008130081300813,0.12596491228070175,-0.0489439653529424
cremad,ridge_wav2vec2_base,GR,1013,0.8666666666666667,0.1533275650731848,3,0.06680123060670766,-0.14370978952641264,0.5875,0.05460444027517198,-0.12473774693551999
cremad,ridge_wav2vec2_base,GR,1014,0.7764227642276422,0.1730548310978639,3,-0.02344267183231674,-0.12621778474789172,0.4471544715447154,0.10149572649572651,-0.0784525213210261
cremad,ridge_wav2vec2_base,GR,1015,0.8252032520325203,0.32040352372833186,3,0.02547134854726559,0.02973447365810496,0.4796747967479675,0.2835711487885401,0.10729569318439565
cremad,ridge_wav2vec2_base,GR,1016,0.7113821138211383,0.28434343434343434,3,-0.08852855064225822,-0.01163201716246042,0.3252032520325203,0.1765873015873016,-0.0013812291209551464
cremad,ridge_wav2vec2_base,GR,1017,0.8041666666666667,0.41916422449822255,3,0.004391871768487654,0.12506119785099332,0.4458333333333333,0.3164635223458753,0.1373646710728248
cremad,ridge_wav2vec2_base,GR,1018,0.7886178861788619,0.20575350575350573,3,-0.011114017306392906,-0.08798879412779285,0.45528455284552843,0.06234288587229764,-0.11431480205236182
cremad,ridge_wav2vec2_base,GR,1019,0.7631578947368421,0.25283341893511385,3,-0.03652695903713047,-0.03507369110325928,0.3859649122807018,0.12528735632183907,-0.049762593445930536
cremad,ridge_wav2vec2_base,GR,1020,0.8902439024390244,0.19155628230970698,3,0.09046728623300064,-0.10936576295433327,0.6219512195121951,0.08478576615831518,-0.09688722314387839
cremad,ridge_wav2vec2_base,GR,1021,0.8048780487804877,0.45484813693768916,3,0.004833851742387078,0.162281304830408,0.48373983739837395,0.3349358974358974,0.1571055954215371
cremad,ridge_wav2vec2_base,GR,1022,0.8211382113821138,0.1878396397577983,3,0.021227546918717383,-0.1031085835658026,0.508130081300813,0.0556390977443609,-0.11827244030448186
cremad,ridge_wav2vec2_base,GR,1023,0.8130081300813008,0.23948582877467864,3,0.012873991918993632,-0.05417161743934762,0.4878048780487805,0.10446570972886764,-0.07294924450117764
cremad,ridge_wav2vec2_base,GR,1024,0.7398373983739838,0.3124760536398467,3,-0.05993921783204004,0.031112544279690273,0.4268292682926829,0.1707225051877004,-0.003565048600166746
cremad,ridge_wav2vec2_base,GR,1025,0.7967479674796749,0.3055818908760085,3,-0.0031179842629525853,0.012315662260539114,0.5203252032520326,0.2727943890734588,0.09660321576625741
cremad,ridge_wav2vec2_base,GR,1026,0.8130081300813008,0.1949214468396054,3,0.013276226596046067,-0.08876241183637736,0.5,0.11361691368109854,-0.06031671168353384
cremad,ridge_wav2vec2_base,GR,1027,0.8617886178861789,0.3349429912810195,3,0.061743905165409764,0.03580920189438491,0.4959349593495935,0.2703252032520325,0.09120837047240904
cremad,ridge_wav2vec2_base,GR,1028,0.8780487804878049,0.3794188265054559,3,0.07795935504626676,0.08567863624571927,0.5447154471544716,0.3298064021468277,0.15071787326448438
cremad,ridge_wav2vec2_base,GR,1029,0.8373983739837398,0.35932289670124934,3,0.03753293792378076,0.06452080334781002,0.4796747967479675,0.2710526315789474,0.09434232773867361
cremad,ridge_wav2vec2_base,GR,1030,0.8699186991869919,0.24301889151858536,3,0.07014572559665762,-0.03915981400972183,0.4878048780487805,0.1327639751552795,-0.03929648879903194
cremad,ridge_wav2vec2_base,GR,1031,0.7398373983739838,0.5599554236989367,3,-0.059894505111271,0.2762715650229539,0.3617886178861789,0.5270714810944696,0.3531378557298372
cremad,ridge_wav2vec2_base,GR,1032,0.7276422764227641,0.3241643257102996,3,-0.07226656673278746,0.03675795943013185,0.2967479674796748,0.1433823529411765,-0.03325258347261487
cremad,ridge_wav2vec2_base,GR,1033,0.8008130081300813,0.172466267149103,3,0.0010847472605161057,-0.11482686425272816,0.524390243902439,0.09857943049432412,-0.07759931369271639
cremad,ridge_wav2vec2_base,GR,1034,0.8211382113821138,0.38599033816425116,3,0.021406307896859083,0.09811770867567975,0.46747967479674796,0.2953532479848269,0.12091643735505286
cremad,ridge_wav2vec2_base,GR,1035,0.8739837398373984,0.25577207537462215,3,0.0742071236313746,-0.04291470864325994,0.5447154471544716,0.14095182402950834,-0.04011510466662462
cremad,ridge_wav2vec2_base,GR,1036,0.7235772357723578,0.40933410594427544,3,-0.07619938043366603,0.11511784441870965,0.32926829268292684,0.3060041407867495,0.12817515606709534
cremad,ridge_wav2vec2_base,GR,1037,0.8699186991869919,0.14917550741188218,3,0.0701886170095819,-0.14130410867935722,0.5813008130081302,0.07377448226790996,-0.10151662768624915
cremad,ridge_wav2vec2_base,GR,1038,0.8780487804878049,0.23657053431701322,3,0.07804929617047318,-0.06362515816332408,0.5853658536585366,0.13082750582750582,-0.0476371606901953
cremad,ridge_wav2vec2_base,GR,1039,0.8821138211382115,0.2716330812221223,3,0.08197968297590423,-0.01978910374574581,0.5813008130081302,0.21005242059821153,0.03324352697422688
cremad,ridge_wav2vec2_base,GR,1040,0.7926829268292682,0.2460324397824398,3,-0.007001926944704251,-0.04055359667533964,0.5121951219512195,0.18154761904761904,0.007099168732431595
cremad,ridge_wav2vec2_base,GR,1041,0.8373983739837398,0.4038545338892916,3,0.03753242224111245,0.1147770760864109,0.5365853658536586,0.34706138269261194,0.17137339465055224
cremad,ridge_wav2vec2_base,GR,1042,0.7276422764227641,0.400916597526767,3,-0.07195375749727306,0.11268113165070297,0.32926829268292684,0.3573213393303348,0.18114814752970643
cremad,ridge_wav2vec2_base,GR,1043,0.7804878048780489,0.21354166666666666,3,-0.019646333284258355,-0.07788051830120145,0.43089430894308944,0.1015919564306661,-0.07521693719331855
cremad,ridge_wav2vec2_base,GR,1044,0.8455284552845529,0.35558977622483984,3,0.04593424267236027,0.07061699413883495,0.5528455284552846,0.2752913752913753,0.10048476146124719
cremad,ridge_wav2vec2_base,GR,1045,0.8130081300813008,0.40976933514246944,3,0.013054574204980093,0.11622512380677981,0.4959349593495935,0.31775395147488167,0.14079518947158728
cremad,ridge_wav2vec2_base,GR,1046,0.7276422764227641,0.2793785310734463,3,-0.07213433978325956,-0.001984978286710145,0.26422764227642276,0.12216748768472907,-0.05212006610313811
cremad,ridge_wav2vec2_base,GR,1047,0.8170731707317073,0.2246268656716418,3,0.01702845801093822,-0.07730334429664823,0.5,0.162015503875969,-0.01893997387802489
cremad,ridge_wav2vec2_base,GR,1048,0.7601626016260162,0.3151165497289928,3,-0.03974624152953543,0.01869317376593732,0.43089430894308944,0.2083447083447084,0.027873726714745483
cremad,ridge_wav2vec2_base,GR,1049,0.8211382113821138,0.19322505121451564,3,0.021406307896859045,-0.08766238687981161,0.5487804878048781,0.10009705113848451,-0.07199792925177746
cremad,ridge_wav2vec2_base,GR,1050,0.7886178861788619,0.30351906158357767,3,-0.011114017306392906,0.01983520290759494,0.5,0.22631671968893605,0.05238309432430364
cremad,ridge_wav2vec2_base,GR,1051,0.8617886178861789,0.2540569503980404,3,0.06205671440092412,-0.038286201582847346,0.4878048780487805,0.11801816070108752,-0.05965659390516537
cremad,ridge_wav2vec2_base,GR,1052,0.7886178861788617,0.29830850714139195,3,-0.01129277828453464,0.007360283817790969,0.45528455284552843,0.18576146076146074,0.011849922712618005
cremad,ridge_wav2vec2_base,GR,1053,0.8089430894308943,0.2960279304029304,3,0.009211185945639596,0.000888357840387155,0.4512195121951219,0.18054978054978058,0.0010363809691572672
cremad,ridge_wav2vec2_base,GR,1054,0.9024390243902438,0.3464539726357206,3,0.10270894221283393,0.05457708386323662,0.524390243902439,0.29260935143288086,0.11446252982275786
cremad,ridge_wav2vec2_base,GR,1055,0.8170731707317073,0.3029853736726107,3,0.017162506268310878,0.00477466092055782,0.402439024390244,0.16802490096208264,-0.01257551311659233
cremad,ridge_wav2vec2_base,GR,1056,0.91869918699187,0.34044570886676145,3,0.11901433321789738,0.060844863803226255,0.6829268292682927,0.2854237288135593,0.11331710873788399
cremad,ridge_wav2vec2_base,GR,1057,0.8536585365853658,0.4562798092209857,3,0.05379310052540679,0.17656572927911385,0.5203252032520326,0.3748196248196248,0.20225681251719863
cremad,ridge_wav2vec2_base,GR,1058,0.8577235772357724,0.2609615827007131,3,0.05763415179423422,-0.035854201394052924,0.5487804878048781,0.18441548921509335,0.007578291693828547
cremad,ridge_wav2vec2_base,GR,1059,0.8739837398373984,0.3722587778925807,3,0.07389431439586025,0.07572216705118863,0.491869918699187,0.2321606042536275,0.0512334303969138
cremad,ridge_wav2vec2_base,GR,1060,0.8455284552845529,0.3996243731213653,3,0.045619612129001154,0.10376215649380714,0.5650406504065041,0.3240638201878512,0.1448254229261981
cremad,ridge_wav2vec2_base,GR,1061,0.8780487804878049,0.2823145111153986,3,0.07813811602440845,-0.019530610783223268,0.5365853658536586,0.17346433872905917,-0.006725069274082941
cremad,ridge_wav2vec2_base,GR,1062,0.8536585365853658,0.3657125172260762,3,0.05392845440795587,0.08110257152756394,0.5975609756097562,0.31540518305224186,0.14233495039296815
cremad,ridge_wav2vec2_base,GR,1063,0.8821138211382115,0.20727248988118555,3,0.08216026526189069,-0.08627172145450412,0.573170731707317,0.14017273576097108,-0.03678602624232336
cremad,ridge_wav2vec2_base,GR,1064,0.8821138211382115,0.21645104008117708,3,0.08215844395404592,-0.08000048269054688,0.5975609756097561,0.12931623931623928,-0.05084486478962263
cremad,ridge_wav2vec2_base,GR,1065,0.7804878048780489,0.2654425719999491,3,-0.019422859585347618,-0.01852045992940767,0.4390243902439024,0.09217122746534512,-0.07939848034398554
cremad,ridge_wav2vec2_base,GR,1066,0.7479674796747968,0.3040896868765721,3,-0.05189847206783064,0.01501222907369141,0.3861788617886179,0.11627661817415137,-0.05941136986790835
cremad,ridge_wav2vec2_base,GR,1067,0.8617886178861789,0.6789215686274509,3,0.06187795342278243,0.3879733453038501,0.5325203252032521,0.6869015356820235,0.5129899976331808
cremad,ridge_wav2vec2_base,GR,1068,0.8089430894308943,0.29608585858585856,3,0.009166473224870556,-0.00483618667818166,0.45528455284552843,0.17759105820723278,-0.004081931094960782
cremad,ridge_wav2vec2_base,GR,1069,0.8130081300813008,0.3587346111890291,3,0.013231513875277027,0.07317998699232615,0.47154471544715443,0.25779645191409895,0.08563927654268355
cremad,ridge_wav2vec2_base,GR,1070,0.7764227642276422,0.3821936725162532,3,-0.02339613780370294,0.09336348584329839,0.38617886178861793,0.2220959595959596,0.04852959112724145
cremad,ridge_wav2vec2_base,GR,1071,0.8170731707317073,0.4129353233830846,3,0.016939032569400103,0.12151313841521645,0.4268292682926829,0.2962229763700352,0.11941408274605055
cremad,ridge_wav2vec2_base,GR,1072,0.8170731707317073,0.2836607836607837,3,0.017343088554297375,-0.004098610949451205,0.3983739837398374,0.1733582321817616,-0.002348445001408813
cremad,ridge_wav2vec2_base,GR,1073,0.6097560975609757,0.2906709956709957,3,-0.18992875621299696,0.011070150607460435,0.30487804878048785,0.18752549651100373,0.015418876435328402
cremad,ridge_wav2vec2_base,GR,1074,0.7195121951219511,0.4119365828092243,3,-0.08017083734417658,0.1286132301415041,0.40243902439024387,0.25953544663222083,0.08645357428753368
cremad,ridge_wav2vec2_base,GR,1075,0.910569105691057,0.43751742369622687,3,0.11084084482149174,0.1530207128760512,0.6910569105691057,0.4233245149911817,0.24898441577851158
cremad,ridge_wav2vec2_base,GR,1076,0.7958333333333334,0.3828939205955335,3,-0.004030281418780923,0.09945733304947668,0.4041666666666666,0.23949579831932774,0.06595773374788974
cremad,ridge_wav2vec2_base,GR,1077,0.8821138211382115,0.5207382039573819,3,0.08215844395404592,0.2242866811856581,0.5609756097560976,0.38437553832902666,0.20421443422316476
cremad,ridge_wav2vec2_base,GR,1078,0.8495934959349594,0.1467038288956097,3,0.04968283147156294,-0.15430330443809867,0.48373983739837395,0.040903540903540904,-0.14153551814950446
cremad,ridge_wav2vec2_base,GR,1079,0.8902439024390244,0.29185306588052584,3,0.0904691075408454,0.005090602981565773,0.5609756097560976,0.19583333333333333,0.02180479195593941
cremad,ridge_wav2vec2_base,GR,1080,0.9065040650406505,0.2287018453204466,3,0.10659340057725401,-0.07174412867776443,0.6422764227642276,0.13782954259144733,-0.04337693209328821
cremad,ridge_wav2vec2_base,GR,1081,0.8861788617886179,0.26604995889194233,3,0.08627001863306623,-0.021635580641599428,0.6300813008130081,0.1993112396473741,0.02676627956903165
cremad,ridge_wav2vec2_base,GR,1082,0.7601626016260162,0.43746693121693125,3,-0.039746241529535396,0.14160471458937307,0.4105691056910569,0.26708683473389355,0.08784843747224047
cremad,ridge_wav2vec2_base,GR,1083,0.8252032520325203,0.3892156862745098,3,0.02547316985511035,0.10460574057599757,0.42276422764227645,0.2693044503389331,0.09623421767965934
cremad,ridge_wav2vec2_base,GR,1084,0.7967479674796748,0.36705976370979937,3,-0.003251516837656898,0.06686407122946209,0.4065040650406504,0.27879901960784315,0.100334353090142
cremad,ridge_wav2vec2_base,GR,1085,0.8008130081300813,0.2780456444873031,3,0.0009922847908912698,-0.014047225975710861,0.4959349593495935,0.13830072366657734,-0.03663222277264113
cremad,ridge_wav2vec2_base,GR,1086,0.7276422764227641,0.42425670707565843,3,-0.07226838804063222,0.12548483498810822,0.38617886178861793,0.18479938271604937,0.004992207033422245
cremad,ridge_wav2vec2_base,GR,1087,0.7682926829268292,0.391342379245605,3,-0.03139399215498806,0.1071577768114169,0.4268292682926829,0.290485312899106,0.11641061540034818
cremad,ridge_wav2vec2_base,GR,1088,0.8130081300813008,0.28562971082152666,3,0.012918704639762671,-0.01090690001986542,0.47154471544715443,0.18835978835978837,0.0074326145030746416
cremad,ridge_wav2vec2_base,GR,1089,0.8577235772357724,0.32226693494299125,3,0.057859962483658066,0.03883034739693445,0.5650406504065041,0.14475308641975307,-0.0287849781516849
cremad,ridge_wav2vec2_base,GR,1090,0.7601626016260162,0.2842096560846561,3,-0.03952407345580108,-0.0024896152514599645,0.46747967479674796,0.16683375104427736,-0.006344832717513747
cremad,ridge_wav2vec2_base,GR,1091,0.8455284552845529,0.3493773556460124,3,0.04593242136451555,0.0642913386816709,0.5447154471544716,0.29323879750425413,0.11970205022752234
cremad,ridge_wav2vec2_base,GG,1001,0.8252032520325203,0.46639395194697597,3,0.025546149966641767,0.16307928071611988,0.3130081300813008,0.2831196581196581,0.1023331658063294
cremad,ridge_wav2vec2_base,GG,1002,0.7448559670781894,0.4640255009107468,3,-0.05505784513609524,0.1476060090817668,0.21810699588477367,0.3728535353535354,0.18443903487006938
cremad,ridge_wav2vec2_base,GG,1003,0.7967479674796749,0.2894179894179894,3,-0.003080845467041904,-0.016796273734137574,0.3617886178861789,0.0896551724137931,-0.09549391133109257
cremad,ridge_wav2vec2_base,GG,1004,0.7601626016260162,0.27661979597463465,3,-0.03979449833108373,-0.06299989732345908,0.25203252032520324,0.1330409356725146,-0.0611318646153936
cremad,ridge_wav2vec2_base,GG,1005,0.8252032520325203,0.31783292346672626,3,0.025374991926909323,0.006148057995146894,0.3252032520325203,0.10317460317460318,-0.08279730214782106
cremad,ridge_wav2vec2_base,GG,1006,0.8166666666666665,0.31830640369539803,3,0.016835637233207284,0.023048005484309037,0.3458333333333334,0.09421007460223146,-0.08368835838323929
cremad,ridge_wav2vec2_base,GG,1007,0.8577235772357724,0.4729748938704163,3,0.0577644311953592,0.16803587065460648,0.5691056910569107,0.3499702911467617,0.16412033365337064
