unit_id,level,model,cell,r,fold,primary.tau,primary.budget,primary.promised_coverage,primary.val_coverage,primary.val_accepted_error,primary.val_error_rate,primary.test_coverage,primary.test_accepted_error,primary.test_error_rate,primary.n_val,primary.n_val_accepted,primary.n_val_accepted_errors,primary.n_test,primary.n_test_accepted,primary.n_test_accepted_errors,primary.gap_coverage,primary.test_review_deviation,primary.gap_accepted_error,secondary.r_star,secondary.tau,secondary.val_rejection,secondary.val_coverage,secondary.val_accepted_error,secondary.feasible,secondary.min_accepted,secondary.test_coverage,secondary.test_accepted_error,secondary.n_val,secondary.n_val_accepted,secondary.n_val_accepted_errors,secondary.n_test,secondary.n_test_accepted,secondary.n_test_accepted_errors,secondary.gap_accepted_error,secondary.gap_coverage
3c8e23b98115df80a90f190abdb45775b2feba44195ee20be32d7babad595460,cremad,ridge_wavlm_base_plus,GR,0,0,0.26240363765123437,0.2,0.8,0.8,0.23825503355704697,0.30134228187919465,0.8264406779661017,0.2945036915504512,0.3538983050847458,1490,1192,284,1475,1219,359,0.02644067796610161,-0.026440677966101667,0.05624865799340423,0.15067114093959733,0.3368944060477361,0.5241610738255034,0.47583892617449663,0.14950634696755993,True,1,0.5111864406779661,0.21220159151193635,1490,709,106,1475,754,160,0.06269524454437642,0.03534751450346951
deb5e3ad5987493fce18b362d330f17bd7d94a780876426dfa418b5f597f2ecb,cremad,ridge_wavlm_base_plus,GR,0,1,0.26398021826109896,0.2,0.8,0.7998643147896879,0.27056827820186596,0.3439620081411126,0.8164721141374838,0.2764098490865767,0.3359273670557717,1474,1179,319,1542,1259,348,0.016607799347795882,-0.016472114137483784,0.005841570884710712,0.1719810040705563,0.32822811657469225,0.4816824966078697,0.5183175033921303,0.17146596858638743,True,1,0.5363164721141375,0.1946795646916566,1474,764,131,1542,827,161,0.023213596105269158,0.017998968722007125
a3e13d87927b61b2f8a24e7d7879b6a97d194f281882e20ba45c08a03eec5e80,cremad,ridge_wavlm_base_plus,GR,0,2,0.26635615795754286,0.2,0.8,0.8001341381623072,0.25230511316010057,0.31052984574111336,0.816146540027137,0.2776392352452203,0.3337856173677069,1491,1193,301,1474,1203,334,0.016012401864829884,-0.016146540027137057,0.025334122085119704,0.15526492287055668,0.3452807619860655,0.539906103286385,0.460093896713615,0.15451895043731778,True,1,0.45454545454545453,0.17761194029850746,1491,686,106,1474,670,119,0.023092989861189683,-0.005548442168160472
7649add9c7e8efe4344600b3fc64438ed90a452a540fe7d2c641ba5cd21dfa77,cremad,ridge_wavlm_base_plus,GR,0,3,0.2678999531062447,0.2,0.8,0.7995978552278821,0.2355406538139145,0.30831099195710454,0.8010899182561307,0.26785714285714285,0.3371934604904632,1492,1193,281,1468,1176,315,0.001492063028248669,-0.0010899182561307508,0.03231648904322834,0.15415549597855227,0.32452421272619597,0.4644772117962466,0.5355227882037534,0.1539424280350438,True,1,0.5619891008174387,0.18303030303030304,1492,799,123,1468,825,151,0.02908787499525925,0.02646631261368526
810887c4a90abcd5bdd8c630cf8b50d4c5c00fde3aa52fca13f68eaf545197af,cremad,ridge_wavlm_base_plus,GR,0,4,0.26523123401411186,0.2,0.8,0.8,0.2684563758389262,0.33489932885906043,0.7947154471544715,0.2208013640238704,0.29471544715447157,1490,1192,320,1476,1173,259,-0.005284552845528534,0.0052845528455284785,-0.04765501181505577,0.16744966442953022,0.3409292347917878,0.5302013422818792,0.4697986577181208,0.16714285714285715,True,1,0.46815718157181574,0.13314037626628075,1490,700,117,1476,691,92,-0.034002480876576396,-0.0016414761463050542
fff680a4c882fd47fa9033c4e18855b182d99caef86db5d64a9013c1fb9998db,cremad,ridge_wavlm_base_plus,GR,1,0,0.2617494291994271,0.2,0.8,0.7995978552278821,0.2715842414082146,0.3371313672922252,0.8377641445126107,0.2367778681855167,0.289025221540559,1492,1193,324,1467,1229,291,0.03816628928472865,-0.03776414451261073,-0.03480637322269789,0.1685656836461126,0.33614411305934316,0.5402144772117963,0.4597855227882037,0.16763848396501457,True,1,0.5085207907293797,0.15415549597855227,1492,686,115,1467,746,115,-0.013482987986462303,0.048735267941176
3c891de1787ade49d529743822660fa118282b4bd29f4a9e216155137143bb02,cremad,ridge_wavlm_base_plus,GR,1,1,0.26462487057916306,0.2,0.8,0.8001341381623072,0.2539815590947192,0.31052984574111336,0.8175033921302578,0.2854771784232365,0.35345997286295794,1491,1193,303,1474,1205,344,0.017369253967950637,-0.01750339213025781,0.0314956193285173,0.15526492287055668,0.3376260054699944,0.5231388329979879,0.4768611670020121,0.15471167369901548,True,1,0.49864314789687925,0.17142857142857143,1491,711,110,1474,735,126,0.016716897729555952,0.02178198089486716
a9a1c4640c0144b6d5f52e5f79a923df353888dc63845148053010c1f5bb9ab9,cremad,ridge_wavlm_base_plus,GR,1,2,0.2661014767984451,0.2,0.8,0.7995923913043478,0.2523364485981308,0.3186141304347826,0.8062015503875969,0.28525641025641024,0.3462532299741602,1472,1177,297,1548,1248,356,0.006609159083249105,-0.006201550387596899,0.03291996165827943,0.1593070652173913,0.32674316710514256,0.483695652173913,0.5163043478260869,0.15921052631578947,True,1,0.5432816537467701,0.21878715814506539,1472,760,121,1548,841,184,0.05957663182927592,0.026977305920683148
8a2d1b7f19f333805985557e557084bc128b8d0f4901de6687fac9164c68086e,cremad,ridge_wavlm_base_plus,GR,1,3,0.26425370501623024,0.2,0.8,0.8,0.24496644295302014,0.31543624161073824,0.8245257452574526,0.24239934264585045,0.3062330623306233,1490,1192,292,1476,1217,295,0.024525745257452547,-0.024525745257452602,-0.002567100307169695,0.15771812080536912,0.33087633985986853,0.5006711409395973,0.4993288590604027,0.15725806451612903,True,1,0.5284552845528455,0.15512820512820513,1490,744,117,1476,780,121,-0.002129859387923899,0.02912642549244282
19f4ad058ca056fcd96b177581e65f54e63440081fa4f5968b589c8820846351,cremad,ridge_wavlm_base_plus,GR,1,4,0.26439050473844306,0.2,0.8,0.7995978552278821,0.24643755238893544,0.3156836461126005,0.8122448979591836,0.30067001675041877,0.3551020408163265,1492,1193,294,1470,1194,359,0.012647042731301572,-0.012244897959183654,0.054232464361483324,0.15784182305630026,0.33664675251134957,0.4959785522788204,0.5040214477211796,0.15691489361702127,True,1,0.4897959183673469,0.18888888888888888,1492,752,118,1470,720,136,0.03197399527186762,-0.0142255293538327
