unit_id,corpus,draw,fold,epoch,seen_ce,unseen_ce,seen_uar,unseen_uar,outer_uar
fpc_formal_cremad_d00_f3_A,cremad,0,3,3,1.3359768290102434,1.2587942160377326,50.0,52.77777777777778,46.464646464646464
fpc_formal_cremad_d00_f3_A,cremad,0,3,4,1.1847910346877766,1.045004852148396,55.55555555555556,62.5,52.02020202020202
fpc_formal_cremad_d00_f3_A,cremad,0,3,5,1.474158517958398,1.285440404211318,45.83333333333333,54.861111111111114,48.484848484848484
fpc_formal_cremad_d00_f3_A,cremad,0,3,6,1.2241564221239842,1.0608738941278115,56.59722222222222,61.458333333333336,53.535353535353536
fpc_formal_cremad_d00_f3_A,cremad,0,3,7,1.114950906215496,1.031719858475958,61.111111111111114,62.5,52.52525252525253
fpc_formal_cremad_d00_f3_A,cremad,0,3,8,1.142584297483704,0.9577323654112117,60.06944444444444,64.23611111111111,58.080808080808076
fpc_formal_cremad_d00_f3_A,cremad,0,3,9,1.5647083047355188,1.337741877472942,51.736111111111114,59.02777777777778,53.535353535353536
fpc_formal_cremad_d00_f3_A,cremad,0,3,10,1.232041931879187,0.980754373516253,61.80555555555556,67.36111111111111,61.61616161616161
fpc_formal_cremad_d00_f3_A,cremad,0,3,11,1.4354857110859072,1.4103018701759475,60.06944444444444,60.763888888888886,55.55555555555556
fpc_formal_cremad_d00_f3_A,cremad,0,3,12,1.3473122077089792,1.1742462864575767,61.111111111111114,66.31944444444444,59.59595959595959
fpc_formal_cremad_d00_f3_A,cremad,0,3,13,1.5361708786067807,1.3736154094219895,59.02777777777778,60.416666666666664,55.55555555555556
fpc_formal_cremad_d00_f3_A,cremad,0,3,14,1.6796522905544282,1.5728238640156773,58.68055555555556,59.72222222222222,56.060606060606055
fpc_formal_cremad_d00_f3_A,cremad,0,3,15,1.9037709911133465,1.7085876036978018,57.638888888888886,59.375,54.54545454545454
fpc_formal_cremad_d00_f4_A,cremad,0,4,1,1.5524899471059281,1.548451578480127,36.11111111111111,38.88888888888889,36.27450980392157
fpc_formal_cremad_d00_f4_A,cremad,0,4,2,1.3828643508502176,1.4048472174715434,47.91666666666667,46.52777777777778,40.68627450980392
fpc_formal_cremad_d00_f4_A,cremad,0,4,3,1.3906227537234555,1.4533558726466296,40.625,36.45833333333333,38.23529411764706
fpc_formal_cremad_d00_f4_A,cremad,0,4,4,1.1404709601157375,1.2099736106084047,57.291666666666664,52.43055555555556,50.49019607843137
fpc_formal_cremad_d00_f4_A,cremad,0,4,5,1.2641243659645545,1.3973218219360521,53.81944444444444,52.77777777777778,50.98039215686274
fpc_formal_cremad_d00_f4_A,cremad,0,4,6,1.2386821461057531,1.3881226679637626,55.55555555555556,52.77777777777778,53.92156862745098
fpc_formal_cremad_d00_f4_A,cremad,0,4,7,1.1565433190853631,1.2763512007595743,57.986111111111114,54.166666666666664,57.35294117647059
fpc_formal_cremad_d00_f4_A,cremad,0,4,8,1.163325995539698,1.2926188949060007,58.68055555555556,55.208333333333336,56.372549019607845
fpc_formal_cremad_d00_f4_A,cremad,0,4,9,1.4421006929889417,1.4967021514379912,51.388888888888886,55.208333333333336,53.431372549019606
fpc_formal_cremad_d00_f4_A,cremad,0,4,10,1.2349005862508844,1.3381465431923298,58.333333333333336,57.986111111111114,55.392156862745104
fpc_formal_cremad_d00_f4_A,cremad,0,4,11,1.2733984588382088,1.503621892280821,60.763888888888886,54.513888888888886,55.88235294117647
fpc_formal_cremad_d00_f4_A,cremad,0,4,12,1.3704446111617428,1.5661226207069672,60.416666666666664,57.986111111111114,57.35294117647059
fpc_formal_cremad_d00_f4_A,cremad,0,4,13,1.5258006948182417,1.6276438115278924,60.416666666666664,59.02777777777778,58.333333333333336
fpc_formal_cremad_d00_f4_A,cremad,0,4,14,1.615581022837363,1.7656723599651791,55.208333333333336,54.166666666666664,52.450980392156865
fpc_formal_cremad_d00_f4_A,cremad,0,4,15,1.6800460351493764,1.7405751404774668,57.291666666666664,57.986111111111114,54.41176470588235
fpc_formal_cremad_d01_f0_A,cremad,1,0,1,1.5507133430013036,1.5632294339155657,38.88888888888889,35.76388888888889,32.89473684210527
fpc_formal_cremad_d01_f0_A,cremad,1,0,2,1.4270138891719868,1.3793082666016803,44.09722222222222,45.83333333333333,40.78947368421053
fpc_formal_cremad_d01_f0_A,cremad,1,0,3,1.2726664287555434,1.2085742817353815,50.0,53.47222222222222,49.56140350877193
fpc_formal_cremad_d01_f0_A,cremad,1,0,4,1.1465766889401179,1.1036261866515682,55.208333333333336,59.375,54.385964912280706
fpc_formal_cremad_d01_f0_A,cremad,1,0,5,1.1758064025822201,1.1739990556205437,57.291666666666664,56.94444444444444,54.824561403508774
fpc_formal_cremad_d01_f0_A,cremad,1,0,6,1.2485512348792345,1.1977727039714414,55.55555555555556,56.25,53.50877192982456
fpc_formal_cremad_d01_f0_A,cremad,1,0,7,1.37327379344113,1.2534505524725477,51.388888888888886,55.90277777777778,50.0
fpc_formal_cremad_d01_f0_A,cremad,1,0,8,1.3140835178489974,1.1903731820225703,55.208333333333336,57.638888888888886,55.70175438596491
fpc_formal_cremad_d01_f0_A,cremad,1,0,9,1.1959708054996043,1.1834438074598974,60.416666666666664,64.23611111111111,58.77192982456141
fpc_formal_cremad_d01_f0_A,cremad,1,0,10,1.440825459447574,1.2932077855962596,55.90277777777778,61.80555555555556,54.824561403508774
fpc_formal_cremad_d01_f0_A,cremad,1,0,11,1.5726760490152534,1.3325116628680527,57.638888888888886,56.25,52.63157894736842
fpc_formal_cremad_d01_f0_A,cremad,1,0,12,1.494317064269778,1.3701864210311454,56.59722222222222,61.80555555555556,55.70175438596491
fpc_formal_cremad_d01_f0_A,cremad,1,0,13,1.4122294757939178,1.3519290475459007,59.375,62.15277777777778,59.210526315789465
fpc_formal_cremad_d01_f0_A,cremad,1,0,14,1.3728526019491958,1.3478134254594747,61.458333333333336,63.541666666666664,59.210526315789465
fpc_formal_cremad_d01_f0_A,cremad,1,0,15,1.92621960502541,1.7382576360613031,55.55555555555556,54.861111111111114,50.877192982456144
fpc_formal_cremad_d01_f1_A,cremad,1,1,1,1.6323590031280348,1.6471544087969419,30.555555555555557,28.125,27.868658131816026
fpc_formal_cremad_d01_f1_A,cremad,1,1,2,1.496332375361849,1.5620641002822058,40.27777777777778,37.15277777777778,41.891891891891895
fpc_formal_cremad_d01_f1_A,cremad,1,1,3,1.450433584184162,1.5567768128277792,47.91666666666667,43.40277777777778,46.25414888572783
fpc_formal_cremad_d01_f1_A,cremad,1,1,4,1.2481155432348052,1.3895928004442486,51.041666666666664,46.875,46.66903745851114
fpc_formal_cremad_d01_f1_A,cremad,1,1,5,1.171219748618097,1.3765580970366793,52.43055555555556,47.91666666666667,48.921289710763396
fpc_formal_cremad_d01_f1_A,cremad,1,1,6,1.165178351763389,1.3910514415925834,54.513888888888886,51.041666666666664,53.31910858226647
fpc_formal_cremad_d01_f1_A,cremad,1,1,7,1.2861884016624845,1.4924554822169331,51.736111111111114,47.56944444444444,54.65860597439545
fpc_formal_cremad_d01_f1_A,cremad,1,1,8,1.2389098320406025,1.479627912572556,57.291666666666664,52.083333333333336,53.28354670459934
fpc_formal_cremad_d01_f1_A,cremad,1,1,9,1.4170132211338395,1.6969956880610286,51.736111111111114,50.0,50.1778093883357
fpc_formal_cremad_d01_f1_A,cremad,1,1,10,1.4730268619062594,1.7441242534920203,52.43055555555556,51.041666666666664,54.16073968705548
fpc_formal_cremad_d01_f1_A,cremad,1,1,11,1.0481943216519356,1.3881343973429736,65.27777777777779,56.25,57.21906116642958
fpc_formal_cremad_d01_f1_A,cremad,1,1,12,1.6031734494050855,1.9725831185400284,54.861111111111114,51.041666666666664,52.37079184447605
fpc_formal_cremad_d01_f1_A,cremad,1,1,13,1.4296367236204939,1.7558117741807495,56.94444444444444,53.47222222222222,53.27169274537695
fpc_formal_cremad_d01_f1_A,cremad,1,1,14,1.65065469127617,2.0556061511643255,53.47222222222222,50.34722222222222,52.32337600758653
fpc_formal_cremad_d01_f1_A,cremad,1,1,15,1.233606450678804,1.7727338902958474,63.19444444444444,52.77777777777778,55.03793266951161
fpc_formal_cremad_d01_f2_A,cremad,1,2,1,1.5539483380488446,1.5765250434159883,35.76388888888889,37.5,35.526315789473685
fpc_formal_cremad_d01_f2_A,cremad,1,2,2,1.3583150045406105,1.3896837915287128,52.083333333333336,48.95833333333333,49.56140350877193
fpc_formal_cremad_d01_f2_A,cremad,1,2,3,1.2064335464271405,1.2774338103672944,56.59722222222222,52.43055555555556,56.57894736842105
fpc_formal_cremad_d01_f2_A,cremad,1,2,4,1.1221309421928405,1.2337805043906578,50.69444444444444,54.513888888888886,55.26315789473685
fpc_formal_cremad_d01_f2_A,cremad,1,2,5,1.0524597604639847,1.142429136795727,57.986111111111114,55.208333333333336,59.64912280701754
fpc_formal_cremad_d01_f2_A,cremad,1,2,6,1.1958437020933275,1.240755760419226,52.083333333333336,56.94444444444444,57.01754385964912
fpc_formal_cremad_d01_f2_A,cremad,1,2,7,1.2383966477318,1.4981586091883592,53.47222222222222,51.736111111111114,53.07017543859649
fpc_formal_cremad_d01_f2_A,cremad,1,2,8,1.2346349765982578,1.4093123792436986,56.59722222222222,55.55555555555556,59.64912280701754
fpc_formal_cremad_d01_f2_A,cremad,1,2,9,1.113712856803043,1.3957049449081953,63.888888888888886,57.638888888888886,63.1578947368421
fpc_formal_cremad_d01_f2_A,cremad,1,2,10,1.2090262431305372,1.4497785148367361,62.5,57.986111111111114,64.03508771929825
fpc_formal_cremad_d01_f2_A,cremad,1,2,11,1.009939993556739,1.2673714758339252,62.5,61.111111111111114,63.1578947368421
fpc_formal_cremad_d01_f2_A,cremad,1,2,12,1.3957320855722901,1.7261453063451175,58.68055555555556,53.81944444444444,58.333333333333336
fpc_formal_cremad_d01_f2_A,cremad,1,2,13,1.2116535369632897,1.5268058733878056,62.84722222222222,59.02777777777778,64.03508771929825
fpc_formal_cremad_d01_f2_A,cremad,1,2,14,1.5264156429017808,1.7340520508349735,54.861111111111114,55.90277777777778,60.526315789473685
fpc_formal_cremad_d01_f2_A,cremad,1,2,15,1.7506953498071751,2.070882536133236,55.208333333333336,52.77777777777778,57.01754385964912
fpc_formal_cremad_d01_f3_A,cremad,1,3,1,1.619100730163034,1.604576723156323,32.98611111111111,31.25,27.941176470588236
fpc_formal_cremad_d01_f3_A,cremad,1,3,2,1.5003030018314085,1.4536683125815604,44.09722222222222,42.36111111111111,42.15686274509804
fpc_formal_cremad_d01_f3_A,cremad,1,3,3,1.5906322180012202,1.5387892220236488,38.54166666666667,37.84722222222222,36.76470588235294
fpc_formal_cremad_d01_f3_A,cremad,1,3,4,1.2899553019462415,1.2436014513291962,48.95833333333333,48.26388888888889,49.01960784313725
fpc_formal_cremad_d01_f3_A,cremad,1,3,5,1.1850386835898843,1.1813307976836565,56.25,53.47222222222222,55.392156862745104
fpc_formal_cremad_d01_f3_A,cremad,1,3,6,1.1783942611586482,1.1988250938200844,55.55555555555556,50.69444444444444,56.372549019607845
fpc_formal_cremad_d01_f3_A,cremad,1,3,7,1.2426791189610331,1.26813764436692,53.47222222222222,53.125,53.92156862745098
fpc_formal_cremad_d01_f3_A,cremad,1,3,8,1.567152694177666,1.648096318171027,50.0,46.18055555555556,42.15686274509804
fpc_formal_cremad_d01_f3_A,cremad,1,3,9,1.7231671480930808,1.8408175690379887,47.91666666666667,46.52777777777778,41.66666666666667
fpc_formal_cremad_d01_f3_A,cremad,1,3,10,1.6079096566108746,1.7920076587297775,52.77777777777778,45.48611111111111,45.09803921568628
fpc_formal_cremad_d01_f3_A,cremad,1,3,11,1.6801855219983284,1.8949798846505839,52.43055555555556,48.26388888888889,47.549019607843135
fpc_formal_cremad_d01_f3_A,cremad,1,3,12,1.6442641735307295,1.9111331902505166,51.388888888888886,47.22222222222222,47.549019607843135
fpc_formal_cremad_d01_f3_A,cremad,1,3,13,1.3800074444613548,1.66596092927274,58.68055555555556,51.736111111111114,51.9607843137255
fpc_formal_cremad_d01_f3_A,cremad,1,3,14,1.6899292532509185,2.0110606471917496,54.861111111111114,47.56944444444444,47.05882352941176
fpc_formal_cremad_d01_f3_A,cremad,1,3,15,2.00601228092762,2.27108524275928,50.69444444444444,47.22222222222222,45.09803921568628
fpc_formal_cremad_d01_f4_A,cremad,1,4,1,1.4809191679846114,1.5744798978594803,44.44444444444444,36.11111111111111,43.13725490196079
fpc_formal_cremad_d01_f4_A,cremad,1,4,2,1.3499450894721008,1.4820272210626964,46.52777777777778,41.66666666666667,47.05882352941176
fpc_formal_cremad_d01_f4_A,cremad,1,4,3,1.245646761369541,1.506861492235738,49.65277777777778,42.36111111111111,47.05882352941176
fpc_formal_cremad_d01_f4_A,cremad,1,4,4,1.0067199744727684,1.2795113766713706,62.84722222222222,53.81944444444444,53.431372549019606
fpc_formal_cremad_d01_f4_A,cremad,1,4,5,1.5437179567811588,1.8940647408719258,47.22222222222222,38.19444444444444,42.64705882352941
fpc_formal_cremad_d01_f4_A,cremad,1,4,6,1.312950256050624,1.7884304225894314,52.77777777777778,44.44444444444444,53.431372549019606
fpc_formal_cremad_d01_f4_A,cremad,1,4,7,0.9975197458201666,1.3997617515607235,63.888888888888886,55.208333333333336,61.76470588235294
fpc_formal_cremad_d01_f4_A,cremad,1,4,8,1.1760076749589858,1.6822397044646564,60.06944444444444,51.388888888888886,54.90196078431373
fpc_formal_cremad_d01_f4_A,cremad,1,4,9,1.1319837612253896,1.7059062907334757,63.888888888888886,52.083333333333336,57.35294117647059
fpc_formal_cremad_d01_f4_A,cremad,1,4,10,1.0258158665633692,1.615802162432969,67.70833333333334,52.083333333333336,59.80392156862745
fpc_formal_cremad_d01_f4_A,cremad,1,4,11,1.3006252207331324,2.0491667680914896,64.23611111111111,47.91666666666667,53.431372549019606
fpc_formal_cremad_d01_f4_A,cremad,1,4,12,1.318255266332419,2.0091218334750502,63.541666666666664,52.77777777777778,59.80392156862745
fpc_formal_cremad_d01_f4_A,cremad,1,4,13,1.3266542488239412,2.0861494940608574,66.31944444444444,52.083333333333336,57.35294117647059
fpc_formal_cremad_d01_f4_A,cremad,1,4,14,1.3555708623595857,2.1937174877236663,64.23611111111111,51.736111111111114,56.86274509803921
fpc_formal_cremad_d01_f4_A,cremad,1,4,15,1.6806162770250463,2.4918639658996864,60.416666666666664,47.91666666666667,56.372549019607845
fpc_formal_cremad_d02_f0_A,cremad,2,0,1,1.5521422753869574,1.5697589372293292,35.76388888888889,35.06944444444444,39.03508771929825
fpc_formal_cremad_d02_f0_A,cremad,2,0,2,1.4478484886306073,1.534470338473124,41.31944444444444,39.23611111111111,42.10526315789473
fpc_formal_cremad_d02_f0_A,cremad,2,0,3,1.2147127106909532,1.3513491579894277,51.388888888888886,45.13888888888889,53.07017543859649
fpc_formal_cremad_d02_f0_A,cremad,2,0,4,1.0774981850722973,1.212892215809965,58.333333333333336,53.125,57.01754385964912
fpc_formal_cremad_d02_f0_A,cremad,2,0,5,1.0421449384179766,1.2251102279491866,60.763888888888886,53.125,57.89473684210527
fpc_formal_cremad_d02_f0_A,cremad,2,0,6,1.079474861212641,1.315064452887464,58.68055555555556,54.166666666666664,60.08771929824561
fpc_formal_cremad_d02_f0_A,cremad,2,0,7,0.9242153267203383,1.1516942895892994,62.15277777777778,58.68055555555556,66.22807017543859
fpc_formal_cremad_d02_f0_A,cremad,2,0,8,0.9822139023322232,1.183782513253139,61.80555555555556,59.02777777777778,66.22807017543859
fpc_formal_cremad_d02_f0_A,cremad,2,0,9,1.0587662605594503,1.2843915408750237,61.458333333333336,57.291666666666664,63.1578947368421
fpc_formal_cremad_d02_f0_A,cremad,2,0,10,1.2582004791043029,1.5040771419072119,56.59722222222222,51.041666666666664,54.824561403508774
fpc_formal_cremad_d02_f0_A,cremad,2,0,11,1.0112164819194465,1.2936735348675366,61.458333333333336,59.72222222222222,62.71929824561403
fpc_formal_cremad_d02_f0_A,cremad,2,0,12,1.0318220309942872,1.3324437917040144,63.19444444444444,59.375,64.03508771929825
fpc_formal_cremad_d02_f0_A,cremad,2,0,13,1.1504160160885903,1.5287010695192575,64.23611111111111,54.861111111111114,65.78947368421053
fpc_formal_cremad_d02_f0_A,cremad,2,0,14,1.1423885146899326,1.6327091037695602,61.80555555555556,53.47222222222222,60.96491228070175
fpc_formal_cremad_d02_f0_A,cremad,2,0,15,1.142252291569708,1.5561442004870425,62.15277777777778,57.638888888888886,64.47368421052632
fpc_formal_cremad_d02_f1_A,cremad,2,1,1,1.5881982289499759,1.593199195733617,35.76388888888889,34.375,38.59649122807017
fpc_formal_cremad_d02_f1_A,cremad,2,1,2,1.4531354625117427,1.4218579255741222,48.26388888888889,44.79166666666667,43.42105263157895
fpc_formal_cremad_d02_f1_A,cremad,2,1,3,1.6026398426866513,1.581565527050213,40.27777777777778,37.5,41.66666666666667
fpc_formal_cremad_d02_f1_A,cremad,2,1,4,1.227253534885953,1.1711636881704588,52.43055555555556,51.736111111111114,50.43859649122807
fpc_formal_cremad_d02_f1_A,cremad,2,1,5,1.2585002254870896,1.18969753256376,50.34722222222222,52.083333333333336,51.31578947368421
fpc_formal_cremad_d02_f1_A,cremad,2,1,6,1.1026137056871785,1.0563640675052115,60.416666666666664,58.333333333333336,57.01754385964912
fpc_formal_cremad_d02_f1_A,cremad,2,1,7,1.2356348757269389,1.3397405358552108,59.375,52.083333333333336,53.94736842105263
fpc_formal_cremad_d02_f1_A,cremad,2,1,8,1.3027717286017475,1.3161547096892952,56.94444444444444,51.388888888888886,55.70175438596491
fpc_formal_cremad_d02_f1_A,cremad,2,1,9,1.2815003175172128,1.3304032082809296,59.375,53.81944444444444,57.01754385964912
fpc_formal_cremad_d02_f1_A,cremad,2,1,10,1.3924243573331432,1.4793376387029844,56.94444444444444,51.388888888888886,55.70175438596491
fpc_formal_cremad_d02_f1_A,cremad,2,1,11,1.645561257522108,1.7432619956438713,54.513888888888886,51.388888888888886,53.50877192982456
fpc_formal_cremad_d02_f1_A,cremad,2,1,12,1.669890419317819,1.757283186753208,53.47222222222222,50.0,48.68421052631579
fpc_formal_cremad_d02_f1_A,cremad,2,1,13,1.641982376166142,1.678851237849229,56.59722222222222,55.55555555555556,53.50877192982456
fpc_formal_cremad_d02_f1_A,cremad,2,1,14,1.9401697296158313,2.0639994355104023,53.47222222222222,50.0,53.50877192982456
fpc_formal_cremad_d02_f1_A,cremad,2,1,15,1.4653251124716502,1.477819963988672,63.541666666666664,56.59722222222222,54.824561403508774
fpc_formal_cremad_d02_f2_A,cremad,2,2,1,1.6425402107497429,1.6515361404406863,33.68055555555556,32.63888888888889,34.21052631578947
fpc_formal_cremad_d02_f2_A,cremad,2,2,2,1.4693645064567877,1.4718781392796676,44.79166666666667,42.36111111111111,42.98245614035088
fpc_formal_cremad_d02_f2_A,cremad,2,2,3,1.3132873144646846,1.4271893615854288,49.65277777777778,44.79166666666667,49.122807017543856
fpc_formal_cremad_d02_f2_A,cremad,2,2,4,1.1499139459288905,1.2861263800249627,54.861111111111114,48.26388888888889,57.45614035087719
fpc_formal_cremad_d02_f2_A,cremad,2,2,5,1.1397725716634535,1.3351631042449406,53.47222222222222,48.95833333333333,49.56140350877193
fpc_formal_cremad_d02_f2_A,cremad,2,2,6,1.1434151252003424,1.3823772539560255,55.55555555555556,50.0,53.94736842105263
fpc_formal_cremad_d02_f2_A,cremad,2,2,7,1.0436598137956206,1.2687046336158634,60.416666666666664,52.083333333333336,55.70175438596491
fpc_formal_cremad_d02_f2_A,cremad,2,2,8,0.9727833293893116,1.1795741495326542,64.58333333333334,61.458333333333336,58.333333333333336
fpc_formal_cremad_d02_f2_A,cremad,2,2,9,1.1629569288437844,1.3440481341477968,57.291666666666664,54.513888888888886,58.333333333333336
fpc_formal_cremad_d02_f2_A,cremad,2,2,10,1.3322037634705568,1.6257335854195543,56.59722222222222,48.95833333333333,52.63157894736842
fpc_formal_cremad_d02_f2_A,cremad,2,2,11,1.4200479793734233,1.8390250013511107,55.208333333333336,47.22222222222222,55.70175438596491
fpc_formal_cremad_d02_f2_A,cremad,2,2,12,1.650283611984098,2.166596785728347,50.34722222222222,45.48611111111111,50.0
fpc_formal_cremad_d02_f2_A,cremad,2,2,13,1.8505845761887179,2.374195289771538,50.34722222222222,45.83333333333333,53.07017543859649
fpc_formal_cremad_d02_f2_A,cremad,2,2,14,1.565971158574409,1.9948891039552907,54.861111111111114,50.0,57.01754385964912
fpc_formal_cremad_d02_f2_A,cremad,2,2,15,1.583905997891988,1.8510913364192692,57.291666666666664,54.861111111111114,55.70175438596491
fpc_formal_cremad_d02_f3_A,cremad,2,3,1,1.6080105195516643,1.5806361752514668,33.68055555555556,36.80555555555556,33.24420677361854
fpc_formal_cremad_d02_f3_A,cremad,2,3,2,1.5962271775117118,1.5078812031326259,32.29166666666667,35.06944444444444,31.194295900178254
fpc_formal_cremad_d02_f3_A,cremad,2,3,3,1.4503366866034593,1.358740579223449,46.52777777777778,50.34722222222222,40.017825311942964
fpc_formal_cremad_d02_f3_A,cremad,2,3,4,1.3407831785845572,1.2156325045403709,48.95833333333333,53.125,44.592988710635765
