unit_id,corpus,draw,fold,rule,selected_epoch,seen_uar,unseen_uar,outer_uar,oracle_outer_uar,oracle_shortfall_pp,oracle_used_for_selection
fpc_formal_ravdess_d09_f2_A,ravdess,9,2,seen_uar,13,32.8125,35.9375,31.25,37.5,6.25,False
fpc_formal_ravdess_d09_f2_A,ravdess,9,2,unseen_uar,15,29.6875,39.0625,34.375,37.5,3.125,False
fpc_formal_ravdess_d09_f2_A,ravdess,9,2,last,15,29.6875,39.0625,34.375,37.5,3.125,False
fpc_formal_ravdess_d09_f3_A,ravdess,9,3,seen_ce,15,35.9375,37.5,25.0,25.0,0.0,False
fpc_formal_ravdess_d09_f3_A,ravdess,9,3,unseen_ce,15,35.9375,37.5,25.0,25.0,0.0,False
fpc_formal_ravdess_d09_f3_A,ravdess,9,3,seen_uar,12,37.5,34.375,21.875,25.0,3.125,False
fpc_formal_ravdess_d09_f3_A,ravdess,9,3,unseen_uar,15,35.9375,37.5,25.0,25.0,0.0,False
fpc_formal_ravdess_d09_f3_A,ravdess,9,3,last,15,35.9375,37.5,25.0,25.0,0.0,False
fpc_formal_ravdess_d09_f4_A,ravdess,9,4,seen_ce,14,42.1875,42.1875,25.0,31.25,6.25,False
fpc_formal_ravdess_d09_f4_A,ravdess,9,4,unseen_ce,14,42.1875,42.1875,25.0,31.25,6.25,False
fpc_formal_ravdess_d09_f4_A,ravdess,9,4,seen_uar,14,42.1875,42.1875,25.0,31.25,6.25,False
fpc_formal_ravdess_d09_f4_A,ravdess,9,4,unseen_uar,14,42.1875,42.1875,25.0,31.25,6.25,False
fpc_formal_ravdess_d09_f4_A,ravdess,9,4,last,15,31.25,31.25,18.75,31.25,12.5,False
fpc_formal_ravdess_d10_f0_A,ravdess,10,0,seen_ce,15,39.0625,25.0,25.0,29.166666666666668,4.166666666666668,False
fpc_formal_ravdess_d10_f0_A,ravdess,10,0,unseen_ce,15,39.0625,25.0,25.0,29.166666666666668,4.166666666666668,False
fpc_formal_ravdess_d10_f0_A,ravdess,10,0,seen_uar,14,39.0625,15.625,25.0,29.166666666666668,4.166666666666668,False
fpc_formal_ravdess_d10_f0_A,ravdess,10,0,unseen_uar,10,25.0,26.5625,22.916666666666664,29.166666666666668,6.2500000000000036,False
fpc_formal_ravdess_d10_f0_A,ravdess,10,0,last,15,39.0625,25.0,25.0,29.166666666666668,4.166666666666668,False
fpc_formal_ravdess_d10_f1_A,ravdess,10,1,seen_ce,15,40.625,34.375,39.58333333333333,39.58333333333333,0.0,False
fpc_formal_ravdess_d10_f1_A,ravdess,10,1,unseen_ce,15,40.625,34.375,39.58333333333333,39.58333333333333,0.0,False
fpc_formal_ravdess_d10_f1_A,ravdess,10,1,seen_uar,15,40.625,34.375,39.58333333333333,39.58333333333333,0.0,False
fpc_formal_ravdess_d10_f1_A,ravdess,10,1,unseen_uar,13,39.0625,39.0625,33.33333333333333,39.58333333333333,6.25,False
fpc_formal_ravdess_d10_f1_A,ravdess,10,1,last,15,40.625,34.375,39.58333333333333,39.58333333333333,0.0,False
fpc_formal_ravdess_d10_f2_A,ravdess,10,2,seen_ce,15,46.875,45.3125,40.625,40.625,0.0,False
fpc_formal_ravdess_d10_f2_A,ravdess,10,2,unseen_ce,15,46.875,45.3125,40.625,40.625,0.0,False
fpc_formal_ravdess_d10_f2_A,ravdess,10,2,seen_uar,15,46.875,45.3125,40.625,40.625,0.0,False
fpc_formal_ravdess_d10_f2_A,ravdess,10,2,unseen_uar,15,46.875,45.3125,40.625,40.625,0.0,False
fpc_formal_ravdess_d10_f2_A,ravdess,10,2,last,15,46.875,45.3125,40.625,40.625,0.0,False
fpc_formal_ravdess_d10_f3_A,ravdess,10,3,seen_ce,13,39.0625,31.25,34.375,37.5,3.125,False
fpc_formal_ravdess_d10_f3_A,ravdess,10,3,unseen_ce,12,37.5,42.1875,28.125,37.5,9.375,False
fpc_formal_ravdess_d10_f3_A,ravdess,10,3,seen_uar,13,39.0625,31.25,34.375,37.5,3.125,False
fpc_formal_ravdess_d10_f3_A,ravdess,10,3,unseen_uar,12,37.5,42.1875,28.125,37.5,9.375,False
fpc_formal_ravdess_d10_f3_A,ravdess,10,3,last,15,35.9375,35.9375,37.5,37.5,0.0,False
fpc_formal_ravdess_d10_f4_A,ravdess,10,4,seen_ce,15,42.1875,37.5,21.875,31.25,9.375,False
fpc_formal_ravdess_d10_f4_A,ravdess,10,4,unseen_ce,15,42.1875,37.5,21.875,31.25,9.375,False
fpc_formal_ravdess_d10_f4_A,ravdess,10,4,seen_uar,15,42.1875,37.5,21.875,31.25,9.375,False
fpc_formal_ravdess_d10_f4_A,ravdess,10,4,unseen_uar,15,42.1875,37.5,21.875,31.25,9.375,False
fpc_formal_ravdess_d10_f4_A,ravdess,10,4,last,15,42.1875,37.5,21.875,31.25,9.375,False
fpc_formal_ravdess_d11_f0_A,ravdess,11,0,seen_ce,15,31.25,32.8125,25.0,25.0,0.0,False
fpc_formal_ravdess_d11_f0_A,ravdess,11,0,unseen_ce,15,31.25,32.8125,25.0,25.0,0.0,False
fpc_formal_ravdess_d11_f0_A,ravdess,11,0,seen_uar,15,31.25,32.8125,25.0,25.0,0.0,False
fpc_formal_ravdess_d11_f0_A,ravdess,11,0,unseen_uar,15,31.25,32.8125,25.0,25.0,0.0,False
fpc_formal_ravdess_d11_f0_A,ravdess,11,0,last,15,31.25,32.8125,25.0,25.0,0.0,False
fpc_formal_ravdess_d11_f1_A,ravdess,11,1,seen_ce,15,39.0625,25.0,27.083333333333332,37.5,10.416666666666668,False
fpc_formal_ravdess_d11_f1_A,ravdess,11,1,unseen_ce,12,34.375,26.5625,37.5,37.5,0.0,False
fpc_formal_ravdess_d11_f1_A,ravdess,11,1,seen_uar,13,39.0625,26.5625,25.0,37.5,12.5,False
