model,B,S,scenario,speaker,draw0_uar_pp,draw1_uar_pp,draw2_uar_pp,mean_uar_pp
ridge_wavlm,288,48,prompt_seen,1073,43.05555555555556,44.44444444444444,34.722222222222214,40.74074074074074
ridge_wavlm,288,48,prompt_seen,1074,51.38888888888889,40.27777777777777,40.27777777777777,43.981481481481474
ridge_wavlm,288,48,prompt_seen,1075,48.611111111111114,48.61111111111111,37.5,44.90740740740741
ridge_wavlm,288,48,prompt_seen,1076,41.54040404040404,34.46969696969697,38.888888888888886,38.2996632996633
ridge_wavlm,288,48,prompt_seen,1077,31.944444444444446,40.27777777777777,44.44444444444445,38.888888888888886
ridge_wavlm,288,48,prompt_seen,1078,63.888888888888886,52.77777777777778,52.77777777777778,56.481481481481474
ridge_wavlm,288,48,prompt_seen,1079,50.0,47.222222222222214,47.22222222222223,48.14814814814815
ridge_wavlm,288,48,prompt_seen,1080,51.38888888888889,56.94444444444444,47.22222222222223,51.851851851851855
ridge_wavlm,288,48,prompt_seen,1081,61.11111111111111,48.611111111111114,43.05555555555556,50.925925925925924
ridge_wavlm,288,48,prompt_seen,1082,36.11111111111111,40.27777777777777,41.66666666666667,39.351851851851855
ridge_wavlm,288,48,prompt_seen,1083,29.166666666666668,41.66666666666667,38.888888888888886,36.574074074074076
ridge_wavlm,288,48,prompt_seen,1084,41.66666666666666,40.277777777777786,40.27777777777777,40.74074074074074
ridge_wavlm,288,48,prompt_seen,1085,51.38888888888889,43.05555555555555,47.222222222222214,47.22222222222222
ridge_wavlm,288,48,prompt_seen,1086,33.33333333333333,41.66666666666667,47.22222222222223,40.74074074074074
ridge_wavlm,288,48,prompt_seen,1087,44.44444444444445,34.722222222222214,45.83333333333333,41.666666666666664
ridge_wavlm,288,48,prompt_seen,1088,48.611111111111114,47.22222222222223,38.888888888888886,44.90740740740741
ridge_wavlm,288,48,prompt_seen,1089,48.611111111111114,50.0,61.11111111111111,53.24074074074074
ridge_wavlm,288,48,prompt_seen,1090,44.44444444444444,50.0,45.83333333333333,46.75925925925926
ridge_wavlm,288,48,prompt_seen,1091,43.05555555555555,34.72222222222223,45.83333333333333,41.2037037037037
ridge_wavlm,288,48,prompt_new,1001,25.000000000000007,19.444444444444446,25.0,23.148148148148152
ridge_wavlm,288,48,prompt_new,1002,27.904040404040405,41.03535353535353,32.323232323232325,33.754208754208754
ridge_wavlm,288,48,prompt_new,1003,33.33333333333333,27.777777777777775,23.611111111111107,28.240740740740733
ridge_wavlm,288,48,prompt_new,1004,38.888888888888886,36.111111111111114,36.11111111111111,37.03703703703704
ridge_wavlm,288,48,prompt_new,1005,25.0,40.277777777777786,22.22222222222222,29.166666666666668
ridge_wavlm,288,48,prompt_new,1006,28.66161616161616,25.63131313131313,22.85353535353535,25.71548821548821
ridge_wavlm,288,48,prompt_new,1007,36.111111111111114,24.999999999999996,34.72222222222223,31.944444444444446
ridge_wavlm,288,48,prompt_new,1008,28.78787878787879,27.27272727272727,22.727272727272727,26.26262626262626
ridge_wavlm,288,48,prompt_new,1009,24.242424242424242,28.78787878787879,31.818181818181817,28.28282828282828
ridge_wavlm,288,48,prompt_new,1010,26.38888888888889,33.33333333333334,29.166666666666668,29.629629629629633
ridge_wavlm,288,48,prompt_new,1011,36.111111111111114,30.555555555555554,29.166666666666668,31.944444444444446
ridge_wavlm,288,48,prompt_new,1012,26.38888888888889,31.944444444444446,37.5,31.944444444444446
ridge_wavlm,288,48,prompt_new,1013,28.787878787878785,32.82828282828283,26.13636363636364,29.250841750841754
ridge_wavlm,288,48,prompt_new,1014,30.555555555555557,33.33333333333333,29.166666666666668,31.01851851851852
ridge_wavlm,288,48,prompt_new,1015,27.77777777777778,25.0,27.777777777777775,26.85185185185185
ridge_wavlm,288,48,prompt_new,1016,29.166666666666668,25.0,30.555555555555554,28.240740740740744
ridge_wavlm,288,48,prompt_new,1017,34.217171717171716,22.97979797979798,25.5050505050505,27.567340067340066
ridge_wavlm,288,48,prompt_new,1018,37.5,38.888888888888886,25.0,33.7962962962963
ridge_wavlm,288,48,prompt_new,1019,34.848484848484844,28.78787878787879,21.21212121212121,28.28282828282828
ridge_wavlm,288,48,prompt_new,1020,27.777777777777775,31.944444444444446,25.0,28.240740740740744
ridge_wavlm,288,48,prompt_new,1021,29.166666666666668,24.999999999999996,20.833333333333336,25.0
ridge_wavlm,288,48,prompt_new,1022,27.77777777777778,30.555555555555554,27.777777777777775,28.7037037037037
ridge_wavlm,288,48,prompt_new,1023,23.611111111111114,33.33333333333333,29.166666666666668,28.703703703703706
ridge_wavlm,288,48,prompt_new,1024,31.944444444444443,34.72222222222223,30.555555555555554,32.40740740740741
ridge_wavlm,288,48,prompt_new,1025,31.944444444444443,38.888888888888886,25.000000000000007,31.944444444444446
ridge_wavlm,288,48,prompt_new,1026,33.33333333333333,29.166666666666668,34.722222222222214,32.407407407407405
ridge_wavlm,288,48,prompt_new,1027,29.166666666666664,31.944444444444446,26.38888888888889,29.166666666666668
ridge_wavlm,288,48,prompt_new,1028,30.555555555555557,22.222222222222225,29.166666666666668,27.31481481481482
ridge_wavlm,288,48,prompt_new,1029,26.38888888888889,20.833333333333336,27.77777777777778,25.0
ridge_wavlm,288,48,prompt_new,1030,27.77777777777778,25.000000000000007,23.611111111111107,25.462962962962962
ridge_wavlm,288,48,prompt_new,1031,26.38888888888889,34.722222222222214,20.833333333333336,27.31481481481481
ridge_wavlm,288,48,prompt_new,1032,23.611111111111107,25.0,31.944444444444446,26.85185185185185
ridge_wavlm,288,48,prompt_new,1033,34.722222222222214,23.611111111111114,27.777777777777775,28.7037037037037
ridge_wavlm,288,48,prompt_new,1034,27.77777777777778,22.222222222222218,30.555555555555554,26.85185185185185
ridge_wavlm,288,48,prompt_new,1035,30.555555555555554,37.5,27.77777777777778,31.944444444444446
ridge_wavlm,288,48,prompt_new,1036,26.388888888888886,27.777777777777775,18.055555555555557,24.074074074074073
ridge_wavlm,288,48,prompt_new,1037,38.88888888888889,31.944444444444446,33.33333333333333,34.72222222222222
ridge_wavlm,288,48,prompt_new,1038,31.944444444444446,29.166666666666664,30.555555555555554,30.555555555555557
ridge_wavlm,288,48,prompt_new,1039,38.88888888888889,30.555555555555557,31.944444444444443,33.7962962962963
ridge_wavlm,288,48,prompt_new,1040,35.479797979797986,38.131313131313135,25.63131313131313,33.08080808080808
ridge_wavlm,288,48,prompt_new,1041,29.166666666666668,36.111111111111114,33.33333333333333,32.870370370370374
ridge_wavlm,288,48,prompt_new,1042,23.611111111111114,29.166666666666668,23.611111111111114,25.462962962962965
ridge_wavlm,288,48,prompt_new,1043,23.611111111111107,19.444444444444443,31.944444444444446,25.0
ridge_wavlm,288,48,prompt_new,1044,31.944444444444446,30.555555555555557,29.166666666666664,30.555555555555554
ridge_wavlm,288,48,prompt_new,1045,36.111111111111114,22.222222222222225,30.555555555555554,29.629629629629633
ridge_wavlm,288,48,prompt_new,1046,25.0,26.38888888888889,22.222222222222225,24.537037037037038
ridge_wavlm,288,48,prompt_new,1047,40.277777777777786,34.72222222222223,33.33333333333333,36.111111111111114
ridge_wavlm,288,48,prompt_new,1048,30.555555555555554,31.944444444444446,27.777777777777775,30.09259259259259
ridge_wavlm,288,48,prompt_new,1049,26.38888888888889,41.66666666666667,23.611111111111107,30.555555555555554
ridge_wavlm,288,48,prompt_new,1050,36.111111111111114,37.5,25.0,32.870370370370374
ridge_wavlm,288,48,prompt_new,1051,30.555555555555554,33.33333333333333,29.166666666666668,31.01851851851852
ridge_wavlm,288,48,prompt_new,1052,38.88888888888889,25.0,36.11111111111111,33.333333333333336
ridge_wavlm,288,48,prompt_new,1053,30.555555555555554,26.38888888888889,22.22222222222222,26.388888888888886
ridge_wavlm,288,48,prompt_new,1054,27.777777777777775,30.555555555555557,29.166666666666668,29.166666666666668
ridge_wavlm,288,48,prompt_new,1055,26.38888888888889,31.944444444444446,29.166666666666668,29.166666666666668
ridge_wavlm,288,48,prompt_new,1056,34.722222222222214,30.555555555555554,27.77777777777778,31.018518518518515
ridge_wavlm,288,48,prompt_new,1057,27.777777777777775,25.0,25.0,25.925925925925924
ridge_wavlm,288,48,prompt_new,1058,30.555555555555557,29.166666666666668,27.777777777777775,29.166666666666668
ridge_wavlm,288,48,prompt_new,1059,31.944444444444446,26.38888888888889,30.555555555555554,29.62962962962963
ridge_wavlm,288,48,prompt_new,1060,30.555555555555557,31.944444444444446,18.055555555555554,26.85185185185185
ridge_wavlm,288,48,prompt_new,1061,29.166666666666668,36.11111111111111,26.38888888888889,30.555555555555554
ridge_wavlm,288,48,prompt_new,1062,26.38888888888889,25.0,25.0,25.462962962962962
ridge_wavlm,288,48,prompt_new,1063,34.72222222222223,30.555555555555554,30.555555555555557,31.944444444444446
ridge_wavlm,288,48,prompt_new,1064,36.111111111111114,41.66666666666667,36.111111111111114,37.96296296296297
ridge_wavlm,288,48,prompt_new,1065,22.22222222222222,25.0,27.77777777777778,25.0
ridge_wavlm,288,48,prompt_new,1066,22.22222222222222,31.944444444444443,29.166666666666668,27.777777777777775
ridge_wavlm,288,48,prompt_new,1067,19.444444444444446,26.38888888888889,20.833333333333336,22.222222222222225
ridge_wavlm,288,48,prompt_new,1068,36.11111111111111,34.72222222222223,27.77777777777778,32.870370370370374
ridge_wavlm,288,48,prompt_new,1069,23.611111111111107,24.999999999999996,24.999999999999996,24.537037037037035
ridge_wavlm,288,48,prompt_new,1070,34.72222222222223,27.777777777777775,26.38888888888889,29.62962962962963
ridge_wavlm,288,48,prompt_new,1071,29.166666666666664,27.77777777777778,20.83333333333333,25.925925925925924
ridge_wavlm,288,48,prompt_new,1072,26.38888888888889,29.166666666666668,25.0,26.85185185185185
ridge_wavlm,288,48,prompt_new,1073,31.944444444444443,27.777777777777775,25.0,28.240740740740737
ridge_wavlm,288,48,prompt_new,1074,31.944444444444446,27.777777777777775,23.611111111111107,27.777777777777775
ridge_wavlm,288,48,prompt_new,1075,29.166666666666668,30.555555555555557,33.33333333333333,31.01851851851852
ridge_wavlm,288,48,prompt_new,1076,27.02020202020202,22.85353535353535,26.136363636363637,25.336700336700336
ridge_wavlm,288,48,prompt_new,1077,30.555555555555554,22.222222222222225,30.555555555555557,27.777777777777782
ridge_wavlm,288,48,prompt_new,1078,38.88888888888889,38.88888888888889,29.166666666666668,35.64814814814815
ridge_wavlm,288,48,prompt_new,1079,27.777777777777775,26.38888888888889,34.722222222222214,29.62962962962963
ridge_wavlm,288,48,prompt_new,1080,38.888888888888886,27.77777777777778,34.72222222222223,33.7962962962963
ridge_wavlm,288,48,prompt_new,1081,34.72222222222223,27.77777777777778,25.0,29.166666666666668
ridge_wavlm,288,48,prompt_new,1082,29.166666666666668,22.222222222222225,20.833333333333336,24.074074074074076
ridge_wavlm,288,48,prompt_new,1083,26.38888888888889,36.11111111111111,34.722222222222214,32.407407407407405
ridge_wavlm,288,48,prompt_new,1084,26.38888888888889,31.944444444444446,27.777777777777775,28.703703703703706
ridge_wavlm,288,48,prompt_new,1085,25.0,27.777777777777786,33.33333333333333,28.703703703703706
ridge_wavlm,288,48,prompt_new,1086,18.055555555555554,22.222222222222225,22.22222222222222,20.833333333333332
ridge_wavlm,288,48,prompt_new,1087,27.77777777777778,30.555555555555557,23.611111111111107,27.314814814814813
ridge_wavlm,288,48,prompt_new,1088,38.888888888888886,34.722222222222214,36.11111111111111,36.57407407407407
ridge_wavlm,288,48,prompt_new,1089,34.72222222222223,37.5,37.5,36.574074074074076
ridge_wavlm,288,48,prompt_new,1090,33.33333333333333,25.000000000000007,25.0,27.777777777777782
ridge_wavlm,288,48,prompt_new,1091,26.38888888888889,29.166666666666668,27.777777777777775,27.777777777777775
ridge_wavlm,576,12,prompt_seen,1001,38.88888888888889,26.38888888888889,48.61111111111111,37.96296296296296
ridge_wavlm,576,12,prompt_seen,1002,37.878787878787875,46.21212121212122,43.434343434343425,42.5084175084175
ridge_wavlm,576,12,prompt_seen,1003,52.77777777777778,44.44444444444444,51.388888888888886,49.53703703703704
ridge_wavlm,576,12,prompt_seen,1004,61.11111111111111,58.333333333333336,51.388888888888886,56.944444444444436
ridge_wavlm,576,12,prompt_seen,1005,50.000000000000014,52.77777777777778,58.333333333333336,53.70370370370372
ridge_wavlm,576,12,prompt_seen,1006,48.86363636363636,47.34848484848486,46.08585858585859,47.43265993265993
ridge_wavlm,576,12,prompt_seen,1007,31.944444444444443,25.0,27.77777777777778,28.240740740740744
ridge_wavlm,576,12,prompt_seen,1008,39.393939393939384,39.3939393939394,43.93939393939394,40.90909090909091
ridge_wavlm,576,12,prompt_seen,1009,54.54545454545454,45.45454545454546,48.48484848484848,49.49494949494949
ridge_wavlm,576,12,prompt_seen,1010,52.77777777777778,55.55555555555556,44.44444444444444,50.925925925925924
ridge_wavlm,576,12,prompt_seen,1011,56.94444444444444,55.55555555555555,56.94444444444444,56.48148148148149
ridge_wavlm,576,12,prompt_seen,1012,40.27777777777777,52.77777777777778,45.83333333333334,46.2962962962963
ridge_wavlm,576,12,prompt_seen,1013,51.76767676767676,56.81818181818181,56.69191919191919,55.09259259259259
ridge_wavlm,576,12,prompt_seen,1014,59.72222222222222,54.16666666666667,51.388888888888886,55.09259259259259
ridge_wavlm,576,12,prompt_seen,1015,41.66666666666667,36.11111111111111,31.944444444444446,36.57407407407407
ridge_wavlm,576,12,prompt_seen,1016,44.44444444444444,38.888888888888886,44.44444444444444,42.59259259259259
ridge_wavlm,576,12,prompt_seen,1017,36.48989898989899,36.61616161616161,39.77272727272727,37.62626262626262
ridge_wavlm,576,12,prompt_seen,1018,56.94444444444443,56.94444444444443,54.166666666666664,56.018518518518505
ridge_wavlm,576,12,prompt_seen,1019,48.48484848484849,54.54545454545454,46.96969696969697,50.0
ridge_wavlm,576,12,prompt_seen,1020,48.61111111111111,54.166666666666664,62.5,55.09259259259259
ridge_wavlm,576,12,prompt_seen,1021,43.05555555555555,54.166666666666664,34.722222222222214,43.981481481481474
ridge_wavlm,576,12,prompt_seen,1022,51.38888888888889,65.27777777777779,38.88888888888889,51.851851851851855
ridge_wavlm,576,12,prompt_seen,1023,54.166666666666664,51.38888888888889,50.0,51.85185185185185
ridge_wavlm,576,12,prompt_seen,1024,47.22222222222223,54.166666666666664,51.38888888888889,50.925925925925924
ridge_wavlm,576,12,prompt_seen,1025,50.0,48.61111111111111,48.61111111111111,49.074074074074076
ridge_wavlm,576,12,prompt_seen,1026,61.11111111111111,54.166666666666664,55.55555555555556,56.944444444444436
ridge_wavlm,576,12,prompt_seen,1027,48.61111111111111,52.77777777777778,47.222222222222214,49.53703703703703
ridge_wavlm,576,12,prompt_seen,1028,54.166666666666664,49.99999999999999,50.0,51.388888888888886
ridge_wavlm,576,12,prompt_seen,1029,50.000000000000014,47.222222222222214,36.11111111111111,44.44444444444445
ridge_wavlm,576,12,prompt_seen,1030,47.222222222222214,49.99999999999999,45.83333333333333,47.68518518518518
ridge_wavlm,576,12,prompt_seen,1031,40.27777777777777,40.27777777777777,33.33333333333333,37.962962962962955
ridge_wavlm,576,12,prompt_seen,1032,36.11111111111111,38.888888888888886,31.944444444444443,35.648148148148145
ridge_wavlm,576,12,prompt_seen,1033,48.61111111111111,45.83333333333333,48.611111111111114,47.68518518518518
ridge_wavlm,576,12,prompt_seen,1034,34.72222222222223,38.888888888888886,36.11111111111111,36.574074074074076
ridge_wavlm,576,12,prompt_seen,1035,52.77777777777778,49.99999999999999,38.888888888888886,47.22222222222222
ridge_wavlm,576,12,prompt_seen,1036,37.5,27.77777777777778,29.166666666666668,31.48148148148148
ridge_wavlm,576,12,prompt_seen,1037,56.94444444444444,58.333333333333336,62.5,59.25925925925926
ridge_wavlm,576,12,prompt_seen,1038,56.94444444444444,62.5,59.72222222222223,59.72222222222223
ridge_wavlm,576,12,prompt_seen,1039,48.611111111111114,49.99999999999999,52.77777777777778,50.46296296296296
ridge_wavlm,576,12,prompt_seen,1040,53.91414141414141,44.949494949494955,57.82828282828283,52.23063973063973
ridge_wavlm,576,12,prompt_seen,1041,54.166666666666664,48.61111111111111,45.83333333333333,49.53703703703703
ridge_wavlm,576,12,prompt_seen,1042,41.66666666666667,48.61111111111111,44.44444444444444,44.90740740740741
ridge_wavlm,576,12,prompt_seen,1043,45.83333333333333,51.38888888888889,41.66666666666667,46.296296296296305
ridge_wavlm,576,12,prompt_seen,1044,47.22222222222223,47.222222222222214,52.77777777777778,49.074074074074076
ridge_wavlm,576,12,prompt_seen,1045,50.0,36.11111111111111,38.888888888888886,41.666666666666664
ridge_wavlm,576,12,prompt_seen,1046,40.277777777777786,40.277777777777786,33.33333333333333,37.96296296296297
ridge_wavlm,576,12,prompt_seen,1047,45.83333333333333,62.5,66.66666666666666,58.333333333333336
ridge_wavlm,576,12,prompt_seen,1048,52.77777777777778,52.77777777777778,54.166666666666664,53.24074074074074
ridge_wavlm,576,12,prompt_seen,1049,45.83333333333333,45.83333333333333,40.277777777777786,43.98148148148149
ridge_wavlm,576,12,prompt_seen,1050,43.05555555555556,54.166666666666664,41.66666666666667,46.296296296296305
ridge_wavlm,576,12,prompt_seen,1051,48.611111111111114,47.22222222222223,44.44444444444444,46.75925925925926
ridge_wavlm,576,12,prompt_seen,1052,38.88888888888889,54.166666666666664,48.611111111111114,47.22222222222223
ridge_wavlm,576,12,prompt_seen,1053,45.83333333333333,49.99999999999999,56.94444444444444,50.925925925925924
ridge_wavlm,576,12,prompt_seen,1054,56.94444444444444,55.55555555555555,55.55555555555556,56.01851851851851
ridge_wavlm,576,12,prompt_seen,1055,41.66666666666667,51.38888888888889,48.61111111111111,47.22222222222223
ridge_wavlm,576,12,prompt_seen,1056,51.388888888888886,54.166666666666664,47.22222222222223,50.925925925925924
ridge_wavlm,576,12,prompt_seen,1057,38.88888888888889,47.222222222222214,38.88888888888889,41.666666666666664
ridge_wavlm,576,12,prompt_seen,1058,52.77777777777778,55.55555555555556,56.94444444444445,55.0925925925926
ridge_wavlm,576,12,prompt_seen,1059,48.611111111111114,36.11111111111111,48.61111111111111,44.44444444444445
ridge_wavlm,576,12,prompt_seen,1060,34.722222222222214,38.888888888888886,33.33333333333333,35.648148148148145
ridge_wavlm,576,12,prompt_seen,1061,48.611111111111114,48.61111111111111,51.38888888888889,49.53703703703704
ridge_wavlm,576,12,prompt_seen,1062,36.111111111111114,45.83333333333333,47.22222222222223,43.055555555555564
ridge_wavlm,576,12,prompt_seen,1063,52.77777777777777,45.83333333333333,47.22222222222223,48.61111111111111
ridge_wavlm,576,12,prompt_seen,1064,59.72222222222223,51.38888888888889,59.72222222222222,56.94444444444445
ridge_wavlm,576,12,prompt_seen,1065,55.55555555555556,48.61111111111111,47.222222222222214,50.462962962962955
ridge_wavlm,576,12,prompt_seen,1066,48.61111111111111,54.16666666666667,47.22222222222223,50.0
ridge_wavlm,576,12,prompt_seen,1067,22.22222222222222,33.33333333333333,23.611111111111114,26.388888888888886
ridge_wavlm,576,12,prompt_seen,1068,45.83333333333333,48.61111111111111,48.611111111111114,47.68518518518518
ridge_wavlm,576,12,prompt_seen,1069,37.49999999999999,44.44444444444444,48.611111111111114,43.51851851851851
ridge_wavlm,576,12,prompt_seen,1070,47.22222222222223,52.77777777777778,51.388888888888886,50.46296296296296
ridge_wavlm,576,12,prompt_seen,1071,33.33333333333333,43.05555555555556,37.5,37.96296296296296
ridge_wavlm,576,12,prompt_seen,1072,38.8888888888889,41.66666666666666,36.11111111111111,38.888888888888886
ridge_wavlm,576,12,prompt_seen,1073,45.83333333333334,40.27777777777777,38.888888888888886,41.666666666666664
ridge_wavlm,576,12,prompt_seen,1074,48.611111111111114,45.83333333333333,48.61111111111111,47.68518518518518
ridge_wavlm,576,12,prompt_seen,1075,49.99999999999999,48.61111111111111,47.22222222222223,48.61111111111111
ridge_wavlm,576,12,prompt_seen,1076,47.474747474747474,38.51010101010101,40.02525252525251,42.003367003366996
ridge_wavlm,576,12,prompt_seen,1077,40.27777777777777,40.27777777777777,48.61111111111111,43.05555555555555
ridge_wavlm,576,12,prompt_seen,1078,61.111111111111114,66.66666666666666,52.77777777777777,60.18518518518518
ridge_wavlm,576,12,prompt_seen,1079,45.83333333333333,48.611111111111114,44.44444444444444,46.2962962962963
ridge_wavlm,576,12,prompt_seen,1080,55.55555555555556,59.72222222222222,55.55555555555556,56.944444444444436
ridge_wavlm,576,12,prompt_seen,1081,55.55555555555555,55.55555555555556,56.94444444444444,56.01851851851851
ridge_wavlm,576,12,prompt_seen,1082,29.166666666666664,30.555555555555557,31.944444444444446,30.555555555555557
ridge_wavlm,576,12,prompt_seen,1083,50.0,36.111111111111114,48.61111111111111,44.90740740740741
ridge_wavlm,576,12,prompt_seen,1084,44.44444444444444,40.27777777777777,45.83333333333333,43.51851851851851
ridge_wavlm,576,12,prompt_seen,1085,47.22222222222223,58.333333333333336,45.83333333333333,50.46296296296297
ridge_wavlm,576,12,prompt_seen,1086,47.222222222222214,44.44444444444444,47.222222222222214,46.29629629629628
ridge_wavlm,576,12,prompt_seen,1087,40.27777777777777,36.11111111111111,43.05555555555556,39.81481481481482
ridge_wavlm,576,12,prompt_seen,1088,43.05555555555556,48.611111111111114,45.83333333333333,45.833333333333336
ridge_wavlm,576,12,prompt_seen,1089,50.0,51.38888888888889,52.77777777777778,51.388888888888886
ridge_wavlm,576,12,prompt_seen,1090,41.66666666666667,48.611111111111114,37.5,42.592592592592595
ridge_wavlm,576,12,prompt_seen,1091,38.88888888888889,37.5,45.83333333333333,40.74074074074074
ridge_wavlm,576,12,prompt_new,1001,29.166666666666668,22.22222222222222,25.000000000000007,25.462962962962962
ridge_wavlm,576,12,prompt_new,1002,26.38888888888889,35.1010101010101,26.64141414141414,29.377104377104377
ridge_wavlm,576,12,prompt_new,1003,26.388888888888886,29.166666666666668,37.5,31.01851851851852
ridge_wavlm,576,12,prompt_new,1004,29.166666666666664,33.33333333333333,24.999999999999996,29.16666666666666
ridge_wavlm,576,12,prompt_new,1005,26.38888888888889,33.33333333333333,27.77777777777778,29.166666666666668
ridge_wavlm,576,12,prompt_new,1006,27.272727272727266,27.146464646464647,24.49494949494949,26.304713804713803
ridge_wavlm,576,12,prompt_new,1007,26.38888888888889,19.444444444444443,29.166666666666668,25.0
ridge_wavlm,576,12,prompt_new,1008,28.78787878787879,27.27272727272727,28.78787878787879,28.28282828282828
ridge_wavlm,576,12,prompt_new,1009,25.75757575757575,22.727272727272727,28.78787878787879,25.757575757575754
ridge_wavlm,576,12,prompt_new,1010,27.77777777777778,23.611111111111114,30.555555555555557,27.31481481481482
ridge_wavlm,576,12,prompt_new,1011,33.33333333333333,30.555555555555554,27.777777777777775,30.555555555555554
ridge_wavlm,576,12,prompt_new,1012,25.0,23.611111111111107,30.555555555555554,26.388888888888886
ridge_wavlm,576,12,prompt_new,1013,27.3989898989899,30.05050505050505,28.53535353535354,28.661616161616163
ridge_wavlm,576,12,prompt_new,1014,26.38888888888889,29.166666666666668,37.5,31.01851851851852
ridge_wavlm,576,12,prompt_new,1015,20.833333333333336,25.0,25.0,23.611111111111114
ridge_wavlm,576,12,prompt_new,1016,22.22222222222222,33.33333333333333,29.166666666666668,28.240740740740737
ridge_wavlm,576,12,prompt_new,1017,22.601010101010104,17.55050505050505,28.535353535353536,22.895622895622896
ridge_wavlm,576,12,prompt_new,1018,34.72222222222223,33.33333333333333,34.72222222222223,34.25925925925926
ridge_wavlm,576,12,prompt_new,1019,28.78787878787879,25.757575757575758,27.27272727272727,27.27272727272727
ridge_wavlm,576,12,prompt_new,1020,26.38888888888889,31.944444444444443,34.722222222222214,31.018518518518515
ridge_wavlm,576,12,prompt_new,1021,26.38888888888889,20.833333333333336,26.38888888888889,24.537037037037038
ridge_wavlm,576,12,prompt_new,1022,29.166666666666664,36.11111111111111,25.0,30.09259259259259
ridge_wavlm,576,12,prompt_new,1023,22.22222222222222,26.38888888888889,19.444444444444446,22.685185185185187
ridge_wavlm,576,12,prompt_new,1024,29.166666666666668,31.944444444444446,31.944444444444443,31.01851851851852
ridge_wavlm,576,12,prompt_new,1025,25.0,27.77777777777778,29.166666666666668,27.314814814814813
ridge_wavlm,576,12,prompt_new,1026,27.77777777777778,26.38888888888889,31.944444444444446,28.703703703703706
ridge_wavlm,576,12,prompt_new,1027,27.77777777777778,34.72222222222223,22.22222222222222,28.240740740740744
ridge_wavlm,576,12,prompt_new,1028,33.33333333333333,29.166666666666668,34.72222222222223,32.40740740740741
ridge_wavlm,576,12,prompt_new,1029,23.611111111111114,26.38888888888889,26.38888888888889,25.462962962962962
ridge_wavlm,576,12,prompt_new,1030,25.0,25.0,36.11111111111111,28.703703703703706
ridge_wavlm,576,12,prompt_new,1031,30.555555555555557,29.166666666666668,27.77777777777778,29.166666666666668
ridge_wavlm,576,12,prompt_new,1032,19.444444444444443,34.722222222222214,24.999999999999996,26.388888888888886
ridge_wavlm,576,12,prompt_new,1033,27.777777777777775,23.611111111111107,34.72222222222223,28.703703703703706
ridge_wavlm,576,12,prompt_new,1034,20.833333333333336,31.944444444444446,27.77777777777778,26.85185185185186
ridge_wavlm,576,12,prompt_new,1035,27.77777777777778,19.444444444444443,30.555555555555554,25.925925925925924
ridge_wavlm,576,12,prompt_new,1036,26.38888888888889,26.38888888888889,20.833333333333336,24.537037037037038
ridge_wavlm,576,12,prompt_new,1037,29.166666666666664,26.38888888888889,36.11111111111111,30.555555555555554
ridge_wavlm,576,12,prompt_new,1038,37.5,26.388888888888886,36.111111111111114,33.333333333333336
ridge_wavlm,576,12,prompt_new,1039,31.944444444444446,34.722222222222214,31.944444444444446,32.87037037037037
ridge_wavlm,576,12,prompt_new,1040,40.909090909090914,35.101010101010104,29.545454545454547,35.18518518518518
ridge_wavlm,576,12,prompt_new,1041,26.38888888888889,27.777777777777775,30.555555555555554,28.240740740740737
ridge_wavlm,576,12,prompt_new,1042,25.0,25.0,26.38888888888889,25.462962962962962
ridge_wavlm,576,12,prompt_new,1043,20.833333333333336,19.444444444444446,30.555555555555557,23.611111111111114
ridge_wavlm,576,12,prompt_new,1044,31.944444444444446,23.611111111111107,36.11111111111111,30.555555555555554
ridge_wavlm,576,12,prompt_new,1045,36.11111111111111,27.77777777777778,29.166666666666668,31.01851851851852
ridge_wavlm,576,12,prompt_new,1046,29.166666666666664,23.611111111111107,23.611111111111114,25.462962962962962
ridge_wavlm,576,12,prompt_new,1047,30.555555555555554,31.944444444444446,38.88888888888889,33.7962962962963
ridge_wavlm,576,12,prompt_new,1048,29.166666666666668,26.38888888888889,30.555555555555554,28.703703703703706
ridge_wavlm,576,12,prompt_new,1049,23.611111111111114,34.72222222222223,25.0,27.777777777777782
ridge_wavlm,576,12,prompt_new,1050,29.166666666666668,36.11111111111111,27.77777777777778,31.018518518518515
ridge_wavlm,576,12,prompt_new,1051,23.611111111111107,36.11111111111111,26.388888888888886,28.7037037037037
ridge_wavlm,576,12,prompt_new,1052,36.11111111111111,23.611111111111114,26.38888888888889,28.703703703703706
ridge_wavlm,576,12,prompt_new,1053,22.22222222222222,23.611111111111114,23.611111111111107,23.14814814814815
ridge_wavlm,576,12,prompt_new,1054,30.555555555555554,29.166666666666668,33.33333333333333,31.018518518518515
ridge_wavlm,576,12,prompt_new,1055,27.777777777777786,27.777777777777775,20.833333333333336,25.462962962962962
ridge_wavlm,576,12,prompt_new,1056,23.611111111111114,31.944444444444446,29.166666666666668,28.240740740740744
ridge_wavlm,576,12,prompt_new,1057,27.777777777777775,20.833333333333336,26.38888888888889,25.0
ridge_wavlm,576,12,prompt_new,1058,29.166666666666668,27.777777777777775,26.38888888888889,27.777777777777775
ridge_wavlm,576,12,prompt_new,1059,27.777777777777775,25.0,30.555555555555554,27.777777777777775
ridge_wavlm,576,12,prompt_new,1060,23.611111111111114,19.444444444444443,23.611111111111114,22.222222222222225
