level,model,b,n_reps,n_speakers,accepted_classes_present,accepted_error,accepted_present_class_uar,accepted_support_0,accepted_support_1,accepted_support_2,accepted_support_3,accepted_support_4,accepted_support_5,accepted_uar,actual_review_rate,coverage,error_capture_rate,n_rejected,n_utts,overall_error_rate,overall_uar,quota_accepted_error,quota_coverage,quota_error_capture_rate,speaker_coverage_min,speaker_coverage_p10,speaker_equal_accepted_error,speaker_risk_undefined_count,speakers_below_0.70,speakers_zero,tau,aurc,oracle_aurc,e_aurc,accepted_support_6,accepted_support_7
ravdess,resnet_se,0.2,3,24,8.0,0.4976851851851852,49.356843385294745,69.66666666666667,168.0,140.0,138.33333333333334,166.66666666666666,150.33333333333334,49.356843385294745,0.19944405837387072,0.8005559416261293,0.27331724163521404,287.0,1439.0,0.5482974287699791,45.63370327952298,0.5008680555555555,0.8005559416261293,0.2686945662176077,0.6555555555555554,0.7122222222222222,0.4994439935740072,0.0,2.0,0.0,0.3708468956694954,0.37292251885079136,0.19290480829831602,0.1800177105524754,169.66666666666666,149.33333333333334
ravdess,resnet_se,0.3,3,24,8.0,0.4702380952380953,51.13233363538597,59.0,155.66666666666666,113.66666666666667,117.66666666666667,153.66666666666666,128.0,51.13233363538597,0.2995135510771369,0.700486448922863,0.39924044417131976,431.0,1439.0,0.5482974287699791,45.63370327952298,0.47685185185185186,0.700486448922863,0.3907025695620166,0.55,0.5811111111111112,0.47133362523528555,0.0,11.0,0.0,0.4223502426036825,0.37292251885079136,0.19290480829831602,0.1800177105524754,155.0,125.33333333333333
ravdess,transformer,0.1,3,24,8.0,0.6021090534979424,39.89805927637107,78.33333333333333,177.0,172.66666666666666,166.33333333333334,180.33333333333334,174.0,39.89805927637107,0.09937456567060458,0.9006254343293955,0.11933096703211647,143.0,1439.0,0.6157053509381515,38.77663248981966,0.6008230452674898,0.9006254343293955,0.12118828223141657,0.7888888888888889,0.835,0.6005497917893482,0.0,0.0,0.0,0.2917263783741683,0.4837268496305063,0.2530979477776456,0.2306289018528607,174.66666666666666,172.66666666666666
ravdess,transformer,0.2,3,24,8.0,0.5804398148148148,41.96978255621666,63.666666666666664,160.66666666666666,154.66666666666666,147.0,166.66666666666666,154.66666666666666,41.96978255621666,0.19944405837387072,0.8005559416261293,0.24538240132727837,287.0,1439.0,0.6157053509381515,38.77663248981966,0.5830439814814815,0.8005559416261293,0.24199897522107383,0.6388888888888888,0.7277777777777777,0.5776581580159661,0.0,1.3333333333333333,0.0,0.3373862363446012,0.4837268496305063,0.2530979477776456,0.2306289018528607,156.0,148.66666666666666
ravdess,transformer,0.3,3,24,8.0,0.5608465608465608,43.55150419736787,53.666666666666664,144.66666666666666,130.33333333333334,125.0,150.33333333333334,134.33333333333334,43.55150419736787,0.2995135510771369,0.700486448922863,0.3619456686444698,431.0,1439.0,0.6157053509381515,38.77663248981966,0.5582010582010581,0.700486448922863,0.36500802648374026,0.5277777777777778,0.6099623352165725,0.5581259717473883,0.0,11.0,0.0,0.37553448284127317,0.4837268496305063,0.2530979477776456,0.2306289018528607,139.33333333333334,130.33333333333334
ravdess,wav2vec2_base,0.1,3,24,8.0,0.43544238683127573,55.735457289952876,86.0,180.66666666666666,168.33333333333334,168.33333333333334,178.33333333333334,170.0,55.735457289952876,0.09937456567060458,0.9006254343293955,0.15229519607493894,143.0,1439.0,0.4625897614083854,53.32463005381036,0.4367283950617284,0.9006254343293955,0.14966939265481616,0.8277777777777778,0.85,0.43411443696892316,0.0,0.0,0.0,0.35081807701441897,0.30529112670179437,0.13255949620374996,0.1727316304980444,171.33333333333334,173.0
ravdess,wav2vec2_base,0.2,3,24,8.0,0.4140625,57.68665007417115,74.0,163.66666666666666,145.66666666666666,148.0,164.33333333333334,151.0,57.68665007417115,0.19944405837387072,0.8005559416261293,0.283393377448993,287.0,1439.0,0.4625897614083854,53.32463005381036,0.41290509259259256,0.8005559416261293,0.28539818029971736,0.6944444444444443,0.7244350282485875,0.41052774893037025,0.0,0.3333333333333333,0.0,0.4173952769566173,0.30529112670179437,0.13255949620374996,0.1727316304980444,152.0,153.33333333333334
ravdess,wav2vec2_base,0.3,3,24,8.0,0.3872354497354497,60.020806100403256,63.0,147.33333333333334,122.0,130.0,150.0,132.33333333333334,60.020806100403256,0.2995135510771369,0.700486448922863,0.4136755378610408,431.0,1439.0,0.4625897614083854,53.32463005381036,0.3882275132275132,0.700486448922863,0.41215990880577297,0.5444444444444444,0.6167514124293785,0.3816168013833125,0.0,11.666666666666666,0.0,0.47309232679864244,0.30529112670179437,0.13255949620374996,0.1727316304980444,134.0,129.33333333333334
ravdess,wavlm_base_plus,0.1,3,24,8.0,0.3220164609053498,68.13812995330868,90.33333333333333,179.0,159.66666666666666,165.66666666666666,180.33333333333334,170.0,68.13812995330868,0.09937456567060458,0.9006254343293955,0.1901846331201306,143.0,1439.0,0.3581190641649294,65.11711932809773,0.3256172839506173,0.9006254343293955,0.1811338963149726,0.8166666666666668,0.8477777777777779,0.32157932450589993,0.0,0.0,0.0,0.38237237690165077,0.19444763632699272,0.07579432894852943,0.1186533073784633,176.0,175.0
ravdess,wavlm_base_plus,0.2,3,24,8.0,0.2922453703703704,70.53585106219118,84.66666666666667,161.66666666666666,135.0,135.0,170.0,153.0,70.53585106219118,0.19944405837387072,0.8005559416261293,0.34667543812880464,287.0,1439.0,0.3581190641649294,65.11711932809773,0.2913773148148148,0.8005559416261293,0.34863490856415225,0.65,0.7294444444444445,0.2901703338390265,0.0,1.3333333333333333,0.0,0.46192289128646863,0.19444763632699272,0.07579432894852943,0.1186533073784633,160.33333333333334,152.33333333333334
