level,model,b,speaker,coverage,accepted_error,n_utts,n_reps,n_defined_risk_reps
cremad,resnet_se,0.2,1029,0.8495934959349594,0.3627745161991737,82,3,3
cremad,resnet_se,0.2,1030,0.804878048780488,0.29313613160444146,82,3,3
cremad,resnet_se,0.2,1031,0.7154471544715447,0.4474067439584681,82,3,3
cremad,resnet_se,0.2,1032,0.8252032520325203,0.40871185199543403,82,3,3
cremad,resnet_se,0.2,1033,0.7113821138211381,0.2805587617871197,82,3,3
cremad,resnet_se,0.2,1034,0.7764227642276422,0.40668608391526595,82,3,3
cremad,resnet_se,0.2,1035,0.7642276422764228,0.26479446479446483,82,3,3
cremad,resnet_se,0.2,1036,0.7926829268292682,0.5467271872612963,82,3,3
cremad,resnet_se,0.2,1037,0.8414634146341463,0.21684434968017055,82,3,3
cremad,resnet_se,0.2,1038,0.8252032520325203,0.29925693869096937,82,3,3
cremad,resnet_se,0.2,1039,0.8008130081300813,0.3758005435424791,82,3,3
cremad,resnet_se,0.2,1040,0.8373983739837398,0.29007803790412484,82,3,3
cremad,resnet_se,0.2,1041,0.7967479674796749,0.35198135198135194,82,3,3
cremad,resnet_se,0.2,1042,0.7439024390243901,0.4050990956605613,82,3,3
cremad,resnet_se,0.2,1043,0.8252032520325203,0.3190084993154047,82,3,3
cremad,resnet_se,0.2,1044,0.8333333333333334,0.27372685185185186,82,3,3
cremad,resnet_se,0.2,1045,0.7967479674796749,0.34268558716170977,82,3,3
cremad,resnet_se,0.2,1046,0.7967479674796748,0.4436687530091478,82,3,3
cremad,resnet_se,0.2,1047,0.8739837398373984,0.17168255211733474,82,3,3
cremad,resnet_se,0.2,1048,0.7764227642276422,0.2177964344941957,82,3,3
cremad,resnet_se,0.2,1049,0.8008130081300813,0.24930349440726993,82,3,3
cremad,resnet_se,0.2,1050,0.8983739837398375,0.3805847953216374,82,3,3
cremad,resnet_se,0.2,1051,0.7439024390243901,0.2573271050002938,82,3,3
cremad,resnet_se,0.2,1052,0.7642276422764228,0.3173581932773109,82,3,3
cremad,resnet_se,0.2,1053,0.8252032520325203,0.2561499860007323,82,3,3
cremad,resnet_se,0.2,1054,0.7804878048780489,0.46923204110704114,82,3,3
cremad,resnet_se,0.2,1055,0.8252032520325203,0.3036648536648537,82,3,3
cremad,resnet_se,0.2,1056,0.8699186991869919,0.3646825396825397,82,3,3
cremad,resnet_se,0.2,1057,0.7479674796747968,0.43996415770609315,82,3,3
cremad,resnet_se,0.2,1058,0.8089430894308943,0.3283467455349978,82,3,3
cremad,resnet_se,0.2,1059,0.8617886178861789,0.565747544850423,82,3,3
cremad,resnet_se,0.2,1060,0.8577235772357724,0.4691433625910049,82,3,3
cremad,resnet_se,0.2,1061,0.8373983739837398,0.29126554196976734,82,3,3
cremad,resnet_se,0.2,1062,0.8536585365853658,0.35479797979797983,82,3,3
cremad,resnet_se,0.2,1063,0.8292682926829268,0.25986914846567327,82,3,3
cremad,resnet_se,0.2,1064,0.8617886178861789,0.3204707309881835,82,3,3
cremad,resnet_se,0.2,1065,0.7723577235772359,0.32322723931869746,82,3,3
cremad,resnet_se,0.2,1066,0.7195121951219511,0.2819663614520423,82,3,3
cremad,resnet_se,0.2,1067,0.7235772357723578,0.524473276642997,82,3,3
cremad,resnet_se,0.2,1068,0.8211382113821138,0.3072456597508549,82,3,3
cremad,resnet_se,0.2,1069,0.8252032520325203,0.34381270903010036,82,3,3
cremad,resnet_se,0.2,1070,0.7967479674796748,0.32975687255578556,82,3,3
cremad,resnet_se,0.2,1071,0.8333333333333334,0.4346656289489761,82,3,3
cremad,resnet_se,0.2,1072,0.7560975609756099,0.24013316118579275,82,3,3
cremad,resnet_se,0.2,1073,0.7276422764227641,0.295089680434508,82,3,3
cremad,resnet_se,0.2,1074,0.8048780487804877,0.46996808673718243,82,3,3
cremad,resnet_se,0.2,1075,0.8739837398373984,0.506592063798315,82,3,3
cremad,resnet_se,0.2,1076,0.7625000000000001,0.28932600810250614,80,3,3
cremad,resnet_se,0.2,1077,0.8861788617886179,0.44969969969969964,82,3,3
cremad,resnet_se,0.2,1078,0.8455284552845529,0.18818082788671023,82,3,3
cremad,resnet_se,0.2,1079,0.8130081300813009,0.34509525099313826,82,3,3
cremad,resnet_se,0.2,1080,0.8861788617886179,0.2843870631194575,82,3,3
cremad,resnet_se,0.2,1081,0.8333333333333334,0.2145082667470727,82,3,3
cremad,resnet_se,0.2,1082,0.7723577235772358,0.6541693341869398,82,3,3
cremad,resnet_se,0.2,1083,0.8333333333333334,0.5081536760641239,82,3,3
cremad,resnet_se,0.2,1084,0.7398373983739838,0.3550971019721019,82,3,3
cremad,resnet_se,0.2,1085,0.8008130081300813,0.2881371132950051,82,3,3
cremad,resnet_se,0.2,1086,0.8130081300813008,0.4250716116387758,82,3,3
cremad,resnet_se,0.2,1087,0.7601626016260162,0.4331263454214274,82,3,3
cremad,resnet_se,0.2,1088,0.7926829268292682,0.4299309314234687,82,3,3
cremad,resnet_se,0.2,1089,0.8252032520325203,0.38187178948162764,82,3,3
cremad,resnet_se,0.2,1090,0.7886178861788619,0.36965914842660147,82,3,3
cremad,resnet_se,0.2,1091,0.7845528455284553,0.5561052377940423,82,3,3
cremad,resnet_se,0.3,1001,0.6666666666666666,0.5051857315548999,82,3,3
cremad,resnet_se,0.3,1002,0.6213991769547326,0.4607880888204338,81,3,3
cremad,resnet_se,0.3,1003,0.6666666666666666,0.2552338803860102,82,3,3
cremad,resnet_se,0.3,1004,0.5691056910569107,0.3067148449262271,82,3,3
cremad,resnet_se,0.3,1005,0.6097560975609757,0.34943451610118276,82,3,3
cremad,resnet_se,0.3,1006,0.6833333333333332,0.28777384811867573,80,3,3
cremad,resnet_se,0.3,1007,0.7317073170731708,0.3702020202020202,82,3,3
cremad,resnet_se,0.3,1008,0.7105263157894738,0.43736726261729153,76,3,3
cremad,resnet_se,0.3,1009,0.6973684210526315,0.22176870748299318,76,3,3
cremad,resnet_se,0.3,1010,0.6504065040650406,0.24129948914431676,82,3,3
cremad,resnet_se,0.3,1011,0.7642276422764227,0.17466385948877808,82,3,3
cremad,resnet_se,0.3,1012,0.6666666666666666,0.18896308094421302,82,3,3
cremad,resnet_se,0.3,1013,0.7875,0.28338963350404994,80,3,3
cremad,resnet_se,0.3,1014,0.6747967479674797,0.33367753881213497,82,3,3
cremad,resnet_se,0.3,1015,0.6138211382113822,0.3481686429512516,82,3,3
cremad,resnet_se,0.3,1016,0.7398373983739838,0.38991554893194236,82,3,3
cremad,resnet_se,0.3,1017,0.7374999999999999,0.44092707744488413,80,3,3
cremad,resnet_se,0.3,1018,0.7479674796747968,0.1426400759734093,82,3,3
cremad,resnet_se,0.3,1019,0.6885964912280702,0.3111297460982996,76,3,3
cremad,resnet_se,0.3,1020,0.7560975609756099,0.20393145161290324,82,3,3
cremad,resnet_se,0.3,1021,0.7479674796747968,0.3921762511926447,82,3,3
cremad,resnet_se,0.3,1022,0.6585365853658537,0.225424457339351,82,3,3
cremad,resnet_se,0.3,1023,0.7154471544715447,0.43096539162112935,82,3,3
cremad,resnet_se,0.3,1024,0.6869918699186991,0.34430740947515037,82,3,3
cremad,resnet_se,0.3,1025,0.7195121951219511,0.34836252508666304,82,3,3
cremad,resnet_se,0.3,1026,0.7073170731707318,0.23424338887679172,82,3,3
cremad,resnet_se,0.3,1027,0.6097560975609756,0.2736111111111111,82,3,3
cremad,resnet_se,0.3,1028,0.6788617886178862,0.3529448213898441,82,3,3
cremad,resnet_se,0.3,1029,0.7317073170731708,0.3263714842662211,82,3,3
cremad,resnet_se,0.3,1030,0.7154471544715447,0.2600189933523267,82,3,3
cremad,resnet_se,0.3,1031,0.6097560975609756,0.406454248366013,82,3,3
cremad,resnet_se,0.3,1032,0.7113821138211383,0.35946795337694154,82,3,3
cremad,resnet_se,0.3,1033,0.6097560975609756,0.24053418803418802,82,3,3
cremad,resnet_se,0.3,1034,0.6382113821138211,0.36740890688259104,82,3,3
cremad,resnet_se,0.3,1035,0.6504065040650406,0.2387628095175265,82,3,3
cremad,resnet_se,0.3,1036,0.7235772357723578,0.5197331404227956,82,3,3
cremad,resnet_se,0.3,1037,0.7682926829268292,0.1948051948051948,82,3,3
cremad,resnet_se,0.3,1038,0.7073170731707318,0.26977401129943507,82,3,3
cremad,resnet_se,0.3,1039,0.7195121951219511,0.3603905433646813,82,3,3
cremad,resnet_se,0.3,1040,0.7601626016260162,0.26703042328042326,82,3,3
cremad,resnet_se,0.3,1041,0.695121951219512,0.3131956234672703,82,3,3
cremad,resnet_se,0.3,1042,0.6585365853658537,0.38046340856645305,82,3,3
cremad,resnet_se,0.3,1043,0.7398373983739838,0.3132062146892655,82,3,3
cremad,resnet_se,0.3,1044,0.6951219512195123,0.23463203463203464,82,3,3
cremad,resnet_se,0.3,1045,0.7235772357723578,0.33127393109133824,82,3,3
cremad,resnet_se,0.3,1046,0.6869918699186991,0.40813560081557654,82,3,3
cremad,resnet_se,0.3,1047,0.8130081300813008,0.15883708322038492,82,3,3
cremad,resnet_se,0.3,1048,0.7032520325203252,0.1875674988882536,82,3,3
cremad,resnet_se,0.3,1049,0.6869918699186991,0.21150552174892948,82,3,3
cremad,resnet_se,0.3,1050,0.8211382113821138,0.37215023782187956,82,3,3
cremad,resnet_se,0.3,1051,0.6544715447154471,0.21809523809523812,82,3,3
cremad,resnet_se,0.3,1052,0.6300813008130081,0.251257053773357,82,3,3
cremad,resnet_se,0.3,1053,0.7398373983739838,0.22608241060301026,82,3,3
cremad,resnet_se,0.3,1054,0.6341463414634146,0.4552201257861635,82,3,3
cremad,resnet_se,0.3,1055,0.7195121951219513,0.29679667919799496,82,3,3
cremad,resnet_se,0.3,1056,0.7439024390243901,0.3606292966684294,82,3,3
cremad,resnet_se,0.3,1057,0.6016260162601625,0.40440586109995985,82,3,3
cremad,resnet_se,0.3,1058,0.7113821138211383,0.29901015164173056,82,3,3
cremad,resnet_se,0.3,1059,0.7601626016260162,0.5455709165386585,82,3,3
cremad,resnet_se,0.3,1060,0.7479674796747968,0.42890265880971185,82,3,3
cremad,resnet_se,0.3,1061,0.7195121951219511,0.2486362750827976,82,3,3
cremad,resnet_se,0.3,1062,0.7398373983739838,0.32459291187739464,82,3,3
cremad,resnet_se,0.3,1063,0.7439024390243901,0.2343850990069922,82,3,3
cremad,resnet_se,0.3,1064,0.7845528455284553,0.31869394972843246,82,3,3
cremad,resnet_se,0.3,1065,0.6747967479674797,0.2986111111111111,82,3,3
cremad,resnet_se,0.3,1066,0.6341463414634146,0.2535806174957118,82,3,3
cremad,resnet_se,0.3,1067,0.6219512195121951,0.494025914459351,82,3,3
cremad,resnet_se,0.3,1068,0.6991869918699187,0.31026634382566587,82,3,3
cremad,resnet_se,0.3,1069,0.7520325203252032,0.34516982420208225,82,3,3
cremad,resnet_se,0.3,1070,0.6869918699186991,0.28827772447855593,82,3,3
cremad,resnet_se,0.3,1071,0.7439024390243901,0.41577980950028737,82,3,3
cremad,resnet_se,0.3,1072,0.6300813008130081,0.21881575870937575,82,3,3
cremad,resnet_se,0.3,1073,0.6382113821138211,0.28546857339426995,82,3,3
cremad,resnet_se,0.3,1074,0.7398373983739838,0.4723742319508449,82,3,3
cremad,resnet_se,0.3,1075,0.7926829268292682,0.5020911142234671,82,3,3
cremad,resnet_se,0.3,1076,0.6749999999999999,0.2717097123414785,80,3,3
cremad,resnet_se,0.3,1077,0.7682926829268292,0.43403078403078404,82,3,3
cremad,resnet_se,0.3,1078,0.7479674796747968,0.15233395989974938,82,3,3
cremad,resnet_se,0.3,1079,0.7398373983739838,0.3408842256299884,82,3,3
cremad,resnet_se,0.3,1080,0.8211382113821138,0.27799273877093406,82,3,3
cremad,resnet_se,0.3,1081,0.7479674796747968,0.20444113742139738,82,3,3
cremad,resnet_se,0.3,1082,0.6585365853658537,0.6235213621231858,82,3,3
cremad,resnet_se,0.3,1083,0.6869918699186992,0.49325580874280206,82,3,3
cremad,resnet_se,0.3,1084,0.6585365853658537,0.3420268576236842,82,3,3
cremad,resnet_se,0.3,1085,0.7073170731707318,0.2749272384865605,82,3,3
cremad,resnet_se,0.3,1086,0.6829268292682927,0.361841678031041,82,3,3
cremad,resnet_se,0.3,1087,0.6300813008130082,0.3847708009509572,82,3,3
cremad,resnet_se,0.3,1088,0.6829268292682927,0.39700496444180483,82,3,3
cremad,resnet_se,0.3,1089,0.7154471544715447,0.3406193078324226,82,3,3
cremad,resnet_se,0.3,1090,0.6585365853658537,0.33822843822843823,82,3,3
cremad,resnet_se,0.3,1091,0.7032520325203251,0.5494102487858064,82,3,3
cremad,transformer,0.1,1001,0.9430894308943089,0.6461988304093568,82,3,3
cremad,transformer,0.1,1002,0.7818930041152262,0.5,81,3,3
cremad,transformer,0.1,1003,0.8983739837398375,0.4116816816816817,82,3,3
cremad,transformer,0.1,1004,0.8495934959349594,0.40266002654062355,82,3,3
cremad,transformer,0.1,1005,0.8617886178861789,0.5219279172054948,82,3,3
cremad,transformer,0.1,1006,0.8916666666666666,0.4162102243088159,80,3,3
cremad,transformer,0.1,1007,0.9227642276422764,0.5428613683840793,82,3,3
cremad,transformer,0.1,1008,0.9298245614035087,0.5856637271925943,76,3,3
cremad,transformer,0.1,1009,0.8947368421052632,0.41138934483592265,76,3,3
cremad,transformer,0.1,1010,0.8495934959349594,0.4366721089806082,82,3,3
cremad,transformer,0.1,1011,0.9390243902439024,0.3852971451671953,82,3,3
cremad,transformer,0.1,1012,0.8536585365853658,0.4482061815336464,82,3,3
cremad,transformer,0.1,1013,0.8875000000000001,0.3892614948952977,80,3,3
cremad,transformer,0.1,1014,0.8617886178861789,0.45187320538865744,82,3,3
cremad,transformer,0.1,1015,0.9065040650406503,0.5437640582527592,82,3,3
cremad,transformer,0.1,1016,0.8861788617886178,0.4918907383696116,82,3,3
cremad,transformer,0.1,1017,0.8708333333333332,0.48932991890738364,80,3,3
cremad,transformer,0.1,1018,0.8739837398373984,0.3447077839526352,82,3,3
cremad,transformer,0.1,1019,0.8201754385964913,0.5121770930594459,76,3,3
cremad,transformer,0.1,1020,0.8739837398373984,0.45104754230459304,82,3,3
cremad,transformer,0.1,1021,0.9471544715447154,0.5615189873417722,82,3,3
cremad,transformer,0.1,1022,0.8739837398373984,0.44587153632278526,82,3,3
cremad,transformer,0.1,1023,0.9349593495934959,0.5436318067897016,82,3,3
cremad,transformer,0.1,1024,0.8902439024390244,0.5743589215605523,82,3,3
cremad,transformer,0.1,1025,0.9146341463414633,0.5418183920004623,82,3,3
cremad,transformer,0.1,1026,0.9512195121951219,0.3797217510667803,82,3,3
cremad,transformer,0.1,1027,0.9065040650406505,0.3992982456140351,82,3,3
cremad,transformer,0.1,1028,0.9065040650406503,0.5413150492264417,82,3,3
cremad,transformer,0.1,1029,0.9430894308943089,0.5450690861649766,82,3,3
cremad,transformer,0.1,1030,0.9186991869918698,0.42002003278951866,82,3,3
cremad,transformer,0.1,1031,0.9268292682926829,0.609402587519026,82,3,3
cremad,transformer,0.1,1032,0.9227642276422764,0.5114021714021714,82,3,3
cremad,transformer,0.1,1033,0.8739837398373984,0.4673756308579668,82,3,3
cremad,transformer,0.1,1034,0.9308943089430893,0.5184373760323128,82,3,3
cremad,transformer,0.1,1035,0.8536585365853658,0.502611251837258,82,3,3
cremad,transformer,0.1,1036,0.8780487804878049,0.6814020405166826,82,3,3
cremad,transformer,0.1,1037,0.9268292682926829,0.33372583988781174,82,3,3
cremad,transformer,0.1,1038,0.8780487804878049,0.48179589970058806,82,3,3
cremad,transformer,0.1,1039,0.9349593495934959,0.4646862185772865,82,3,3
cremad,transformer,0.1,1040,0.9065040650406505,0.44003189792663483,82,3,3
cremad,transformer,0.1,1041,0.9430894308943089,0.41408007197480884,82,3,3
cremad,transformer,0.1,1042,0.8739837398373984,0.5769660071029934,82,3,3
cremad,transformer,0.1,1043,0.9430894308943089,0.4615254787406686,82,3,3
cremad,transformer,0.1,1044,0.8495934959349594,0.4932378585236911,82,3,3
cremad,transformer,0.1,1045,0.9146341463414633,0.420440165606862,82,3,3
cremad,transformer,0.1,1046,0.9024390243902438,0.5977321751969639,82,3,3
cremad,transformer,0.1,1047,0.9349593495934959,0.2695944406470722,82,3,3
cremad,transformer,0.1,1048,0.8617886178861789,0.3860164512338426,82,3,3
cremad,transformer,0.1,1049,0.9186991869918698,0.46888186888186895,82,3,3
cremad,transformer,0.1,1050,0.9634146341463414,0.44301362022881,82,3,3
cremad,transformer,0.1,1051,0.8780487804878049,0.3449574715731041,82,3,3
cremad,transformer,0.1,1052,0.8780487804878049,0.4677320861531388,82,3,3
cremad,transformer,0.1,1053,0.9146341463414633,0.4385419755282769,82,3,3
cremad,transformer,0.1,1054,0.9186991869918698,0.6151195351195352,82,3,3
cremad,transformer,0.1,1055,0.8658536585365854,0.46502340850166934,82,3,3
cremad,transformer,0.1,1056,0.9349593495934959,0.48804648908689136,82,3,3
cremad,transformer,0.1,1057,0.9471544715447154,0.5286538461538461,82,3,3
cremad,transformer,0.1,1058,0.9146341463414633,0.4084574564026619,82,3,3
cremad,transformer,0.1,1059,0.9349593495934959,0.6220549263453994,82,3,3
cremad,transformer,0.1,1060,0.9349593495934959,0.6003263403263404,82,3,3
cremad,transformer,0.1,1061,0.9065040650406505,0.46701026910111265,82,3,3
cremad,transformer,0.1,1062,0.9349593495934959,0.45206253434101534,82,3,3
cremad,transformer,0.1,1063,0.9146341463414633,0.37294238683127573,82,3,3
cremad,transformer,0.1,1064,0.9390243902439024,0.4462551440329218,82,3,3
cremad,transformer,0.1,1065,0.9146341463414633,0.47066148552114434,82,3,3
cremad,transformer,0.1,1066,0.8861788617886179,0.40352852852852855,82,3,3
cremad,transformer,0.1,1067,0.8577235772357724,0.6301875901875902,82,3,3
cremad,transformer,0.1,1068,0.8373983739837398,0.4320486731520085,82,3,3
cremad,transformer,0.1,1069,0.9390243902439024,0.5099844974844975,82,3,3
cremad,transformer,0.1,1070,0.8373983739837398,0.4365546218487395,82,3,3
cremad,transformer,0.1,1071,0.9390243902439024,0.5364179969443127,82,3,3
cremad,transformer,0.1,1072,0.8821138211382115,0.44007120253164556,82,3,3
cremad,transformer,0.1,1073,0.8252032520325203,0.5034976363818985,82,3,3
cremad,transformer,0.1,1074,0.9308943089430896,0.6288448393711551,82,3,3
cremad,transformer,0.1,1075,0.9512195121951219,0.6033783783783783,82,3,3
cremad,transformer,0.1,1076,0.9208333333333334,0.52506006006006,80,3,3
cremad,transformer,0.1,1077,0.9390243902439024,0.5625138796357984,82,3,3
cremad,transformer,0.1,1078,0.8983739837398375,0.4164063125851158,82,3,3
cremad,transformer,0.1,1079,0.9430894308943089,0.5991128421508168,82,3,3
cremad,transformer,0.1,1080,0.8658536585365854,0.2870847234973167,82,3,3
cremad,transformer,0.1,1081,0.9146341463414633,0.40487179487179487,82,3,3
cremad,transformer,0.1,1082,0.9146341463414634,0.7293459052363161,82,3,3
cremad,transformer,0.1,1083,0.9390243902439024,0.5257696839975321,82,3,3
cremad,transformer,0.1,1084,0.8455284552845529,0.47464888835500557,82,3,3
cremad,transformer,0.1,1085,0.8617886178861789,0.38725490196078427,82,3,3
cremad,transformer,0.1,1086,0.8658536585365854,0.535894057633188,82,3,3
cremad,transformer,0.1,1087,0.8089430894308943,0.6304331450094162,82,3,3
cremad,transformer,0.1,1088,0.9186991869918698,0.516325957147875,82,3,3
cremad,transformer,0.1,1089,0.9186991869918698,0.4788918081570001,82,3,3
cremad,transformer,0.1,1090,0.8821138211382112,0.4446203640382505,82,3,3
cremad,transformer,0.1,1091,0.9227642276422764,0.561976595862681,82,3,3
cremad,transformer,0.2,1001,0.8455284552845529,0.634313725490196,82,3,3
cremad,transformer,0.2,1002,0.6460905349794238,0.4768049932523617,81,3,3
cremad,transformer,0.2,1003,0.7926829268292682,0.3752121744220076,82,3,3
cremad,transformer,0.2,1004,0.7317073170731708,0.3824687553501113,82,3,3
cremad,transformer,0.2,1005,0.7479674796747968,0.5004662004662005,82,3,3
cremad,transformer,0.2,1006,0.775,0.4120371543527411,80,3,3
cremad,transformer,0.2,1007,0.7479674796747967,0.5049326436983138,82,3,3
cremad,transformer,0.2,1008,0.8596491228070177,0.5724097712693578,76,3,3
cremad,transformer,0.2,1009,0.7719298245614036,0.3785048285048285,76,3,3
cremad,transformer,0.2,1010,0.7560975609756099,0.40340897927104824,82,3,3
cremad,transformer,0.2,1011,0.8455284552845529,0.356514875531269,82,3,3
cremad,transformer,0.2,1012,0.7154471544715447,0.3871222120689071,82,3,3
cremad,transformer,0.2,1013,0.7833333333333333,0.3619218296637651,80,3,3
cremad,transformer,0.2,1014,0.7317073170731708,0.42093957528000797,82,3,3
cremad,transformer,0.2,1015,0.7886178861788619,0.5293337238321957,82,3,3
cremad,transformer,0.2,1016,0.7804878048780489,0.48108350808447237,82,3,3
cremad,transformer,0.2,1017,0.7625000000000001,0.48676296821458115,80,3,3
cremad,transformer,0.2,1018,0.7560975609756099,0.3022698612862547,82,3,3
cremad,transformer,0.2,1019,0.6929824561403509,0.4772727272727273,76,3,3
cremad,transformer,0.2,1020,0.7764227642276422,0.4248270248270248,82,3,3
cremad,transformer,0.2,1021,0.8658536585365854,0.5439419444132719,82,3,3
cremad,transformer,0.2,1022,0.7642276422764228,0.41155631466256964,82,3,3
cremad,transformer,0.2,1023,0.8252032520325203,0.5127934272300471,82,3,3
cremad,transformer,0.2,1024,0.7398373983739838,0.5555312742812742,82,3,3
cremad,transformer,0.2,1025,0.8414634146341463,0.5250315926786515,82,3,3
cremad,transformer,0.2,1026,0.8617886178861789,0.35747371412333057,82,3,3
cremad,transformer,0.2,1027,0.8130081300813008,0.3855472749835556,82,3,3
cremad,transformer,0.2,1028,0.7886178861788619,0.5096528714949767,82,3,3
cremad,transformer,0.2,1029,0.8861788617886178,0.5405890729195093,82,3,3
cremad,transformer,0.2,1030,0.8292682926829268,0.39961807517683506,82,3,3
cremad,transformer,0.2,1031,0.8414634146341463,0.6037990196078432,82,3,3
cremad,transformer,0.2,1032,0.829268292682927,0.4903198653198653,82,3,3
cremad,transformer,0.2,1033,0.7479674796747968,0.4311255569479253,82,3,3
cremad,transformer,0.2,1034,0.8861788617886178,0.5176949579934654,82,3,3
cremad,transformer,0.2,1035,0.6910569105691057,0.4850896347823477,82,3,3
cremad,transformer,0.2,1036,0.7967479674796749,0.6597168011102437,82,3,3
cremad,transformer,0.2,1037,0.8373983739837398,0.316407190600739,82,3,3
cremad,transformer,0.2,1038,0.7682926829268292,0.4636949366952905,82,3,3
cremad,transformer,0.2,1039,0.8617886178861789,0.4671784627092846,82,3,3
cremad,transformer,0.2,1040,0.8252032520325203,0.43377262526751753,82,3,3
cremad,transformer,0.2,1041,0.8861788617886179,0.386287089572253,82,3,3
cremad,transformer,0.2,1042,0.7439024390243901,0.5408069530808367,82,3,3
cremad,transformer,0.2,1043,0.8902439024390244,0.4520365435858394,82,3,3
cremad,transformer,0.2,1044,0.7317073170731708,0.47328214491939385,82,3,3
cremad,transformer,0.2,1045,0.8008130081300813,0.40273254222247395,82,3,3
cremad,transformer,0.2,1046,0.8292682926829268,0.5714431516636048,82,3,3
cremad,transformer,0.2,1047,0.8658536585365854,0.2579087951771272,82,3,3
cremad,transformer,0.2,1048,0.7520325203252032,0.34524785857481316,82,3,3
cremad,transformer,0.2,1049,0.8252032520325203,0.4308775410749095,82,3,3
cremad,transformer,0.2,1050,0.9146341463414633,0.42209690893901425,82,3,3
cremad,transformer,0.2,1051,0.7357723577235772,0.31846316425120774,82,3,3
cremad,transformer,0.2,1052,0.7804878048780489,0.43744594761551764,82,3,3
cremad,transformer,0.2,1053,0.829268292682927,0.41295130357630355,82,3,3
cremad,transformer,0.2,1054,0.8292682926829268,0.618670701279397,82,3,3
cremad,transformer,0.2,1055,0.7439024390243901,0.42683568708158875,82,3,3
cremad,transformer,0.2,1056,0.8739837398373984,0.49001802351778373,82,3,3
cremad,transformer,0.2,1057,0.8414634146341463,0.5169281045751634,82,3,3
cremad,transformer,0.2,1058,0.7804878048780489,0.36837903675011613,82,3,3
cremad,transformer,0.2,1059,0.8536585365853658,0.6046605046605046,82,3,3
cremad,transformer,0.2,1060,0.8699186991869919,0.5888888888888889,82,3,3
cremad,transformer,0.2,1061,0.8048780487804877,0.45094434152422896,82,3,3
cremad,transformer,0.2,1062,0.8739837398373984,0.4374296869829925,82,3,3
cremad,transformer,0.2,1063,0.8252032520325203,0.3542735042735043,82,3,3
cremad,transformer,0.2,1064,0.8739837398373983,0.4130677587490692,82,3,3
cremad,transformer,0.2,1065,0.8455284552845529,0.4548618908600943,82,3,3
cremad,transformer,0.2,1066,0.7601626016260162,0.3830143168378462,82,3,3
cremad,transformer,0.2,1067,0.7520325203252032,0.620430343852754,82,3,3
cremad,transformer,0.2,1068,0.7032520325203251,0.4254887574985973,82,3,3
cremad,transformer,0.2,1069,0.8170731707317073,0.46987731409443434,82,3,3
cremad,transformer,0.2,1070,0.7520325203252032,0.40567502986857823,82,3,3
cremad,transformer,0.2,1071,0.8577235772357724,0.5254337010599178,82,3,3
cremad,transformer,0.2,1072,0.7723577235772359,0.4095162922485327,82,3,3
cremad,transformer,0.2,1073,0.7113821138211381,0.47367521367521365,82,3,3
cremad,transformer,0.2,1074,0.8495934959349594,0.6223324797268459,82,3,3
cremad,transformer,0.2,1075,0.8983739837398375,0.602378716744914,82,3,3
cremad,transformer,0.2,1076,0.7958333333333334,0.5191530691530691,80,3,3
cremad,transformer,0.2,1077,0.8455284552845529,0.5362076689307811,82,3,3
cremad,transformer,0.2,1078,0.7967479674796748,0.3930534732633683,82,3,3
cremad,transformer,0.2,1079,0.8861788617886179,0.591338132904228,82,3,3
cremad,transformer,0.2,1080,0.7601626016260162,0.2396778119934261,82,3,3
cremad,transformer,0.2,1081,0.8252032520325203,0.38928355762594896,82,3,3
cremad,transformer,0.2,1082,0.8292682926829268,0.7060837713011625,82,3,3
cremad,transformer,0.2,1083,0.8373983739837398,0.5138747257501314,82,3,3
cremad,transformer,0.2,1084,0.6869918699186991,0.454717977740049,82,3,3
cremad,transformer,0.2,1085,0.7439024390243901,0.3710025548735656,82,3,3
cremad,transformer,0.2,1086,0.7520325203252032,0.5163495593443703,82,3,3
cremad,transformer,0.2,1087,0.6829268292682927,0.6028114949683577,82,3,3
cremad,transformer,0.2,1088,0.8577235772357724,0.504370562050429,82,3,3
cremad,transformer,0.2,1089,0.8577235772357724,0.4699570314324413,82,3,3
cremad,transformer,0.2,1090,0.7479674796747968,0.40589605734767026,82,3,3
cremad,transformer,0.2,1091,0.8008130081300813,0.5410921394903089,82,3,3
cremad,transformer,0.3,1001,0.7479674796747968,0.6345557380040138,82,3,3
cremad,transformer,0.3,1002,0.5349794238683128,0.41986545645082235,81,3,3
cremad,transformer,0.3,1003,0.6463414634146342,0.3588119252035231,82,3,3
cremad,transformer,0.3,1004,0.6341463414634146,0.363991412167704,82,3,3
cremad,transformer,0.3,1005,0.6544715447154471,0.4876069284310079,82,3,3
cremad,transformer,0.3,1006,0.6666666666666666,0.3732323232323232,80,3,3
cremad,transformer,0.3,1007,0.6626016260162603,0.4797183250013439,82,3,3
cremad,transformer,0.3,1008,0.8157894736842106,0.5649366687154962,76,3,3
cremad,transformer,0.3,1009,0.6271929824561404,0.32093438476417196,76,3,3
cremad,transformer,0.3,1010,0.6463414634146342,0.3908788174139051,82,3,3
cremad,transformer,0.3,1011,0.7601626016260162,0.3268260065443164,82,3,3
cremad,transformer,0.3,1012,0.6178861788617885,0.3803015642638284,82,3,3
cremad,transformer,0.3,1013,0.6583333333333333,0.3411076711386309,80,3,3
cremad,transformer,0.3,1014,0.5691056910569107,0.3870545073375262,82,3,3
cremad,transformer,0.3,1015,0.6869918699186992,0.47631777285788307,82,3,3
