level,model,b,n_reps,n_speakers,accepted_classes_present,accepted_error,accepted_present_class_uar,accepted_support_0,accepted_support_1,accepted_support_2,accepted_support_3,accepted_support_4,accepted_support_5,accepted_uar,actual_review_rate,coverage,error_capture_rate,n_rejected,n_utts,overall_error_rate,overall_uar,quota_accepted_error,quota_coverage,quota_error_capture_rate,speaker_coverage_min,speaker_coverage_p10,speaker_equal_accepted_error,speaker_risk_undefined_count,speakers_below_0.70,speakers_zero,tau,aurc,oracle_aurc,e_aurc,accepted_support_6,accepted_support_7
ravdess,resnet_se,0.3,3,24,8.0,0.4798280423280423,50.14513562682877,61.0,156.0,110.33333333333333,122.66666666666667,151.0,126.33333333333333,50.14513562682877,0.2995135510771369,0.700486448922863,0.38698385933408974,431.0,1439.0,0.5482974287699791,45.63370327952298,0.47685185185185186,0.700486448922863,0.3907025695620166,0.3277777777777778,0.45419962335216574,0.4721100393978713,0.0,8.333333333333334,0.0,0.4223502426036825,0.37492739789521834,0.18958757609931498,0.18533982179590333,154.66666666666666,126.0
ravdess,transformer,0.1,3,24,8.0,0.6003086419753086,40.07981176562745,81.66666666666667,177.66666666666666,172.33333333333334,169.66666666666666,176.66666666666666,172.0,40.07981176562745,0.09937456567060458,0.9006254343293955,0.12193295313428794,143.0,1439.0,0.6157053509381515,38.77663248981966,0.6008230452674898,0.9006254343293955,0.12118828223141657,0.6,0.7383333333333333,0.600243635869678,0.0,1.6666666666666667,0.0,0.2917263783741683,0.4856213691590061,0.24850872227363374,0.23711264688537245,175.0,171.0
ravdess,transformer,0.2,3,24,8.0,0.5847800925925926,41.24801108952189,64.0,165.33333333333334,154.0,147.66666666666666,161.33333333333334,154.66666666666666,41.24801108952189,0.19944405837387072,0.8005559416261293,0.23972774754507542,287.0,1439.0,0.6157053509381515,38.77663248981966,0.5830439814814815,0.8005559416261293,0.24199897522107383,0.41111111111111104,0.5566666666666666,0.5843907695783185,0.0,4.0,0.0,0.3373862363446012,0.4856213691590061,0.24850872227363374,0.23711264688537245,154.66666666666666,150.33333333333334
ravdess,transformer,0.3,3,24,8.0,0.5661375661375662,42.65891958638724,52.333333333333336,147.33333333333334,132.66666666666666,124.66666666666667,147.0,134.66666666666666,42.65891958638724,0.2995135510771369,0.700486448922863,0.35596661746087027,431.0,1439.0,0.6157053509381515,38.77663248981966,0.5582010582010581,0.700486448922863,0.36500802648374026,0.2777777777777778,0.39944444444444444,0.5610914052006294,0.0,8.0,0.0,0.37553448284127317,0.4856213691590061,0.24850872227363374,0.23711264688537245,135.66666666666666,133.66666666666666
ravdess,wav2vec2_base,0.1,3,24,8.0,0.4351851851851852,55.83671263574459,84.66666666666667,180.66666666666666,171.33333333333334,169.66666666666666,176.66666666666666,170.33333333333334,55.83671263574459,0.09937456567060458,0.9006254343293955,0.1527801290674248,143.0,1439.0,0.4625897614083854,53.32463005381036,0.4367283950617284,0.9006254343293955,0.14966939265481616,0.7666666666666666,0.8144444444444444,0.4344433332371945,0.0,0.0,0.0,0.35081807701441897,0.3091495267673641,0.12911713678458508,0.180032389982779,170.0,172.66666666666666
ravdess,wav2vec2_base,0.2,3,24,8.0,0.41232638888888884,57.84561210913339,73.66666666666667,163.66666666666666,144.33333333333334,150.66666666666666,163.0,153.33333333333334,57.84561210913339,0.19944405837387072,0.8005559416261293,0.28655483386513003,287.0,1439.0,0.4625897614083854,53.32463005381036,0.41290509259259256,0.8005559416261293,0.28539818029971736,0.6,0.6299905838041432,0.40862148901076106,0.0,4.666666666666667,0.0,0.4173952769566173,0.3091495267673641,0.12911713678458508,0.180032389982779,151.0,152.33333333333334
ravdess,wav2vec2_base,0.3,3,24,8.0,0.38458994708994704,60.260692699525045,61.0,144.66666666666666,120.33333333333333,129.66666666666666,150.33333333333334,135.33333333333334,60.260692699525045,0.2995135510771369,0.700486448922863,0.4175820185430523,431.0,1439.0,0.4625897614083854,53.32463005381036,0.3882275132275132,0.700486448922863,0.41215990880577297,0.48888888888888893,0.5194444444444445,0.3754096261884414,0.0,11.0,0.0,0.47309232679864244,0.3091495267673641,0.12911713678458508,0.180032389982779,132.66666666666666,134.0
ravdess,wavlm_base_plus,0.1,3,24,8.0,0.3245884773662551,67.84844071089243,90.0,179.0,161.33333333333334,164.33333333333334,180.0,171.33333333333334,67.84844071089243,0.09937456567060458,0.9006254343293955,0.18372174023220947,143.0,1439.0,0.3581190641649294,65.11711932809773,0.3256172839506173,0.9006254343293955,0.1811338963149726,0.8111111111111112,0.8222222222222223,0.3235611383563289,0.0,0.0,0.0,0.38237237690165077,0.19739069964496547,0.07367008311615196,0.1237206165288135,177.0,173.0
ravdess,wavlm_base_plus,0.2,3,24,8.0,0.2922453703703704,70.61920821184754,84.66666666666667,161.0,135.33333333333334,138.0,169.33333333333334,153.66666666666666,70.61920821184754,0.19944405837387072,0.8005559416261293,0.34667416904173504,287.0,1439.0,0.3581190641649294,65.11711932809773,0.2913773148148148,0.8005559416261293,0.34863490856415225,0.6277777777777778,0.6844444444444444,0.2902970205294407,0.0,3.6666666666666665,0.0,0.46192289128646863,0.19739069964496547,0.07367008311615196,0.1237206165288135,157.33333333333334,152.66666666666666
ravdess,wavlm_base_plus,0.3,3,24,8.0,0.25925925925925924,73.31462268876466,76.0,143.0,109.66666666666667,112.33333333333333,157.33333333333334,132.66666666666666,73.31462268876466,0.2995135510771369,0.700486448922863,0.4928197684343349,431.0,1439.0,0.3581190641649294,65.11711932809773,0.25793650793650796,0.700486448922863,0.49548379898549416,0.49444444444444446,0.5777777777777778,0.25607911826236873,0.0,11.666666666666666,0.0,0.5300912688437656,0.19739069964496547,0.07367008311615196,0.1237206165288135,146.66666666666666,130.33333333333334
ravdess,wavlm_base_plus_ft,0.1,2,24,8.0,0.3726851851851852,62.25220726379986,87.5,181.0,164.0,170.0,183.0,159.0,62.25220726379986,0.09937456567060458,0.9006254343293955,0.17216505453797076,143.0,1439.0,0.4054899235580264,59.566903904886566,0.3726851851851852,0.9006254343293955,0.17216505453797076,0.7083333333333333,0.8166666666666667,0.37534735898612026,0.0,0.0,0.0,0.4252980636898599,0.2375220126674638,0.09661407807845274,0.1409079345890111,180.5,171.0
ravdess,wavlm_base_plus_ft,0.2,2,24,8.0,0.3402777777777778,65.05738686270443,79.5,168.0,140.5,148.5,172.0,130.0,65.05738686270443,0.19944405837387075,0.8005559416261293,0.3280598594654985,287.0,1439.0,0.4054899235580264,59.566903904886566,0.3511284722222222,0.8005559416261293,0.30637109340546265,0.47500000000000003,0.6375,0.3435726313656605,0.0,4.0,0.0,0.502488335670507,0.2375220126674638,0.09661407807845274,0.1409079345890111,167.0,146.5
ravdess,wavlm_base_plus_ft,0.3,2,24,8.0,0.3090277777777778,67.53616990981665,69.0,154.0,116.0,126.0,159.0,103.0,67.53616990981665,0.2995135510771369,0.700486448922863,0.46602328521447683,431.0,1439.0,0.4054899235580264,59.566903904886566,0.31646825396825395,0.700486448922863,0.4529121218357687,0.3416666666666667,0.51,0.3154426539555041,0.0,10.0,0.0,0.5720093763221796,0.2375220126674638,0.09661407807845274,0.1409079345890111,155.5,125.5
subesco_980,cnn,0.1,9,20,7.0,0.5847820609725372,40.7642153512319,132.11111111111111,121.0,125.11111111111111,123.11111111111111,133.0,127.33333333333333,40.7642153512319,0.1,0.8999999999999999,0.12643233311959057,98.0,980.0,0.6024943310657597,39.75056689342404,0.588888888888889,0.9183673469387755,0.10238123254117765,0.6167800453514739,0.7294784580498865,0.5860125903105576,0.0,1.3333333333333333,0.0,0.27901579971102564,0.501475274406524,0.23631914031831666,0.26515613408820726,120.33333333333333,
subesco_980,cnn,0.2,9,20,7.0,0.5707199546485261,41.06417080917382,119.33333333333333,100.22222222222223,111.88888888888889,108.22222222222223,128.66666666666666,117.88888888888889,41.06417080917382,0.2,0.8,0.24212896218072533,196.0,980.0,0.6024943310657597,39.75056689342404,0.5704166666666667,0.8163265306122449,0.22706902400076537,0.42630385487528344,0.5571428571428572,0.5714148968480053,0.0,4.222222222222222,0.0,0.31644454753233153,0.501475274406524,0.23631914031831666,0.26515613408820726,97.77777777777777,
subesco_980,cnn,0.3,9,20,7.0,0.5513443472627145,41.74422457960131,106.33333333333333,82.77777777777777,99.22222222222223,91.22222222222223,122.22222222222223,108.0,41.74422457960131,0.3,0.7,0.3593554591135271,294.0,980.0,0.6024943310657597,39.75056689342404,0.5487301587301587,0.7142857142857143,0.3494189297507399,0.31972789115646255,0.43492063492063493,0.5544860302691816,0.1111111111111111,8.777777777777779,0.1111111111111111,0.35240879743605885,0.501475274406524,0.23631914031831666,0.26515613408820726,76.22222222222223,
subesco_980,hubert_base,0.1,3,20,7.0,0.40551776266061984,58.89816817670919,129.33333333333334,118.33333333333333,131.0,123.0,134.0,127.33333333333333,58.89816817670919,0.10000000000000002,0.9,0.15992804807140412,98.0,980.0,0.4343537414965986,56.56462585034014,0.4137037037037037,0.9183673469387755,0.12522445702899496,0.7482993197278912,0.8074829931972789,0.40562589839136304,0.0,0.3333333333333333,0.0,0.36006998456353356,0.2959396117381697,0.1124282371563195,0.1835113745818502,119.0,
subesco_980,hubert_base,0.2,3,20,7.0,0.3843537414965987,60.562238995434605,114.33333333333333,101.0,117.66666666666667,106.0,128.33333333333334,115.33333333333333,60.562238995434605,0.20000000000000004,0.8000000000000002,0.2921573353408787,196.0,980.0,0.4343537414965986,56.56462585034014,0.38999999999999996,0.8163265306122449,0.26690955493110596,0.5578231292517007,0.6591836734693878,0.3845278646281594,0.0,3.6666666666666665,0.0,0.42536638674980215,0.2959396117381697,0.1124282371563195,0.1835113745818502,101.33333333333333,
subesco_980,hubert_base,0.3,3,20,7.0,0.3581146744412051,62.28581567798466,102.66666666666667,80.0,106.33333333333333,92.33333333333333,120.0,100.33333333333333,62.28581567798466,0.3,0.6999999999999998,0.42264071876936476,294.0,980.0,0.4343537414965986,56.56462585034014,0.3623809523809524,0.7142857142857143,0.4037857310973632,0.435374149659864,0.5727891156462586,0.35654442633651734,0.0,8.333333333333334,0.0,0.4808183803168536,0.2959396117381697,0.1124282371563195,0.1835113745818502,84.33333333333333,
subesco_980,resnet_se,0.1,3,20,7.0,0.5404383975812547,45.38178599517419,132.0,123.0,122.0,123.33333333333333,133.66666666666666,127.66666666666667,45.38178599517419,0.10000000000000002,0.9,0.13113576567460863,98.0,980.0,0.5595238095238095,44.04761904761906,0.5448148148148148,0.9183673469387755,0.10618879147577114,0.6666666666666666,0.7551020408163266,0.5401252111874691,0.0,1.3333333333333333,0.0,0.31131577783236714,0.4565987917048108,0.19916617557826108,0.2574326161265497,120.33333333333333,
subesco_980,resnet_se,0.2,3,20,7.0,0.5255102040816326,46.321058645494986,116.0,103.33333333333333,110.33333333333333,105.33333333333333,127.0,116.33333333333333,46.321058645494986,0.20000000000000004,0.8000000000000002,0.2490959690243966,196.0,980.0,0.5595238095238095,44.04761904761906,0.5245833333333333,0.8163265306122449,0.2351820556136832,0.5034013605442177,0.6278911564625851,0.5245484378709611,0.0,3.0,0.0,0.3560180884702515,0.4565987917048108,0.19916617557826108,0.2574326161265497,105.66666666666667,
subesco_980,resnet_se,0.3,3,20,7.0,0.5034013605442177,47.93679937512408,101.33333333333333,84.66666666666667,99.33333333333333,85.33333333333333,119.33333333333333,106.33333333333333,47.93679937512408,0.3,0.6999999999999998,0.3705057172658724,294.0,980.0,0.5595238095238095,44.04761904761906,0.5052380952380952,0.7142857142857143,0.3556634368395975,0.3469387755102041,0.49455782312925173,0.4997071075414548,0.0,8.333333333333334,0.0,0.3962397647145471,0.4565987917048108,0.19916617557826108,0.2574326161265497,89.66666666666667,
subesco_980,transformer,0.1,3,20,7.0,0.6024187452758881,39.0958354164878,128.0,121.33333333333333,125.66666666666667,123.33333333333333,135.0,128.33333333333334,39.0958354164878,0.10000000000000002,0.9,0.12574427764868187,98.0,980.0,0.6200680272108844,37.993197278911566,0.6103703703703703,0.9183673469387755,0.09606744815577113,0.6530612244897959,0.7823129251700681,0.6016983896009199,0.0,1.0,0.0,0.2872185584337127,0.5078412395026185,0.2531768297877968,0.2546644097148217,120.33333333333333,
subesco_980,transformer,0.2,3,20,7.0,0.5841836734693878,39.882290588690154,117.66666666666667,102.33333333333333,110.66666666666667,106.66666666666667,130.0,119.66666666666667,39.882290588690154,0.20000000000000004,0.8000000000000002,0.246434937179846,196.0,980.0,0.6200680272108844,37.993197278911566,0.5858333333333333,0.8163265306122449,0.22890977811151716,0.5306122448979592,0.6095238095238095,0.5827809103622862,0.0,3.6666666666666665,0.0,0.3257047651111004,0.5078412395026185,0.2531768297877968,0.2546644097148217,97.0,
